,排名,板块名称,板块代码,最新价,涨跌额,涨跌幅,总市值,换手率,上涨家数,下跌家数,领涨股票,领涨股票-涨跌幅
0,1,昨日连板_含一字,BK1051,261.95,10.23,4.06,174974972000,1.81,17,6,川润股份,10.06
1,2,昨日涨停_含一字,BK1050,22426.65,785.75,3.63,491664064000,1.52,43,17,川润股份,10.06
2,3,昨日涨停,BK0815,123.66,3.96,3.31,417002432000,1.44,35,17,川润股份,10.06
3,4,昨日连板,BK0816,59751.02,1724.2,2.97,139030640000,1.63,10,5,川润股份,10.06
4,5,高带宽内存,BK1152,815.88,17.41,2.18,117641105000,0.19,9,3,天马新材,22.47
5,6,液冷概念,BK1138,827.03,14.64,1.8,791714400000,0.19,38,17,川润股份,10.06
6,7,铜缆高速连接,BK1168,1141.26,15.77,1.4,517422528000,0.18,22,5,凯旺科技,19.99
7,8,玻璃基板,BK1175,1115.8,15.33,1.39,442307376000,0.05,21,11,麦格米特,10.01
8,9,屏下摄像,BK0947,792.52,9.96,1.27,461237712000,0.14,7,1,欧菲光,6.84
9,10,Chiplet概念,BK1101,1213.32,14.97,1.25,469928736000,0.06,25,0,文一科技,10.0
10,11,3D摄像头,BK0901,1210.42,13.19,1.1,551042112000,0.47,8,2,欧菲光,6.84
11,12,京东金融,BK0849,1275.7,11.11,0.88,227636619000,0.11,6,5,任子行,8.91
12,13,肝素概念,BK0944,806.42,5.28,0.66,202696676000,0.16,6,4,千红制药,8.69
13,14,第三代半导体,BK0952,1116.13,7.28,0.66,1466220448000,0.08,67,36,麦格米特,10.01
14,15,AI手机,BK1162,1160.41,7.52,0.65,671347136000,0.17,23,8,同兴达,4.13
15,16,阿兹海默,BK0894,1525.06,9.54,0.63,134271093000,0.2,6,6,双成药业,10.01
16,17,黄金概念,BK0547,10848.55,66.98,0.62,1591029024000,0.04,38,11,玉龙股份,2.55
17,18,东数西算,BK1064,1140.75,6.93,0.61,753635840000,0.21,22,29,英维克,10.0
18,19,CPO概念,BK1128,2008.37,11.48,0.57,1252562304000,0.07,31,13,曙光数创,4.67
19,20,柔性屏(折叠屏),BK1160,1182.94,6.5,0.55,842040592000,0.17,41,24,麦格米特,10.01
20,21,电子后视镜,BK1125,1243.94,6.61,0.53,282612336000,0.52,10,10,欧菲光,6.84
21,22,半导体概念,BK0917,1327.83,6.92,0.52,6507912448000,0.1,200,95,富乐德,20.02
22,23,碳化硅,BK0977,1087.59,5.57,0.51,495637296000,0.05,23,9,麦格米特,10.01
23,24,氮化镓,BK0916,1028.47,5.2,0.51,818770912000,0.05,31,14,欧陆通,10.3
24,25,富士康,BK0842,1391.89,6.61,0.48,339148928000,0.08,21,8,科创新源,4.59
25,26,EDA概念,BK0946,971.1,4.56,0.47,212346414000,0.06,8,5,台基股份,5.59
26,27,光通信模块,BK1136,1051.82,4.67,0.45,782040032000,0.05,33,17,晶赛科技,6.48
27,28,无线充电,BK0960,2015.07,8.83,0.44,1896669488000,0.08,24,16,欧陆通,10.3
28,29,券商概念,BK0711,1045.97,4.24,0.41,3815296512000,0.07,45,7,XD海通证,2.63
29,30,汽车芯片,BK0969,917.69,3.46,0.38,844097536000,0.07,31,13,满坤科技,4.04
30,31,MicroLED,BK0948,846.72,3.17,0.38,411735952000,0.02,13,3,沃格光电,2.16
31,32,中芯概念,BK0935,1056.64,3.93,0.37,1950140928000,0.06,42,15,华岭股份,7.08
32,33,熊去氧胆酸,BK1120,882.64,3.15,0.36,339458480000,0.14,8,11,千红制药,8.69
33,34,RCEP概念,BK0962,849.48,2.89,0.34,171493549000,0.01,7,11,欧陆通,10.3
34,35,纳米银,BK0855,1443.06,4.89,0.34,92591372000,1.0,4,5,欧菲光,6.84
35,36,科创板做市商,BK1107,1409.43,4.75,0.34,1756605472000,0.03,11,3,浙商证券,1.81
36,37,被动元件,BK0976,1170.58,3.93,0.34,354730016000,0.11,13,11,东晶电子,7.5
37,38,PCB,BK0877,1415.31,4.72,0.33,863183760000,0.1,51,25,威尔高,5.92
38,39,AI眼镜,BK1178,1273.14,4.07,0.32,840915312000,0.22,36,25,欧菲光,6.84
39,40,全息技术,BK0699,1716.97,5.37,0.31,112968044000,0.04,5,3,联创光电,1.59
40,41,裸眼3D,BK1142,883.22,2.74,0.31,267076647000,0.05,9,11,伟时电子,4.62
41,42,存储芯片,BK1137,1076.44,3.28,0.31,817495712000,0.09,37,12,深康佳Ａ,1.6
42,43,千金藤素,BK1083,919.01,2.77,0.3,131764081000,0.01,3,2,步长制药,0.66
43,44,IGBT概念,BK1048,700.83,2.1,0.3,1912832384000,0.03,20,13,台基股份,5.59
44,45,青蒿素,BK0872,1422.76,4.19,0.3,275900528000,0.05,8,2,浙江医药,1.89
45,46,有机硅,BK0961,1046.44,3.08,0.3,268805552000,0.03,17,11,金银河,3.31
46,47,麒麟电池,BK1092,991.09,2.89,0.29,1099400336000,0.16,3,5,科创新源,4.59
47,48,蓝宝石,BK0674,2184.06,6.28,0.29,479085936000,0.03,13,6,水晶光电,1.44
48,49,智能穿戴,BK0641,2390.31,6.86,0.29,2277053984000,0.11,64,39,光启技术,5.89
49,50,荣耀概念,BK1177,1334.5,3.73,0.28,859107632000,0.07,26,20,同兴达,4.13
50,51,AIPC,BK1164,1212.83,3.36,0.28,760628864000,0.14,23,16,同兴达,4.13
51,52,苹果概念,BK0666,2519.67,6.97,0.28,2461339616000,0.05,71,44,捷邦科技,7.18
52,53,OLED,BK0840,2132.23,5.74,0.27,1831112832000,0.19,77,43,欧菲光,6.84
53,54,高压快充,BK1144,867.05,2.27,0.26,327874112000,0.04,26,13,瑞可达,2.72
54,55,肝炎概念,BK1078,1058.43,2.74,0.26,426235792000,0.1,21,17,双成药业,10.01
55,56,华为海思,BK1180,1233.04,3.14,0.26,663502528000,0.22,20,15,晶赛科技,6.48
56,57,退税商店,BK0933,926.64,2.24,0.24,121047594000,0.07,5,2,南宁百货,5.1
57,58,胎压监测,BK0898,1720.46,4.15,0.24,276369904000,0.18,14,13,索菱股份,4.38
58,59,MiniLED,BK0902,1427.79,3.3,0.23,781719136000,0.04,32,21,伟时电子,4.62
59,60,乳业,BK0892,845.25,1.91,0.23,417531104000,0.04,13,14,贝因美,4.49
60,61,智能电视,BK0656,929.52,2.1,0.23,232803249000,0.44,9,5,四川长虹,3.39
61,62,托育服务,BK1074,590.23,1.3,0.22,70017536000,0.14,5,7,孩子王,3.35
62,63,幽门螺杆菌概念,BK1056,773.79,1.61,0.21,463257200000,0.04,29,17,善水科技,1.1
63,64,LED,BK0580,2662.76,5.54,0.21,1154579104000,0.06,56,29,东晶电子,7.5
64,65,电子烟,BK0865,1466.83,3.04,0.21,873609888000,0.07,28,17,骏成科技,2.46
65,66,稀缺资源,BK0519,21322.27,43.02,0.2,3142546224000,0.02,46,27,龙高股份,2.88
66,67,小金属概念,BK0695,2026.95,4.04,0.2,2635459136000,0.03,63,32,山金国际,2.03
67,68,充电桩,BK0700,1899.23,3.65,0.19,3627539536000,0.09,94,104,英维克,10.0
68,69,钠离子电池,BK0988,1038.65,1.99,0.19,1698703200000,0.07,28,14,中国长城,1.91
69,70,精准医疗,BK0806,872.14,1.64,0.19,576086368000,0.09,24,16,千红制药,8.69
70,71,基因测序,BK0693,1571.15,2.88,0.18,458215616000,0.06,32,14,国发股份,4.61
71,72,毛发医疗,BK0996,756.06,1.36,0.18,87577538000,0.03,10,4,金发拉比,2.4
72,73,痘病毒防治,BK1085,735.65,1.27,0.17,632049088000,0.03,33,18,仁度生物,1.63
73,74,BC电池,BK1148,723.75,1.15,0.16,354708144000,0.03,11,9,罗博特科,2.71
74,75,空气能热泵,BK1102,1039.35,1.64,0.16,1112273792000,0.04,13,13,申菱环境,8.7
75,76,创业成份,BK0638,1584.86,2.49,0.16,5413814784000,0.07,63,35,湖南裕能,5.92
76,77,WiFi,BK0915,964.2,1.48,0.15,482283296000,0.03,18,9,中颖电子,1.56
77,78,海洋经济,BK0623,2078.77,3.17,0.15,683806096000,0.03,13,8,东方国信,5.32
78,79,可燃冰,BK0818,1049.76,1.6,0.15,294730608000,0.01,10,4,潜能恒信,0.86
79,80,动力电池回收,BK1052,606.44,0.91,0.15,614129184000,0.03,21,10,湖南裕能,5.92
80,81,激光雷达,BK1002,1186.94,1.75,0.15,311191440000,0.13,16,12,同兴达,4.13
81,82,数字水印,BK1129,828.4,1.22,0.15,92427850000,0.29,5,9,东方国信,5.32
82,83,地塞米松,BK0929,1134.82,1.55,0.14,79006536000,0.02,6,2,华森制药,0.61
83,84,电子纸概念,BK1057,925.16,1.25,0.14,312396976000,0.03,7,5,亚世光电,2.34
84,85,熔盐储能,BK1103,627.71,0.84,0.13,64280909000,0.03,6,2,*ST天沃,1.1
85,86,PVDF概念,BK1012,681.68,0.9,0.13,213762159000,0.06,9,4,中创环保,1.37
86,87,辅助生殖,BK0939,897.62,1.18,0.13,505159680000,0.04,33,17,浙江医药,1.89
87,88,代糖概念,BK0938,790.13,1.01,0.13,121235508000,0.02,10,4,醋化股份,0.43
88,89,5G概念,BK0714,998.56,1.22,0.12,7426381056000,0.1,148,135,英维克,10.0
89,90,汽车热管理,BK1089,1213.52,1.47,0.12,575749664000,0.33,29,35,科创新源,4.59
90,91,抽水蓄能,BK1003,1153.05,1.38,0.12,893107312000,0.02,12,13,申菱环境,8.7
91,92,贬值受益,BK0812,1061.86,1.26,0.12,1944707616000,0.04,65,66,松发股份,10.01
92,93,免疫治疗,BK0698,1197.16,1.39,0.12,431388896000,0.02,22,16,戴维医疗,3.82
93,94,小米概念,BK0833,1461.92,1.68,0.12,2526295872000,0.11,110,73,欧菲光,6.84
94,95,注射器概念,BK0973,780.65,0.88,0.11,68946541000,0.02,7,3,康德莱,0.6
95,96,电子车牌,BK0982,1202.64,1.34,0.11,155978456000,0.31,6,10,苏州科达,5.08
96,97,社保重仓,BK0520,9045.04,9.95,0.11,434918144000,0.04,15,15,丰茂股份,3.05
97,98,GDR,BK0868,841.7,0.91,0.11,1505445280000,0.01,8,3,格林美,0.47
98,99,氟化工,BK0690,2663.46,2.83,0.11,496732768000,0.02,20,8,兴发集团,1.97
99,100,星闪概念,BK1149,1134.38,1.17,0.1,453304064000,0.44,18,16,海能达,4.42
100,101,独家药品,BK0676,2248.69,2.26,0.1,735251888000,0.02,23,14,我武生物,0.83
101,102,东盟自贸区概念,BK1154,932.46,0.89,0.1,161256592000,0.03,4,8,南宁百货,5.1
102,103,钙钛矿电池,BK1094,640.36,0.59,0.09,401051760000,0.03,11,14,捷佳伟创,3.57
103,104,碳基材料,BK1006,663.73,0.57,0.09,158960958000,0.03,10,6,沃特股份,0.87
104,105,深圳特区,BK0549,26113.74,22.33,0.09,8888736768000,0.12,163,152,英维克,10.0
105,106,光刻机(胶),BK0884,2250.84,1.9,0.08,686721088000,0.13,41,33,晶赛科技,6.48
106,107,EDR概念,BK1049,1257.27,1.06,0.08,220123157000,0.22,6,8,光弘科技,4.02
107,108,HIT电池,BK0908,2033.64,1.66,0.08,604081216000,0.02,18,18,捷佳伟创,3.57
108,109,免税概念,BK0927,1003.02,0.81,0.08,882226512000,0.03,10,14,南宁百货,5.1
109,110,消毒剂,BK0913,1043.01,0.83,0.08,476633280000,0.04,30,20,国发股份,4.61
110,111,生物疫苗,BK0548,22611.71,17.6,0.08,1022804656000,0.02,38,28,晶雪节能,4.05
111,112,体外诊断,BK0841,1083.76,0.84,0.08,937221232000,0.04,33,26,国发股份,4.61
112,113,气溶胶检测,BK1065,1112.41,0.86,0.08,200910501000,0.02,7,3,蓝盾光电,2.14
113,114,深成500,BK0568,1001.51,0.75,0.07,20533239808000,0.05,263,202,英维克,10.0
114,115,钛白粉,BK0805,914.64,0.67,0.07,134361584000,0.03,8,2,惠云钛业,0.73
115,116,超清视频,BK0859,1491.83,1.08,0.07,2130091600000,0.17,46,47,欧菲光,6.84
116,117,植物照明,BK1007,844.45,0.59,0.07,146396462000,0.06,10,3,立达信,1.34
117,118,稀土永磁,BK0578,1765.24,1.22,0.07,800822384000,0.03,34,17,赤峰黄金,1.93
118,119,上证180_,BK0612,1397.34,0.91,0.07,40410951424000,0.01,87,83,四川长虹,3.39
119,120,2025规划,BK0713,802.21,0.51,0.06,3665352688000,0.06,30,43,千红制药,8.69
120,121,宠物经济,BK0993,587.19,0.37,0.06,176585248000,0.02,19,12,佩蒂股份,0.5
121,122,新冠药物,BK1060,703.7,0.43,0.06,544579968000,0.03,33,16,博瑞医药,0.92
122,123,新材料,BK0523,20825.19,12.66,0.06,3646506784000,0.06,155,149,天马新材,22.47
123,124,煤化工,BK0492,7953.45,4.8,0.06,2481761872000,0.02,35,25,西宁特钢,3.28
124,125,单抗概念,BK0870,1370.64,0.78,0.06,1382445776000,0.02,28,15,浙江医药,1.89
125,126,流感,BK0906,1347.17,0.74,0.05,1240053232000,0.03,55,39,仁度生物,1.63
126,127,PEEK材料概念,BK1156,912.33,0.49,0.05,189294889000,0.17,6,12,光启技术,5.89
127,128,互联医疗,BK0837,857.0,0.45,0.05,4852785408000,0.14,38,54,众诚科技,17.93
128,129,算力概念,BK1134,1107.25,0.57,0.05,5740177152000,0.1,58,65,城地香江,9.97
129,130,国产芯片,BK0891,2486.52,1.24,0.05,8297031680000,0.14,189,147,麦格米特,10.01
130,131,蒙脱石散,BK1123,955.08,0.47,0.05,61562790000,0.05,6,3,金城医药,0.54
131,132,冷链物流,BK0852,1464.21,0.72,0.05,1368195088000,0.08,48,42,英维克,10.0
132,133,上证50_,BK0611,1740.56,0.85,0.05,25777215744000,0.0,27,21,紫金矿业,1.46
133,134,超超临界发电,BK1087,1080.19,0.52,0.05,879515904000,0.03,16,21,川润股份,10.06
134,135,混合现实,BK1141,1090.11,0.51,0.05,907259568000,0.06,12,15,日久光电,2.33
135,136,MSCI中国,BK0821,1102.17,0.49,0.04,59784199936000,0.02,281,234,欧菲光,6.84
136,137,中特估,BK1139,1040.52,0.43,0.04,22771397120000,0.01,38,30,中国长城,1.91
137,138,电子身份证,BK1075,1047.15,0.39,0.04,294966432000,0.32,11,21,任子行,8.91
138,139,石墨烯,BK0617,1612.44,0.6,0.04,744985040000,0.06,33,28,锦富技术,2.08
139,140,中证500,BK0701,1778.41,0.66,0.04,12138703872000,0.04,245,206,湖南裕能,5.92
140,141,ST股,BK0511,4333.45,1.58,0.04,298190240000,0.08,40,49,*ST中润,4.76
141,142,湖北自贸,BK0926,1216.44,0.44,0.04,298218928000,0.05,13,11,台基股份,5.59
142,143,F5G概念,BK1088,1717.39,0.57,0.03,541214288000,0.04,12,6,仕佳光子,2.41
143,144,工业4.0,BK0810,1768.1,0.51,0.03,2394736432000,0.06,51,68,麦格米特,10.01
144,145,预制菜概念,BK1025,871.51,0.24,0.03,571242880000,0.03,19,24,盖世食品,4.81
145,146,血氧仪,BK1122,830.87,0.21,0.03,126746832000,0.02,7,4,可孚医疗,0.85
146,147,储能,BK0989,1413.75,0.33,0.02,7027719936000,0.06,123,150,川润股份,10.06
147,148,智能机器,BK0640,3573.55,0.78,0.02,3081420064000,0.09,76,82,文一科技,10.0
148,149,彩票概念,BK0671,1833.61,0.36,0.02,272434864000,0.05,7,10,ST证通,3.64
149,150,医疗美容,BK0889,1374.79,0.23,0.02,940598496000,0.03,39,20,金发拉比,2.4
150,151,内贸流通,BK1001,984.95,0.14,0.01,1279439744000,0.05,67,70,南宁百货,5.1
151,152,草甘膦,BK0950,1338.36,0.17,0.01,146196249000,0.02,5,5,兴发集团,1.97
152,153,复合集流体,BK1113,629.81,0.07,0.01,150565489000,0.04,10,13,沃格光电,2.16
153,154,央视50_,BK0610,2086.48,0.2,0.01,15137473536000,0.01,24,21,信立泰,1.05
154,155,虚拟电厂,BK0958,1521.9,0.14,0.01,610795968000,0.09,16,31,东方国信,5.32
155,156,病毒防治,BK0675,2188.12,0.2,0.01,1490986320000,0.05,59,45,千红制药,8.69
156,157,维生素,BK0895,1527.24,0.12,0.01,409229056000,0.05,19,7,新赣江,2.06
157,158,合成生物,BK1174,944.66,0.0,0.0,1165744848000,0.06,58,43,双成药业,10.01
158,159,纾困概念,BK0851,1394.35,0.0,0.0,386760272000,0.17,21,26,索菱股份,4.38
159,160,疫苗冷链,BK0941,1057.79,-0.03,0.0,469938304000,0.04,12,14,晶雪节能,4.05
160,161,减肥药,BK1146,923.38,-0.04,0.0,383198336000,0.04,13,12,信立泰,1.05
161,162,百元股,BK1059,565.8,-0.03,-0.01,10236086016000,0.03,23,31,春风动力,5.31
162,163,传感器,BK0905,1262.32,-0.12,-0.01,1082758960000,0.23,47,39,欧菲光,6.84
163,164,AH股,BK0499,7156.12,-0.69,-0.01,32215743232000,0.01,72,62,XD海通证,2.63
164,165,基金重仓,BK0536,9558.91,-1.23,-0.01,15671748864000,0.04,236,285,英维克,10.0
165,166,MLOps概念,BK1132,924.46,-0.14,-0.02,176629174000,0.37,2,8,东方国信,5.32
166,167,婴童概念,BK0664,1197.04,-0.21,-0.02,1089607632000,0.06,62,62,贝因美,4.49
167,168,新能源车,BK0900,1419.0,-0.26,-0.02,9805826304000,0.07,252,261,英维克,10.0
168,169,海工装备,BK0601,1374.44,-0.29,-0.02,1148576384000,0.06,14,24,坤博精工,10.59
169,170,太阳能,BK0588,2603.6,-0.56,-0.02,7045917696000,0.03,159,184,坤博精工,10.59
170,171,预盈预增,BK0571,3640.59,-0.82,-0.02,10468454400000,0.08,341,404,英维克,10.0
171,172,生物质能发电,BK1098,830.74,-0.23,-0.03,187510274000,0.03,10,12,中科环保,1.36
172,173,HS300_,BK0500,9764.84,-2.83,-0.03,54700614656000,0.01,143,138,XD海通证,2.63
173,174,新型工业化,BK1150,860.1,-0.28,-0.03,1336896608000,0.09,38,42,坤博精工,10.59
174,175,汽车一体化压铸,BK1093,908.51,-0.3,-0.03,238862808000,0.09,11,12,美利信,2.03
175,176,PLC概念,BK1119,996.2,-0.37,-0.04,298828320000,0.01,4,5,睿能科技,0.76
176,177,无线耳机,BK0893,1505.82,-0.56,-0.04,1942252800000,0.09,44,37,赛伍技术,2.12
177,178,锂电池,BK0574,2387.09,-0.89,-0.04,6820519168000,0.08,187,152,捷邦科技,7.18
