,排名,板块名称,板块代码,最新价,涨跌额,涨跌幅,总市值,换手率,上涨家数,下跌家数,领涨股票,领涨股票-涨跌幅
0,1,贵金属,BK0732,1105.82,19.12,1.76,825570960000,0.06,12,1,玉龙股份,2.55
1,2,非金属材料,BK1020,950.86,9.94,1.06,320389696000,0.14,18,13,天马新材,22.47
2,3,电源设备,BK1034,1446.75,11.21,0.78,268298888000,0.16,13,12,麦格米特,10.01
3,4,半导体,BK1036,1172.82,7.17,0.62,3745525072000,0.07,115,37,富乐德,20.02
4,5,银行,BK0475,3621.26,16.88,0.47,12874751488000,0.0,38,2,张家港行,1.4
5,6,证券,BK0473,137673.47,619.99,0.45,3267281600000,0.06,43,4,XD海通证,2.63
6,7,有色金属,BK0478,14499.89,64.5,0.45,1068539376000,0.04,43,25,光智科技,20.0
7,8,电子元件,BK0459,19885.17,70.19,0.35,1690493904000,0.11,85,51,东晶电子,7.5
8,9,消费电子,BK1037,1248.6,4.37,0.35,1887105584000,0.11,60,37,凯旺科技,19.99
9,10,珠宝首饰,BK0734,343.69,0.9,0.26,137126336000,0.04,11,4,莱绅通灵,1.31
10,11,光学光电子,BK1038,1200.52,2.81,0.23,920461648000,0.12,54,39,欧菲光,6.84
11,12,橡胶制品,BK1018,1158.03,2.71,0.23,258706612000,0.05,15,14,科创新源,4.59
12,13,综合行业,BK0539,8016.9,15.52,0.19,148664289000,0.25,9,9,常山北明,4.62
13,14,工程机械,BK0739,1255.81,1.47,0.12,581353392000,0.05,13,15,川润股份,10.06
14,15,交运设备,BK0429,8120.96,6.5,0.08,639450832000,0.02,21,19,春风动力,5.31
15,16,商业百货,BK0482,12183.68,9.0,0.07,409062112000,0.05,22,23,南宁百货,5.1
16,17,能源金属,BK1015,429.34,0.23,0.05,306716128000,0.04,7,6,ST盛屯,0.47
17,18,农药兽药,BK0730,820.61,0.39,0.05,232824816000,0.05,20,19,国发股份,4.61
18,19,生物制品,BK1044,775.99,0.33,0.04,1214033632000,0.06,34,32,双成药业,10.01
19,20,小金属,BK1027,1534.16,0.61,0.04,579758496000,0.02,22,12,铂科新材,1.25
20,21,风电设备,BK1032,872.16,0.33,0.04,256435848000,0.02,14,10,日月股份,0.53
21,22,电池,BK1033,791.6,0.26,0.03,1808446224000,0.04,39,31,湖南裕能,5.92
22,23,保险,BK0474,1368.06,0.42,0.03,3065834448000,0.01,3,2,XD中国平,0.25
23,24,专用设备,BK0910,1972.03,0.58,0.03,1286541952000,0.06,119,120,英维克,10.0
24,25,中药,BK1040,1310.13,0.22,0.02,893658880000,0.02,37,26,启迪药业,1.14
25,26,通用设备,BK0545,24924.23,2.81,0.01,962831984000,0.07,79,105,方盛股份,25.98
26,27,电子化学品,BK1039,1399.96,0.01,0.0,249668210000,0.11,16,7,宏昌电子,0.82
27,28,食品饮料,BK0438,21017.55,-2.97,-0.01,1526742256000,0.03,57,55,盖世食品,4.81
28,29,化学原料,BK1019,666.73,-0.13,-0.02,792235648000,0.02,38,27,博菲电气,2.2
29,30,物流行业,BK0422,5735.94,-1.15,-0.02,1091636352000,0.02,22,25,ST广物,3.16
30,31,化肥行业,BK0731,1167.89,-0.25,-0.02,328723600000,0.04,11,9,兴发集团,1.97
31,32,医疗器械,BK1041,733.45,-0.19,-0.03,1260065616000,0.02,57,51,戴维医疗,3.82
32,33,通信设备,BK0448,10957.15,-3.42,-0.03,1358742320000,0.14,48,50,海能达,4.42
33,34,石油行业,BK0464,4733.32,-1.69,-0.04,3826935360000,0.0,8,11,统一股份,1.78
34,35,航运港口,BK0450,9190.68,-4.37,-0.05,1018212896000,0.02,17,11,海通发展,0.72
35,36,计算机设备,BK0735,1086.47,-0.53,-0.05,822208640000,0.21,18,29,苏州科达,5.08
36,37,家电行业,BK0456,16548.59,-9.29,-0.06,1845507712000,0.19,40,36,四川长虹,3.8
37,38,煤炭行业,BK0437,10571.06,-6.2,-0.06,1923266048000,0.01,12,18,冀中能源,0.83
38,39,包装材料,BK0733,808.92,-0.48,-0.06,110541146000,0.04,9,15,*ST金时,4.07
39,40,家用轻工,BK0440,31001.08,-21.08,-0.07,239632206000,0.04,12,20,海伦钢琴,3.6
40,41,化学制药,BK0465,26357.51,-19.05,-0.07,1644566928000,0.06,69,60,千红制药,8.69
41,42,光伏设备,BK1031,1022.11,-0.85,-0.08,1350164400000,0.03,30,40,捷佳伟创,3.57
42,43,医疗服务,BK0727,897.46,-0.75,-0.08,640653376000,0.04,21,23,诺禾致源,1.22
43,44,医药商业,BK1042,906.22,-0.86,-0.09,315216384000,0.02,13,15,健之佳,1.1
44,45,采掘行业,BK1017,1044.82,-1.15,-0.11,296415232000,0.02,7,11,龙高股份,2.88
45,46,汽车服务,BK1016,741.37,-0.86,-0.12,58966935000,0.04,5,6,浩物股份,0.89
46,47,燃气,BK1028,1363.17,-1.68,-0.12,270407120000,0.01,10,15,洪通燃气,0.69
47,48,装修建材,BK0476,10700.17,-13.81,-0.13,407528864000,0.07,15,46,松发股份,10.01
48,49,通信服务,BK0736,919.96,-1.26,-0.14,3233857568000,0.05,13,25,纵横通信,6.64
49,50,专业服务,BK1043,1021.85,-1.51,-0.15,187247335000,0.04,14,20,瑞华技术,1.67
50,51,玻璃玻纤,BK0546,30317.64,-48.56,-0.16,320767904000,0.02,4,14,戈碧迦,2.5
