,序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
0,1,300489,光智科技,56.69,20.0,9.45,9717,55088053.98,0.0,56.69,56.69,56.69,47.24,0.71,-110.2,13.65
1,2,002272,川润股份,7.88,10.06,0.72,106422,83860323.24,0.0,7.88,7.88,7.88,7.16,2.8,-33.75,2.39
2,3,002693,双成药业,25.82,10.01,2.35,167697,426555835.11,4.77,25.82,24.7,25.38,23.47,4.08,-315.92,23.54
3,4,600520,文一科技,31.89,10.0,2.9,13205,42110745.0,0.0,31.89,31.89,31.89,28.99,0.83,314.44,13.88
4,5,002628,成都路桥,4.07,10.0,0.37,598029,243397892.54,0.0,4.07,4.07,4.07,3.7,7.92,-55.26,1.04
5,6,603887,城地香江,10.81,9.97,0.98,27314,29526088.0,0.0,10.81,10.81,10.81,9.83,0.61,-36.23,2.02
6,7,603038,华立股份,14.51,9.02,1.2,272644,398988312.0,1.8,14.64,14.4,14.64,13.31,10.15,106.01,2.88
7,8,002199,东晶电子,9.32,7.5,0.65,75905,68736802.0,6.69,9.4,8.82,9.0,8.67,3.12,-34.06,8.45
8,9,002742,ST三圣,3.54,5.04,0.17,2599,920046.0,0.0,3.54,3.54,3.54,3.37,0.06,-11.5,5.44
9,10,600797,浙大网新,7.46,4.78,0.34,224292,165184539.0,3.51,7.48,7.23,7.39,7.12,2.18,-119.35,2.36
10,11,000506,*ST中润,1.76,4.76,0.08,11353,1998149.12,0.0,1.76,1.76,1.76,1.68,0.12,-14.88,2.57
11,12,600070,*ST富润,1.88,3.87,0.07,25381,4730054.0,2.21,1.88,1.84,1.86,1.81,0.5,-5.42,1.67
12,13,600839,四川长虹,7.62,3.39,0.25,1140123,884197171.0,2.44,7.79,7.61,7.79,7.37,2.47,62.71,2.45
13,14,600603,ST广物,6.86,3.16,0.21,21327,14675806.0,1.65,6.9,6.79,6.9,6.65,0.17,16.01,1.24
14,15,603003,*ST龙宇,5.26,2.94,0.15,10047,5234616.0,1.96,5.26,5.16,5.2,5.11,0.27,55.15,0.54
15,16,002052,*ST同洲,2.9,1.4,0.04,102252,30652146.0,4.2,3.0,2.88,3.0,2.86,1.37,-29.98,-81.03
16,17,000062,深圳华强,31.56,0.22,0.07,125190,399121310.78,2.54,32.29,31.49,31.87,31.49,1.2,93.48,4.62
17,18,600622,光大嘉宝,3.87,-0.51,-0.02,220888,81906321.0,5.91,3.87,3.64,3.66,3.89,1.47,-13.11,1.21
18,19,000859,国风新材,4.75,-1.04,-0.05,74769,34834590.7,3.13,4.77,4.62,4.62,4.8,0.83,-50.94,1.51
19,20,600678,四川金顶,8.38,-3.01,-0.26,123067,101167133.0,3.01,8.39,8.13,8.2,8.64,3.53,-131.0,13.18
20,21,600939,重庆建工,3.58,-4.53,-0.17,429058,159599553.0,4.53,3.75,3.58,3.75,3.75,2.26,-180.67,0.85
21,22,601107,四川成渝,5.78,-4.93,-0.3,84523,48724162.0,0.99,5.81,5.75,5.75,6.08,0.39,12.66,1.13
22,23,300865,大宏立,31.8,-7.02,-2.4,16417,50994922.0,6.43,32.8,30.6,30.6,34.2,2.42,138.04,3.49
