,序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
0,1,838971,天马新材,36.36,22.47,6.67,24467,87745187.62,6.97,36.5,34.43,35.99,29.69,2.89,126.88,9.04
1,2,002436,兴森科技,10.24,1.89,0.19,63431,64943035.0,1.39,10.32,10.18,10.22,10.05,0.42,443.6,3.35
2,3,300475,香农芯创,30.93,1.14,0.35,1821,5595057.0,1.34,30.93,30.52,30.6,30.58,0.04,45.26,5.13
3,4,688535,华海诚科,68.97,0.98,0.67,389,2664671.0,1.01,68.97,68.28,68.28,68.3,0.09,111.78,5.46
4,5,603002,宏昌电子,4.93,0.61,0.03,2942,1445533.0,1.22,4.94,4.88,4.9,4.9,0.03,111.24,1.64
5,6,603005,晶方科技,22.08,0.59,0.13,3622,7943342.0,1.0,22.08,21.86,21.9,21.95,0.06,65.41,3.46
6,7,002409,雅克科技,58.51,0.58,0.34,1040,6086883.0,0.38,58.58,58.36,58.58,58.17,0.03,26.8,4.01
7,8,688300,联瑞新材,49.09,0.39,0.19,175,850628.0,1.08,49.09,48.56,48.56,48.9,0.01,38.81,6.64
8,9,002559,亚威股份,8.1,0.25,0.02,3151,2540197.0,0.99,8.12,8.04,8.05,8.08,0.06,33.68,2.54
9,10,688733,壹石通,17.87,0.0,0.0,1179,2093275.0,1.18,17.89,17.68,17.7,17.87,0.06,306.31,1.63
10,11,688262,国芯科技,19.86,-0.05,-0.01,2017,3995964.0,0.91,19.89,19.71,19.81,19.87,0.08,-40.41,2.89
11,12,688035,德邦科技,37.0,-1.65,-0.62,966,3590284.0,0.8,37.3,37.0,37.26,37.62,0.11,78.06,2.35
