,排名,板块名称,板块代码,最新价,涨跌额,涨跌幅,总市值,换手率,上涨家数,下跌家数,领涨股票,领涨股票-涨跌幅
0,1,能源金属,BK1015,529.19,29.31,5.86,378994944000,1.69,13,0,华友钴业,10.01
1,2,电池,BK1033,975.07,47.6,5.13,2136845520000,1.32,75,0,丰元股份,10.02
2,3,航天航空,BK0480,49680.34,1260.5,2.6,1104523280000,1.75,27,17,晨曦航空,20.0
3,4,风电设备,BK1032,1113.61,25.3,2.32,326833856000,1.29,23,5,电气风电,19.72
4,5,软件开发,BK0737,1058.41,22.93,2.21,2301581104000,1.94,155,33,延华智能,10.0
5,6,电机,BK1030,1767.34,35.09,2.03,191010358000,1.55,18,8,科力尔,9.98
6,7,仪器仪表,BK0458,13941.76,169.87,1.23,291747488000,1.49,42,28,禾信仪器,20.01
7,8,互联网服务,BK0447,21923.77,259.69,1.2,1705133280000,1.57,108,34,中新赛克,10.0
8,9,航空机场,BK0420,5131.34,60.62,1.2,723196448000,0.37,3,11,中信海直,10.0
9,10,非金属材料,BK1020,1251.68,12.91,1.04,384532400000,1.13,19,13,东方碳素,11.36
10,11,光伏设备,BK1031,1317.95,13.59,1.04,1704292368000,1.16,56,21,宇邦新材,10.83
11,12,光学光电子,BK1038,1472.32,14.58,1.0,1144036272000,1.33,50,43,华映科技,10.04
12,13,通信服务,BK0736,1020.11,8.57,0.85,3205004624000,0.44,21,15,纵横通信,9.77
13,14,橡胶制品,BK1018,1389.16,11.47,0.83,284655248000,0.85,15,16,通易航天,17.49
14,15,计算机设备,BK0735,1225.77,9.88,0.81,946122272000,1.65,26,22,航天长峰,10.01
15,16,工程咨询服务,BK0726,712.44,5.4,0.76,199602414000,1.43,23,18,华建集团,10.04
16,17,电源设备,BK1034,1671.48,12.4,0.75,396613408000,0.6,14,14,上海电气,10.0
17,18,汽车整车,BK1029,1641.0,12.08,0.74,2186782688000,1.06,11,12,动力新科,9.98
18,19,包装材料,BK0733,948.06,6.83,0.73,127726001000,0.91,13,13,紫江企业,10.03
19,20,保险,BK0474,1509.33,10.86,0.72,3235528048000,0.2,2,4,天茂集团,6.37
20,21,化学制品,BK0538,22876.91,160.32,0.71,1322983584000,0.71,88,71,中广核技,9.96
21,22,造纸印刷,BK0470,8637.92,59.35,0.69,248860501000,0.78,20,19,松炀资源,6.7
22,23,消费电子,BK1037,1432.84,9.13,0.64,2040279488000,1.25,48,51,威贸电子,29.98
23,24,教育,BK0740,693.67,4.31,0.63,97182033000,2.51,5,7,*ST开元,7.55
24,25,有色金属,BK0478,16615.8,102.23,0.62,1155610832000,0.78,49,21,鑫铂股份,4.93
25,26,船舶制造,BK0729,881.03,5.36,0.61,416598736000,0.52,2,5,海兰信,9.64
26,27,通用设备,BK0545,30073.16,164.78,0.55,1132430336000,1.46,114,94,胜利精密,9.91
27,28,游戏,BK1046,1064.77,5.73,0.54,326259152000,0.9,17,5,完美世界,4.23
28,29,通信设备,BK0448,12869.72,68.7,0.54,1553051760000,1.31,62,42,创远信科,11.08
29,30,专用设备,BK0910,2319.25,11.13,0.48,1479577680000,1.18,117,130,利君股份,9.96
30,31,交运设备,BK0429,9051.78,43.3,0.48,702717728000,0.51,22,25,必得科技,7.58
31,32,小金属,BK1027,2002.17,7.98,0.4,706193200000,1.23,18,19,英洛华,10.04
32,33,汽车零部件,BK0481,33181.74,128.97,0.39,1673322832000,1.66,114,102,金鸿顺,10.02
33,34,环保行业,BK0728,409.46,1.59,0.39,624223328000,1.12,50,59,兴源环境,19.93
34,35,电子元件,BK0459,23026.62,88.43,0.39,1903057536000,1.08,73,62,艾华集团,6.1
35,36,半导体,BK1036,1358.82,4.58,0.34,4345389568000,1.24,80,74,慧智微-U,12.23
36,37,塑料制品,BK0454,12060.27,36.91,0.31,364091536000,0.91,36,45,宏裕包材,10.89
37,38,工程机械,BK0739,1534.3,3.99,0.26,639666096000,0.51,11,19,长盛轴承,10.62
38,39,公用事业,BK0427,8125.2,21.09,0.26,195155781000,0.42,7,14,渤海股份,10.05
39,40,文化传媒,BK0486,9324.0,23.28,0.25,1055441376000,0.93,46,50,省广集团,9.94
40,41,电网设备,BK0457,24609.43,54.62,0.22,1286276608000,0.7,64,57,赛摩智能,13.02
41,42,燃气,BK1028,1472.66,3.22,0.22,282460976000,0.42,7,24,国新能源,6.16
42,43,化纤行业,BK0471,12764.43,27.72,0.22,441935696000,0.5,12,13,恒申新材,4.12
43,44,贵金属,BK0732,1145.75,2.26,0.2,819173168000,0.28,4,8,湖南黄金,1.59
44,45,农药兽药,BK0730,956.13,0.82,0.09,266298729000,0.57,18,26,海利生物,5.18
45,46,石油行业,BK0464,5342.17,2.63,0.05,3756860576000,0.08,10,10,中晟高科,4.49
46,47,家电行业,BK0456,18997.3,9.12,0.05,1905999440000,0.79,27,58,爱仕达,9.96
47,48,食品饮料,BK0438,24297.91,10.14,0.04,1604805504000,0.62,32,83,黑芝麻,9.98
48,49,纺织服装,BK0436,9729.34,3.21,0.03,491550656000,0.63,20,73,日播时尚,9.99
49,50,电子化学品,BK1039,1602.53,0.52,0.03,283268048000,1.32,12,13,天承科技,4.57
