,排名,板块名称,板块代码,最新价,涨跌额,涨跌幅,总市值,换手率,上涨家数,下跌家数,领涨股票,领涨股票-涨跌幅
0,1,昨日连板_含一字,BK1051,517.8,31.41,6.46,1021199168000,2.18,65,6,渤海租赁,9.93
1,2,昨日连板,BK0816,101766.61,5198.0,5.38,775881408000,2.26,38,5,黑芝麻,9.98
2,3,昨日涨停_含一字,BK1050,38005.17,1609.97,4.42,3047939264000,3.04,157,60,中信海直,10.0
3,4,昨日涨停,BK0815,200.39,7.38,3.82,2810415488000,3.15,127,58,中信海直,10.0
4,5,固态电池,BK0968,1527.76,48.02,3.25,4658313216000,0.94,133,22,紫江企业,10.03
5,6,钠离子电池,BK0988,1241.32,30.35,2.51,1981057936000,0.97,40,10,上海洗霸,10.01
6,7,飞行汽车(eVTOL),BK1157,1624.69,36.33,2.29,679726288000,1.97,49,10,中信海直,10.0
7,8,刀片电池,BK0951,2170.7,46.25,2.18,1029964656000,1.46,10,3,紫江企业,10.03
8,9,通用航空,BK0625,6100.23,127.04,2.13,1245027952000,1.15,23,18,中信海直,10.0
9,10,动力电池回收,BK1052,729.41,14.7,2.06,744251952000,1.02,22,15,华友钴业,10.01
10,11,复合集流体,BK1113,756.44,14.89,2.01,186734787000,1.05,16,9,宝明科技,10.0
11,12,低空经济,BK1166,1368.3,26.28,1.96,3057447264000,1.81,150,54,中信海直,10.0
12,13,锂电池,BK0574,2830.23,45.84,1.65,7755653120000,0.96,217,155,黑芝麻,9.98
13,14,锂矿概念,BK1173,1231.33,19.88,1.64,2538069904000,0.76,25,11,华友钴业,10.01
14,15,碳基材料,BK1006,777.5,11.16,1.46,185587456000,1.02,10,9,信德新材,8.98
15,16,机器人执行器,BK1145,1117.0,15.79,1.43,360303696000,1.41,17,7,英洛华,10.04
16,17,举牌,BK0685,2045.69,27.44,1.36,57596769000,0.87,3,6,全新好,9.96
17,18,气溶胶检测,BK1065,1238.76,16.25,1.33,222320202000,0.42,2,8,禾信仪器,20.01
18,19,麒麟电池,BK1092,1158.56,14.73,1.29,1254391520000,1.45,6,3,瑞泰新材,6.46
19,20,数字哨兵,BK1084,1422.77,17.45,1.24,86444079000,1.19,7,5,华中数控,7.72
20,21,超级电容,BK0703,3393.7,38.69,1.15,656527680000,0.79,16,18,航天彩虹,10.0
21,22,同步磁阻电机,BK1131,1155.86,12.28,1.07,46795820000,2.61,4,2,新时达,4.13
22,23,时空大数据,BK1130,1262.09,12.53,1.0,145510750000,1.97,15,7,盛邦安全,5.76
23,24,减速器,BK1100,1126.13,10.71,0.96,439815200000,3.32,31,24,英洛华,10.04
24,25,无人机,BK0704,1963.05,18.66,0.96,2611597776000,1.63,75,75,中信海直,10.0
25,26,地热能,BK0622,3231.31,30.02,0.94,96425293000,0.67,5,7,海立股份,10.01
26,27,3D玻璃,BK0881,1157.04,10.57,0.92,286451824000,1.62,10,8,华映科技,10.04
27,28,PVDF概念,BK1012,799.05,7.15,0.9,256708283000,0.63,9,6,黑猫股份,4.0
28,29,数字货币,BK0883,1710.69,15.29,0.9,880442896000,1.55,40,32,古鳌科技,19.99
29,30,纾困概念,BK0851,1633.49,14.36,0.89,446695952000,2.17,21,30,兴源环境,19.93
30,31,小金属概念,BK0695,2415.91,20.68,0.86,2934823440000,0.98,55,52,英洛华,10.04
31,32,中超概念,BK0635,2259.37,19.17,0.86,225644591000,0.33,2,6,华夏幸福,9.87
32,33,氟化工,BK0690,3056.28,25.79,0.85,594919568000,2.08,20,12,巍华新材,5.07
33,34,GDR,BK0868,938.53,7.89,0.85,1557606480000,0.37,6,5,明阳智能,4.84
34,35,ST股,BK0511,5332.55,41.11,0.78,371645888000,0.94,59,54,*ST中润,5.06
35,36,可控核聚变,BK1163,1250.36,9.59,0.77,398223712000,0.37,6,10,上海电气,10.0
36,37,全息技术,BK0699,2076.79,15.82,0.77,150918077000,0.71,4,7,联创光电,10.01
37,38,屏下摄像,BK0947,1012.04,7.68,0.76,538869776000,1.4,4,6,维信诺,9.99
38,39,碳化硅,BK0977,1306.0,9.84,0.76,563684624000,1.26,11,23,蓝海华腾,20.01
39,40,碳纤维,BK1171,1183.69,8.86,0.75,354777376000,1.27,17,15,通易航天,14.16
40,41,数据安全,BK1047,885.82,5.78,0.66,835811808000,1.0,39,33,中新赛克,10.0
41,42,有机硅,BK0961,1162.97,7.53,0.65,307753584000,0.69,14,16,华盛锂电,11.76
42,43,国家安防,BK0667,2641.42,16.07,0.61,1672312992000,1.29,59,54,中航沈飞,9.99
43,44,科创板做市股,BK1108,896.05,5.42,0.61,1846165216000,0.41,18,24,禾信仪器,20.01
44,45,电子车牌,BK0982,1340.28,7.98,0.6,170201585000,3.25,6,12,高新兴,12.97
45,46,财税数字化,BK1176,1551.21,9.13,0.59,504091888000,1.68,18,21,新晨科技,8.3
46,47,智慧政务,BK0886,1223.66,7.08,0.58,617519360000,1.57,34,42,志晟信息,15.83
47,48,华为欧拉,BK1013,1717.64,9.69,0.57,331962608000,3.25,8,8,普元信息,9.34
48,49,石墨烯,BK0617,1878.16,10.31,0.55,853244304000,0.83,28,40,贝特瑞,12.38
49,50,电子烟,BK0865,1727.77,9.28,0.54,965970864000,1.33,19,29,爱施德,10.02
50,51,数字孪生,BK0861,1299.36,6.95,0.54,965964352000,0.79,29,44,延华智能,10.0
51,52,PEEK材料概念,BK1156,1088.72,5.82,0.54,234372375000,1.3,12,9,华密新材,6.06
52,53,数据要素,BK1135,1032.08,5.5,0.54,1712860400000,1.28,56,61,中新赛克,10.0
53,54,VPN,BK0885,1049.92,5.59,0.54,298457264000,0.99,12,8,云赛智联,3.96
54,55,BC电池,BK1148,908.97,4.76,0.53,440352048000,0.78,8,14,宇邦新材,10.32
55,56,共享经济,BK0807,812.63,4.24,0.52,233926748000,0.93,6,12,世联行,9.97
56,57,智能电视,BK0656,1133.69,5.83,0.52,290597056000,0.91,4,9,东方明珠,6.1
57,58,新型工业化,BK1150,1012.58,5.13,0.51,1534066000000,0.96,39,48,上海电气,10.0
58,59,空间计算,BK1143,1053.52,5.19,0.5,124110112000,1.14,10,11,天亿马,5.78
59,60,机器人概念,BK1090,1379.94,6.65,0.48,5334921984000,1.55,162,231,英洛华,10.04
60,61,荣耀概念,BK1177,1526.37,7.15,0.47,992473952000,0.83,22,28,华映科技,10.04
61,62,鸿蒙概念,BK0953,1453.07,6.75,0.47,2123718336000,1.95,46,49,延华智能,10.0
62,63,军工,BK0490,59162.27,273.62,0.46,6107526912000,1.35,201,290,中信海直,10.0
63,64,车联网(车路云),BK0920,1327.71,6.13,0.46,5565671424000,1.13,94,117,华体科技,9.99
64,65,B股,BK0636,951.64,4.26,0.45,454217536000,0.1,35,32,海立Ｂ股,8.61
65,66,虚拟电厂,BK0958,1709.38,7.62,0.45,661802608000,0.64,23,27,天亿马,5.78
66,67,北斗导航,BK0629,5376.34,23.94,0.45,951415680000,1.74,30,45,波导股份,10.06
67,68,高压快充,BK1144,981.46,4.37,0.45,372975056000,1.17,20,19,华锋股份,5.44
68,69,储能,BK0989,1638.91,7.21,0.44,7816482304000,0.98,129,175,黑芝麻,9.98
69,70,网络安全,BK0655,4043.7,17.76,0.44,4616416000000,1.24,59,71,中新赛克,10.0
70,71,信创,BK1104,1592.25,6.81,0.43,3345298720000,1.65,100,128,能科科技,10.0
71,72,拼多多概念,BK0957,949.39,4.06,0.43,107692400000,1.08,6,16,美登科技,26.08
72,73,大飞机,BK0814,1371.46,5.83,0.43,1918053088000,0.84,44,53,利君股份,9.96
73,74,燃料电池,BK0682,2953.68,12.54,0.43,2492505600000,0.74,56,81,上海电气,10.0
74,75,国产软件,BK0696,2998.71,12.66,0.42,3086578464000,1.74,99,126,能科科技,10.0
75,76,电子后视镜,BK1125,1435.05,5.76,0.4,332707840000,2.6,8,13,维信诺,9.99
76,77,生物识别,BK0970,1395.27,5.59,0.4,1058733296000,2.12,25,24,高新兴,12.97
77,78,小米汽车,BK1155,1187.08,4.66,0.39,3206837456000,1.17,31,35,飞乐音响,9.95
78,79,无线充电,BK0960,2260.6,8.69,0.39,1951377040000,1.55,18,22,奋达科技,7.38
79,80,空气能热泵,BK1102,1163.82,4.43,0.38,1116290928000,0.64,9,22,海立股份,10.01
80,81,工业互联,BK0832,1887.37,7.04,0.37,4193730384000,1.21,73,107,能科科技,10.0
81,82,智能机器,BK0640,4197.4,15.65,0.37,3321330640000,1.28,72,97,英洛华,10.04
82,83,钙钛矿电池,BK1094,747.84,2.74,0.37,684457904000,0.51,13,16,曼恩斯特,6.91
83,84,特斯拉,BK0644,4649.67,17.03,0.37,4535608064000,1.23,86,113,胜利精密,9.91
84,85,柔性屏(折叠屏),BK1160,1382.47,5.02,0.36,998716048000,1.58,29,43,华映科技,10.04
85,86,转基因,BK0907,1345.66,4.82,0.36,117177894000,1.05,8,7,农发种业,5.17
86,87,新能源车,BK0900,1662.67,5.92,0.36,11019554816000,1.12,225,346,英洛华,10.04
87,88,Web3.0,BK1110,1501.07,5.1,0.34,444028816000,1.69,20,24,赢时胜,12.42
88,89,WiFi,BK0915,1062.63,3.6,0.34,515364352000,0.54,9,18,创远信科,8.76
89,90,核污染防治,BK0983,1207.63,4.02,0.33,400287296000,0.46,12,17,中广核技,9.96
90,91,HIT电池,BK0908,2539.75,8.37,0.33,787908688000,1.14,17,21,明阳智能,4.84
91,92,汽车热管理,BK1089,1402.92,4.62,0.33,684825728000,1.39,28,49,海立股份,10.01
92,93,新材料,BK0523,24182.81,79.62,0.33,4168035632000,0.86,132,199,英洛华,10.04
93,94,华为汽车,BK0984,1762.93,5.78,0.33,1583191952000,1.72,39,58,蓝黛科技,9.99
94,95,赛马概念,BK0709,665.45,2.18,0.33,18320109000,3.42,2,2,新 华 都,4.77
95,96,专精特新,BK1005,1056.23,3.26,0.31,4473032448000,1.46,255,489,英洛华,10.04
96,97,噪声防治,BK1082,1151.19,3.45,0.3,31471774000,1.02,3,5,德尔股份,4.72
97,98,百度概念,BK0845,1477.34,4.08,0.28,2515350960000,1.66,52,87,科达自控,18.3
98,99,智慧城市,BK0628,4643.1,11.55,0.25,2452238336000,1.13,85,121,延华智能,10.0
99,100,超导概念,BK0679,3814.94,9.45,0.25,246814956000,1.03,5,9,联创光电,10.01
100,101,粮食概念,BK1086,753.66,1.85,0.25,181886546000,1.2,10,15,黑芝麻,9.98
101,102,大数据,BK0634,4391.55,10.49,0.24,5089332480000,1.1,122,173,延华智能,10.0
102,103,电子纸概念,BK1057,1103.26,2.61,0.24,367069088000,1.22,8,6,深天马Ａ,2.51
103,104,RCS概念,BK0919,1263.67,2.95,0.23,193868184000,1.11,8,15,线上线下,4.29
104,105,MicroLED,BK0948,1040.43,2.42,0.23,490454288000,1.12,8,12,维信诺,9.99
105,106,商业航天,BK0963,1494.13,3.33,0.22,1560150240000,1.71,60,80,利君股份,9.96
106,107,跨境支付,BK1071,1583.86,3.49,0.22,10774043136000,0.11,20,26,新晨科技,8.3
107,108,注册制次新股,BK0971,684.27,1.49,0.22,675074896000,2.45,27,58,六九一二,20.0
108,109,职业教育,BK1022,1156.93,2.07,0.18,616579936000,1.19,24,44,中新赛克,10.0
109,110,纳米银,BK0855,1704.48,2.99,0.18,120727981000,2.79,2,8,航天彩虹,10.0
110,111,MLCC,BK0890,1888.66,3.31,0.18,187953596000,0.66,5,7,博迁新材,6.16
111,112,天基互联,BK0921,1436.34,2.51,0.18,542583568000,2.14,11,27,华体科技,9.99
112,113,华为昇腾,BK0995,1370.85,2.38,0.17,358964208000,3.09,9,14,高新兴,12.97
113,114,MLOps概念,BK1132,989.84,1.65,0.17,188541259000,1.08,5,5,恒华科技,2.81
114,115,AB股,BK0498,11111.15,18.43,0.17,1456349184000,0.66,22,47,海立股份,10.01
115,116,字节概念,BK0923,1155.89,1.79,0.16,629141696000,1.55,18,46,美登科技,26.08
116,117,区块链,BK0830,975.83,1.51,0.15,8171236864000,0.68,88,140,爱施德,10.02
117,118,换电概念,BK0985,1189.38,1.83,0.15,808610976000,0.69,16,30,爱仕达,9.96
118,119,工业4.0,BK0810,2058.48,3.03,0.15,2590110320000,1.07,46,81,延华智能,10.0
119,120,数据中心,BK0922,1481.73,1.99,0.13,5664900864000,1.43,70,119,延华智能,10.0
120,121,华为概念,BK0854,3105.58,3.87,0.12,12692247552000,1.32,260,416,中信海直,10.0
121,122,无人驾驶,BK0802,1582.16,1.9,0.12,5449402112000,1.19,86,142,动力新科,9.98
122,123,工业母机,BK1004,1323.09,1.51,0.11,1227857504000,1.18,29,53,科力尔,9.98
123,124,TOPCon电池,BK1097,803.99,0.91,0.11,737133936000,1.76,18,24,宇邦新材,10.32
124,125,稀缺资源,BK0519,23702.69,26.41,0.11,3292327856000,0.48,28,45,炼石航空,10.04
125,126,京东金融,BK0849,1395.59,1.47,0.11,231130105000,0.37,5,6,ST峡创,3.7
126,127,降解塑料,BK0909,1467.86,1.53,0.1,662962352000,0.6,20,40,紫江企业,10.03
127,128,机器视觉,BK0998,1336.47,1.38,0.1,409688016000,2.76,25,41,胜利精密,9.91
128,129,多模态AI,BK1153,985.16,1.01,0.1,688016432000,1.05,13,25,亿嘉和,9.99
129,130,云计算,BK0579,2681.93,2.72,0.1,7784066048000,1.11,90,135,中化岩土,9.93
130,131,熔盐储能,BK1103,734.42,0.72,0.1,71138287000,0.44,3,6,*ST天沃,4.64
131,132,充电桩,BK0700,2163.87,2.02,0.09,4068952256000,0.91,82,140,上海电气,10.0
132,133,被动元件,BK0976,1315.0,1.16,0.09,396643408000,1.21,6,19,航天彩虹,10.0
133,134,裸眼3D,BK1142,1000.83,0.87,0.09,304569664000,0.74,8,13,伟时电子,2.64
134,135,军民融合,BK0808,1546.17,1.32,0.09,3066424752000,1.36,64,111,晨曦航空,20.0
135,136,3D摄像头,BK0901,1454.51,1.16,0.08,589810496000,2.25,5,6,联创电子,2.18
136,137,人工智能,BK0800,1376.18,1.04,0.08,8820411648000,1.3,177,368,科力尔,9.98
137,138,发电机概念,BK1014,1077.79,0.63,0.06,115018648000,1.45,9,11,动力新科,9.98
138,139,参股保险,BK0604,2286.75,1.33,0.06,5682715136000,0.44,22,60,渤海租赁,9.93
139,140,MiniLED,BK0902,1696.31,0.93,0.05,933080464000,1.23,19,39,航天彩虹,10.0
140,141,东数西算,BK1064,1284.54,0.69,0.05,847649280000,1.05,19,39,并行科技,4.42
141,142,次新股,BK0501,26578.7,11.69,0.04,695671968000,2.51,28,65,六九一二,20.0
142,143,深圳特区,BK0549,30174.49,12.95,0.04,9627869952000,1.07,114,219,中信海直,10.0
143,144,抗菌面料,BK1116,1115.55,0.38,0.03,75630831000,0.5,3,11,欣贺股份,9.97
144,145,房屋检测,BK1179,1275.86,0.35,0.03,228294439000,0.91,14,21,华建集团,10.04
145,146,ETC,BK0875,1560.17,0.3,0.02,369677248000,2.03,15,29,高新兴,12.97
