,序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
0,1,300503,昊志机电,18.27,12.85,2.08,258445,455424536.74,12.66,18.74,16.69,16.69,16.19,10.81,51.88,4.71
1,2,000536,华映科技,6.7,10.02,0.61,3321915,1998543689.16,20.03,6.7,5.48,6.05,6.09,12.02,-16.38,11.76
2,3,603773,沃格光电,26.47,8.62,2.1,91108,237489659.0,10.01,26.8,24.36,24.36,24.37,4.48,-89.52,4.46
3,4,300256,星星科技,5.22,6.53,0.32,1507433,785331417.02,18.78,5.55,4.63,4.63,4.9,9.17,-69.58,9.84
4,5,002217,*ST合泰,1.92,4.92,0.09,22404,4301472.0,0.0,1.92,1.92,1.92,1.83,0.07,-3.65,-0.77
5,6,300173,福能东方,4.48,3.7,0.16,61010,26902503.0,3.7,4.48,4.32,4.32,4.32,0.83,364.69,3.62
6,7,300400,劲拓股份,17.46,3.62,0.61,40161,69335049.0,5.76,17.64,16.67,16.67,16.85,1.67,52.66,5.45
7,8,002036,联创电子,9.54,3.47,0.32,219561,207846386.73,6.94,9.75,9.11,9.2,9.22,2.08,-165.56,3.8
8,9,300088,长信科技,6.88,3.3,0.22,290835,197262694.0,4.8,6.9,6.58,6.61,6.66,1.19,43.24,2.02
9,10,600552,凯盛科技,12.95,3.27,0.41,182902,234611260.0,5.18,13.06,12.41,12.41,12.54,1.94,82.03,2.95
10,11,000988,华工科技,38.57,2.85,1.07,124097,476633044.0,4.61,39.13,37.4,37.4,37.5,1.23,31.02,3.91
11,12,300508,维宏股份,27.75,2.78,0.75,6692,18358141.0,4.04,27.83,26.74,26.74,27.0,1.17,27.52,4.03
12,13,301051,信濠光电,26.7,2.53,0.66,2910,7689387.4,2.84,26.78,26.04,26.04,26.04,0.22,-16.37,1.82
13,14,300433,蓝思科技,22.03,2.42,0.52,84370,185481460.82,3.67,22.2,21.41,21.45,21.51,0.17,34.73,2.32
14,15,002547,春兴精工,3.48,2.35,0.08,81959,28307152.0,4.41,3.5,3.35,3.35,3.4,0.74,-16.66,59.21
15,16,600666,奥瑞德,2.28,2.24,0.05,234312,52864201.0,4.04,2.3,2.21,2.23,2.23,0.97,-171.7,6.41
16,17,300217,东方电热,4.83,1.68,0.08,62392,29921670.0,2.32,4.85,4.74,4.77,4.75,0.51,19.15,1.76
17,18,600207,安彩高科,5.0,-0.79,-0.04,117563,58282311.0,4.17,5.04,4.83,4.88,5.04,1.08,-45.43,1.81
