,排名,板块名称,板块代码,最新价,涨跌额,涨跌幅,总市值,换手率,上涨家数,下跌家数,领涨股票,领涨股票-涨跌幅
0,1,昨日涨停,BK0815,181.05,12.48,7.4,1233163520000,0.0,105,7,柏星龙,30.0
1,2,昨日连板_含一字,BK1051,422.26,28.52,7.24,810628256000,0.0,63,1,豆神教育,20.03
2,3,昨日涨停_含一字,BK1050,32820.1,2182.68,7.12,1540200000000,0.0,124,6,豆神教育,20.03
3,4,昨日连板,BK0816,88176.74,5675.82,6.88,434586480000,0.0,28,1,恒合股份,25.35
4,5,3D摄像头,BK0901,1402.81,35.34,2.58,592257744000,0.0,7,3,欧菲光,10.01
5,6,智谱AI,BK1182,1040.34,25.6,2.52,363487856000,0.0,15,13,豆神教育,20.03
6,7,屏下摄像,BK0947,913.54,16.23,1.81,504840768000,0.0,6,3,欧菲光,10.01
7,8,AI手机,BK1162,1251.24,18.41,1.49,715844560000,0.0,14,13,格林精密,19.99
8,9,退税商店,BK0933,1050.57,11.52,1.11,126877839000,0.0,5,5,百大集团,9.98
9,10,智能电视,BK0656,1112.1,12.01,1.09,288471600000,0.0,5,4,四川长虹,9.18
10,11,AIPC,BK1164,1336.63,14.31,1.08,827709008000,0.0,21,15,格林精密,19.99
11,12,纳米银,BK0855,1629.76,17.3,1.07,113330246000,0.0,4,3,欧菲光,10.01
12,13,麒麟电池,BK1092,1121.02,11.38,1.03,1194203584000,0.0,4,5,银邦股份,9.97
13,14,荣耀概念,BK1177,1455.82,14.61,1.01,955998720000,0.0,29,21,华映科技,10.04
14,15,全息技术,BK0699,1972.15,18.09,0.93,137204066000,0.0,6,4,联创光电,9.53
15,16,智慧灯杆,BK1069,1329.44,11.85,0.9,128671812000,0.0,9,14,格利尔,20.72
16,17,财税数字化,BK1176,1519.0,13.26,0.88,486943968000,0.0,13,18,豆神教育,20.03
17,18,3D玻璃,BK0881,1048.34,8.72,0.84,266393849000,0.0,6,9,安彩高科,10.07
18,19,生物识别,BK0970,1353.95,10.05,0.75,1020542256000,0.0,23,22,欧菲光,10.01
19,20,中超概念,BK0635,2068.41,14.91,0.73,218981056000,0.0,2,4,华夏幸福,10.11
20,21,千金藤素,BK1083,968.12,6.91,0.72,137678376000,0.0,4,0,皓元医药,1.57
21,22,华为昇腾,BK0995,1341.44,9.45,0.71,338814400000,0.0,6,13,华宇软件,18.81
22,23,MicroLED,BK0948,977.73,6.38,0.66,455299664000,0.0,10,8,深康佳Ａ,9.97
23,24,第四代半导体,BK1121,1353.88,8.69,0.65,109581180000,0.0,2,0,南大光电,1.44
24,25,食品安全,BK0614,5331.32,33.85,0.64,324118416000,0.0,12,22,华宇软件,18.81
25,26,可控核聚变,BK1163,1151.59,7.15,0.62,346035360000,0.0,6,12,联创光电,9.53
26,27,柔性屏(折叠屏),BK1160,1299.01,7.97,0.62,926555888000,0.0,29,33,格林精密,19.99
27,28,电子车牌,BK0982,1308.57,7.87,0.61,164441041000,0.0,6,9,厦门信达,10.1
28,29,LED,BK0580,3013.94,17.52,0.58,1291273296000,0.0,30,47,格利尔,20.72
29,30,ETC,BK0875,1539.57,8.89,0.58,365255456000,0.0,18,21,数字政通,10.0
30,31,Kimi概念,BK1169,938.71,5.4,0.58,409970432000,0.0,5,16,因赛集团,19.99
31,32,超导概念,BK0679,3547.24,20.06,0.57,228478247000,0.0,6,7,联创光电,9.53
32,33,刀片电池,BK0951,2023.85,11.43,0.57,1016937760000,0.0,5,7,华光新材,10.36
33,34,MiniLED,BK0902,1642.16,9.0,0.55,885492128000,0.0,21,27,厦门信达,10.1
34,35,鸡肉概念,BK0887,723.81,3.89,0.54,375776752000,0.0,11,6,禾丰股份,4.84
35,36,富士康,BK0842,1540.31,8.14,0.53,367696176000,0.0,11,16,安彩高科,10.07
36,37,碳基材料,BK1006,732.48,3.82,0.52,175425306000,0.0,9,8,力合科创,10.01
37,38,空间站概念,BK0994,1529.31,7.74,0.51,200515810000,0.0,8,8,航天科技,7.81
38,39,通用航空,BK0625,5490.67,27.66,0.51,1121790544000,0.0,12,21,华夏幸福,10.11
39,40,电子后视镜,BK1125,1375.78,6.79,0.5,315745568000,0.0,6,13,欧菲光,10.01
40,41,参股保险,BK0604,2149.01,9.83,0.46,5514714112000,0.0,27,39,岭南股份,10.16
41,42,超清视频,BK0859,1670.8,7.44,0.45,2262346656000,0.0,33,55,福日电子,10.02
42,43,6G概念,BK0964,1304.03,5.75,0.44,502995504000,0.0,8,15,力合科创,10.01
43,44,跨境支付,BK1071,1565.87,6.73,0.43,10706113280000,0.0,14,28,青岛金王,10.05
44,45,电子烟,BK0865,1630.71,6.66,0.41,938031392000,0.0,19,24,格林精密,19.99
45,46,人脑工程,BK0706,3333.58,13.48,0.41,289804368000,0.0,6,13,创新医疗,9.98
46,47,AI眼镜,BK1178,1405.7,5.55,0.4,927792848000,0.0,21,29,格林精密,19.99
47,48,土壤修复,BK1070,750.59,2.82,0.38,190128097000,0.0,8,17,岭南股份,10.16
48,49,远程办公,BK0912,1264.78,4.51,0.36,665230384000,0.0,11,22,石基信息,9.91
49,50,MLOps概念,BK1132,972.88,3.39,0.35,181323150000,0.0,3,7,科大国创,7.16
50,51,Web3.0,BK1110,1451.92,4.82,0.33,429191392000,0.0,13,26,因赛集团,19.99
51,52,京东金融,BK0849,1357.81,4.34,0.32,227619758000,0.0,2,7,神州信息,10.0
52,53,裸眼3D,BK1142,963.16,3.07,0.32,288916288000,0.0,7,14,福日电子,10.02
53,54,熊去氧胆酸,BK1120,967.65,2.73,0.28,351313856000,0.0,6,13,复旦复华,9.97
54,55,化债(AMC)概念,BK0980,986.01,2.78,0.28,1091512272000,0.0,17,29,摩恩电气,10.04
55,56,沪企改革,BK0672,2493.64,6.93,0.28,932913968000,0.0,10,22,上工申贝,10.01
56,57,草甘膦,BK0950,1468.03,4.01,0.27,161509390000,0.0,5,7,*ST红阳,5.05
57,58,东北振兴,BK0838,1045.5,2.78,0.27,643884368000,0.0,19,34,惠天热电,10.13
58,59,社区团购,BK0965,746.49,1.98,0.27,540368432000,0.0,10,20,家家悦,9.04
59,60,UWB概念,BK0880,1474.36,3.86,0.26,383417024000,0.0,8,9,金溢科技,9.99
60,61,农业种植,BK0888,1888.33,4.91,0.26,704659424000,0.0,24,49,润农节水,29.9
61,62,元宇宙概念,BK1009,1787.27,4.42,0.25,4144336416000,0.0,43,80,因赛集团,19.99
62,63,发电机概念,BK1014,1045.76,2.42,0.23,112647420000,0.0,10,8,云内动力,9.93
63,64,植物照明,BK1007,932.82,2.04,0.22,165356576000,0.0,5,10,万润科技,9.96
64,65,磁悬浮概念,BK0975,1591.18,3.37,0.21,783519472000,0.0,10,14,四川长虹,9.18
65,66,快手概念,BK0972,1270.52,2.63,0.21,212282730000,0.0,10,13,因赛集团,19.99
66,67,钒电池,BK1095,1101.61,2.27,0.21,531617280000,0.0,4,13,四川长虹,9.18
67,68,数字阅读,BK0959,1499.65,2.92,0.2,199951273000,0.0,12,7,平治信息,4.35
68,69,商汤概念,BK0942,1046.23,1.96,0.19,446190096000,0.0,5,8,上海电气,8.67
69,70,Sora概念,BK1159,1324.53,2.44,0.18,316436864000,0.0,12,24,因赛集团,19.99
