,排名,板块名称,板块代码,最新价,涨跌额,涨跌幅,总市值,换手率,上涨家数,下跌家数,领涨股票,领涨股票-涨跌幅
0,1,非金属材料,BK1020,1041.03,29.73,2.94,346401696000,0.06,25,3,天马新材,29.98
1,2,半导体,BK1036,1323.32,37.26,2.9,4326996736000,0.13,149,7,富乐德,20.01
2,3,贵金属,BK0732,1133.61,23.11,2.08,852935760000,0.04,13,0,湖南白银,6.36
3,4,光伏设备,BK1031,1084.21,16.26,1.52,1446725104000,0.03,64,8,海泰新能,11.89
4,5,电子元件,BK0459,21308.35,287.96,1.37,1805890592000,0.06,107,24,一博科技,15.58
5,6,航天航空,BK0480,42052.65,552.07,1.33,947518208000,0.03,42,2,光启技术,6.96
6,7,玻璃玻纤,BK0546,31896.9,402.76,1.28,331958464000,0.02,14,4,凯德石英,8.45
7,8,航运港口,BK0450,9459.02,116.59,1.25,1058012512000,0.02,23,3,中远海能,6.15
8,9,通用设备,BK0545,26308.14,324.11,1.25,1013981632000,0.05,151,37,华东重机,10.05
9,10,计算机设备,BK0735,1144.36,13.76,1.22,883010544000,0.09,38,10,视声智能,7.55
10,11,通信设备,BK0448,11604.67,138.98,1.21,1454120208000,0.08,93,13,大富科技,13.88
11,12,光学光电子,BK1038,1269.2,15.12,1.21,980159184000,0.09,77,16,同兴达,10.0
12,13,电源设备,BK1034,1506.69,17.92,1.2,286380752000,0.09,25,3,麦格米特,10.01
13,14,风电设备,BK1032,909.62,10.57,1.18,267819082000,0.04,26,1,通裕重工,8.68
14,15,电池,BK1033,841.58,8.81,1.06,1990089232000,0.03,65,9,赢合科技,5.32
15,16,物流行业,BK0422,5931.05,62.06,1.06,1112142384000,0.02,42,5,万林物流,9.94
16,17,专用设备,BK0910,2078.44,20.78,1.01,1358393312000,0.04,187,37,英维克,10.01
17,18,仪器仪表,BK0458,12117.24,121.02,1.01,262849789000,0.06,53,12,武汉蓝电,8.74
18,19,家电行业,BK0456,17304.75,169.02,0.99,1912524912000,0.06,57,13,四川长虹,9.99
19,20,消费电子,BK1037,1314.61,12.77,0.98,2018241792000,0.06,72,17,凯旺科技,16.16
20,21,工程机械,BK0739,1306.77,12.0,0.93,596651216000,0.02,20,6,川润股份,10.03
21,22,电子化学品,BK1039,1506.95,13.77,0.92,271265424000,0.08,21,3,中巨芯-U,3.27
22,23,软件开发,BK0737,975.72,8.89,0.92,2136267696000,0.11,135,50,汉鑫科技,27.23
