,排名,板块名称,板块代码,最新价,涨跌额,涨跌幅,总市值,换手率,上涨家数,下跌家数,领涨股票,领涨股票-涨跌幅
0,1,昨日连板,BK0816,67480.64,5618.28,9.08,161591614000,0.0,17,3,汉鑫科技,29.99
1,2,昨日涨停,BK0815,139.1,10.47,8.14,2811313328000,0.0,115,9,坤博精工,29.99
2,3,昨日连板_含一字,BK1051,288.97,20.85,7.78,207428769000,0.0,24,3,富乐德,20.01
3,4,昨日涨停_含一字,BK1050,24608.77,1556.69,6.75,2834470256000,0.0,108,9,大富科技,20.02
4,5,高带宽内存,BK1152,917.51,41.73,4.76,129567112000,0.0,11,0,天马新材,29.98
5,6,EDA概念,BK0946,1086.26,41.16,3.94,233478806000,0.0,13,0,台基股份,20.01
6,7,中芯概念,BK0935,1185.94,37.9,3.3,2292583872000,0.0,55,3,华岭股份,29.98
7,8,Chiplet概念,BK1101,1343.62,43.18,3.32,550070000000,0.0,25,1,合锻智能,10.04
8,9,玻璃基板,BK1175,1200.02,31.99,2.74,471811200000,0.0,27,4,天马新材,29.98
9,10,光刻机(胶),BK0884,2481.91,64.22,2.66,764125536000,0.0,66,8,佳先股份,29.97
10,11,半导体概念,BK0917,1455.77,38.13,2.69,7216646912000,0.0,273,28,坤博精工,29.99
11,12,光通信模块,BK1136,1144.58,29.44,2.64,860725952000,0.0,44,5,晶赛科技,18.66
12,13,屏下摄像,BK0947,841.21,22.13,2.7,481953760000,0.0,9,0,同兴达,10.0
13,14,汽车芯片,BK0969,1009.66,25.31,2.57,931019888000,0.0,44,2,东芯股份,19.98
14,15,CPO概念,BK1128,2181.82,53.61,2.52,1361121488000,0.0,40,1,跃岭股份,9.98
15,16,华为海思,BK1180,1335.57,31.97,2.45,724886976000,0.0,27,8,一博科技,20.0
16,17,氮化镓,BK0916,1118.8,25.95,2.37,906421616000,0.0,44,2,台基股份,20.01
17,18,存储芯片,BK1137,1179.17,27.53,2.39,907406672000,0.0,42,7,东芯股份,19.98
18,19,AI芯片,BK1127,1060.0,24.66,2.38,1068515648000,0.0,21,3,云天励飞-U,6.1
19,20,电子后视镜,BK1125,1334.43,31.43,2.41,308364960000,0.0,17,1,伟时电子,10.01
20,21,IGBT概念,BK1048,761.17,17.29,2.32,2027693376000,0.0,34,2,台基股份,20.01
21,22,第三代半导体,BK0952,1210.02,26.22,2.21,1605766704000,0.0,94,9,台基股份,20.01
22,23,国产芯片,BK0891,2705.09,58.54,2.21,9134044416000,0.0,301,32,台基股份,20.01
23,24,激光雷达,BK1002,1282.59,27.29,2.17,334613248000,0.0,27,3,同兴达,10.0
24,25,碳化硅,BK0977,1169.74,24.87,2.17,536926016000,0.0,30,1,奔朗新材,18.8
25,26,铜缆高速连接,BK1168,1220.26,25.1,2.1,551187984000,0.0,25,2,凯旺科技,20.0
26,27,BC电池,BK1148,780.71,16.36,2.14,385495776000,0.0,21,1,罗博特科,9.61
27,28,飞行汽车(eVTOL),BK1157,1421.46,28.04,2.01,583368672000,0.0,39,12,一博科技,20.0
28,29,可控核聚变,BK1163,1019.65,20.99,2.1,279079376000,0.0,15,4,合锻智能,10.04
29,30,星闪概念,BK1149,1233.29,25.15,2.08,490234576000,0.0,27,3,利尔达,9.63
30,31,MicroLED,BK0948,906.41,17.68,1.99,430622544000,0.0,19,0,深康佳Ａ,9.88
31,32,液冷概念,BK1138,873.72,16.98,1.98,842257568000,0.0,38,15,方盛股份,29.94
32,33,统一大市场,BK1077,973.99,18.69,1.96,327419040000,0.0,32,3,华光源海,15.0
33,34,IPv6,BK0897,1144.23,21.98,1.96,524903584000,0.0,11,0,深康佳Ａ,9.88
34,35,通用航空,BK0625,4933.37,91.94,1.9,1014753168000,0.0,26,7,新晨科技,19.99
35,36,智能电视,BK0656,985.13,18.23,1.89,248039633000,0.0,8,2,四川长虹,9.99
36,37,6G概念,BK0964,1195.2,21.41,1.82,443784512000,0.0,22,1,创远信科,10.78
37,38,纳米银,BK0855,1520.01,27.88,1.87,100743214000,0.0,6,2,欧菲光,9.97
38,39,WiFi,BK0915,1033.96,18.69,1.84,515338064000,0.0,24,2,创远信科,10.78
39,40,OLED,BK0840,2289.25,40.91,1.82,1989399792000,0.0,103,16,伟时电子,10.01
40,41,AIPC,BK1164,1294.64,21.49,1.69,821411696000,0.0,30,6,泓禧科技,15.09
41,42,3D玻璃,BK0881,983.27,17.58,1.82,261244393000,0.0,11,4,维宏股份,18.56
42,43,3D摄像头,BK0901,1283.57,22.59,1.79,591249232000,0.0,8,2,欧菲光,9.97
43,44,电子烟,BK0865,1564.05,26.83,1.75,941619312000,0.0,36,4,大富科技,20.02
44,45,智能穿戴,BK0641,2549.31,43.87,1.75,2439416096000,0.0,85,14,大富科技,20.02
45,46,EDR概念,BK1049,1355.75,23.4,1.76,239335328000,0.0,8,1,国民技术,11.97
46,47,柔性屏(折叠屏),BK1160,1252.48,21.59,1.75,889838432000,0.0,55,12,大富科技,20.02
47,48,财税数字化,BK1176,1441.63,23.49,1.66,468912880000,0.0,30,5,汉鑫科技,29.99
