,排名,板块名称,板块代码,最新价,涨跌额,涨跌幅,总市值,换手率,上涨家数,下跌家数,领涨股票,领涨股票-涨跌幅
0,1,光伏设备,BK1031,1220.05,64.5,5.58,1636086592000,1.87,75,0,TCL中环,10.04
1,2,电池,BK1033,905.51,42.21,4.89,1997083568000,1.25,74,1,丰元股份,10.01
2,3,装修装饰,BK0725,450.67,15.56,3.58,114936667000,1.6,32,5,矩阵股份,20.02
3,4,房地产服务,BK1045,1053.68,33.84,3.32,96128993000,1.98,19,0,皇庭国际,9.96
4,5,工程咨询服务,BK0726,682.15,20.9,3.16,191035085000,2.26,42,1,深城交,19.98
5,6,综合行业,BK0539,8856.09,264.87,3.08,171867851000,2.34,16,4,复旦复华,10.07
6,7,教育,BK0740,612.42,16.4,2.75,81874840000,2.75,12,3,*ST开元,10.4
7,8,能源金属,BK1015,468.69,11.46,2.51,339085744000,1.21,12,1,天齐锂业,5.1
8,9,房地产开发,BK0451,12240.0,280.48,2.35,1124408656000,0.72,85,6,深振业Ａ,9.98
9,10,橡胶制品,BK1018,1303.17,29.0,2.28,273176624000,1.09,23,6,科创新源,20.02
10,11,风电设备,BK1032,1018.82,22.38,2.25,304915104000,0.96,28,0,三一重能,7.85
11,12,贸易行业,BK0484,9126.81,195.43,2.19,308584048000,1.7,32,3,怡 亚 通,10.05
12,13,汽车服务,BK1016,833.83,17.39,2.13,63862515000,0.99,12,1,申华控股,9.94
13,14,化学制品,BK0538,21906.31,389.62,1.81,1270389888000,0.98,142,19,洪汇新材,9.99
14,15,非金属材料,BK1020,1111.86,18.97,1.74,366791008000,1.33,25,7,黄河旋风,10.04
15,16,化学原料,BK1019,725.09,12.3,1.73,827663984000,0.44,68,12,金三江,20.04
16,17,仪器仪表,BK0458,12740.63,204.83,1.63,267596867000,1.08,53,15,武汉蓝电,30.0
17,18,造纸印刷,BK0470,8374.52,133.88,1.62,241771228000,0.95,31,9,新宏泽,9.95
18,19,化纤行业,BK0471,12065.24,189.84,1.6,431519984000,0.54,23,5,中简科技,14.91
19,20,水泥建材,BK0424,22697.9,355.37,1.59,355177696000,1.02,25,3,富煌钢构,9.96
20,21,玻璃玻纤,BK0546,33800.55,511.12,1.54,343476320000,0.7,20,3,山东华鹏,10.04
21,22,商业百货,BK0482,13098.82,195.55,1.52,437997392000,0.76,52,7,深 赛 格,10.03
22,23,工程机械,BK0739,1373.39,20.5,1.52,595887296000,0.72,22,9,川润股份,9.97
23,24,装修建材,BK0476,11516.66,170.54,1.5,436837760000,0.84,62,7,松发股份,9.99
24,25,化肥行业,BK0731,1253.53,18.15,1.47,349697456000,0.9,21,1,澄星股份,5.06
25,26,电子元件,BK0459,21990.76,318.17,1.47,1819298544000,1.13,90,48,民德电子,20.0
26,27,珠宝首饰,BK0734,356.99,5.05,1.43,141986165000,0.47,13,4,特  力Ａ,10.02
27,28,环保行业,BK0728,382.85,5.28,1.4,590662192000,1.33,99,16,华控赛格,10.06
28,29,工程建设,BK0425,20232.24,264.22,1.32,1507779664000,0.36,52,11,中化岩土,9.89
29,30,塑料制品,BK0454,11213.24,139.99,1.26,343904800000,1.07,65,20,至正股份,10.0
30,31,电源设备,BK1034,1572.7,19.56,1.26,308376528000,1.65,23,6,ST易事特,8.38
31,32,家电行业,BK0456,17981.18,205.78,1.16,1914889472000,1.25,62,28,深康佳Ａ,10.07
32,33,通用设备,BK0545,27677.52,315.84,1.15,1043471552000,1.23,155,51,申科股份,10.01
33,34,包装材料,BK0733,876.31,9.98,1.15,118792648000,0.89,22,5,珠海中富,5.88
34,35,专用设备,BK0910,2173.61,24.46,1.14,1392381248000,0.97,198,54,泰禾智能,9.98
35,36,农药兽药,BK0730,905.18,10.09,1.13,257888020000,1.06,37,10,雅本化学,13.29
36,37,消费电子,BK1037,1339.11,14.65,1.11,1979698144000,0.97,67,33,鑫汇科,29.96
37,38,石油行业,BK0464,5095.64,53.47,1.06,3824397072000,0.06,15,4,华锦股份,6.64
38,39,文化传媒,BK0486,8917.6,91.3,1.03,1021724160000,1.06,76,18,电广传媒,10.05
39,40,电机,BK1030,1578.59,16.12,1.03,167319818000,1.18,20,6,江特电机,3.88
40,41,光学光电子,BK1038,1332.43,13.51,1.02,1015524704000,1.19,66,35,深纺织Ａ,9.98
41,42,农牧饲渔,BK0433,12047.71,116.9,0.98,942254096000,0.62,73,12,东方集团,10.0
42,43,专业服务,BK1043,1102.17,10.18,0.93,199011059000,0.59,28,9,瑞华技术,8.72
43,44,电网设备,BK0457,23615.84,210.36,0.9,1236005376000,0.94,89,38,新宏泰,9.25
44,45,纺织服装,BK0436,9354.07,79.5,0.86,486899792000,0.62,68,27,哈森股份,6.02
45,46,酿酒行业,BK0477,51224.59,424.6,0.84,3789456384000,0.47,32,7,岩石股份,9.0
46,47,汽车零部件,BK0481,30723.15,251.54,0.83,1573595440000,1.03,157,58,跃岭股份,10.0
47,48,公用事业,BK0427,7842.74,63.0,0.81,189569220000,0.63,18,2,国中水务,6.93
48,49,交运设备,BK0429,8663.99,63.68,0.74,666885568000,0.41,35,14,宗申动力,10.01
49,50,游戏,BK1046,1018.89,7.46,0.74,309288304000,0.8,21,5,大晟文化,6.47
50,51,通信设备,BK0448,12320.81,86.88,0.71,1516239936000,1.8,69,40,大唐电信,10.0
51,52,美容护理,BK1035,764.31,5.33,0.7,293278384000,1.91,16,12,力合科创,10.07
52,53,家用轻工,BK0440,33291.99,226.07,0.68,258613702000,1.65,28,9,瑞贝卡,5.72
53,54,煤炭行业,BK0437,11017.77,71.76,0.66,1937627760000,0.23,21,11,郑州煤电,3.91
54,55,船舶制造,BK0729,859.63,5.51,0.65,414686688000,0.43,7,3,中国动力,2.61
