,排名,板块名称,板块代码,最新价,涨跌额,涨跌幅,总市值,换手率,上涨家数,下跌家数,领涨股票,领涨股票-涨跌幅
0,1,昨日涨停,BK0815,158.82,11.93,8.12,688795264000,0.0,109,5,云里物里,30.0
1,2,昨日涨停_含一字,BK1050,28584.04,1914.92,7.18,742789712000,0.0,112,5,亚康股份,20.0
2,3,昨日连板,BK0816,74921.27,4366.04,6.19,148646868000,0.0,22,2,七丰精工,23.09
3,4,昨日连板_含一字,BK1051,351.4,20.3,6.13,248472722000,0.0,33,2,科源制药,20.0
4,5,麒麟电池,BK1092,1077.06,28.3,2.7,1188864240000,0.0,9,0,科创新源,13.74
5,6,长寿药,BK0936,976.45,23.54,2.47,135607607000,0.0,4,8,雅本化学,19.88
6,7,环氧丙烷,BK1011,516.18,11.5,2.28,336982176000,0.0,6,4,美邦科技,29.99
7,8,富士康,BK0842,1511.46,28.95,1.95,369791008000,0.0,25,1,科创新源,13.74
8,9,存储芯片,BK1137,1242.71,23.51,1.93,924103680000,0.0,37,5,深康佳Ａ,10.07
9,10,3D玻璃,BK0881,1012.58,18.77,1.89,262096177000,0.0,16,1,奥瑞德,9.72
10,11,IPv6,BK0897,1205.63,22.24,1.88,529444976000,0.0,7,1,深康佳Ａ,10.07
11,12,京东金融,BK0849,1330.86,24.47,1.87,227242484000,0.0,7,4,蔚蓝生物,10.01
12,13,超导概念,BK0679,3554.79,62.79,1.8,225609114000,0.0,7,5,辰光医疗,19.38
13,14,深圳特区,BK0549,28351.9,419.95,1.5,9318328064000,0.0,236,47,民德电子,20.0
14,15,3D摄像头,BK0901,1333.64,19.13,1.46,580142288000,0.0,7,0,晶方科技,6.04
15,16,电子纸概念,BK1057,1020.25,14.6,1.45,329651264000,0.0,10,3,亚世光电,9.99
16,17,电子身份证,BK1075,1102.98,15.77,1.45,304743536000,0.0,14,14,民德电子,20.0
17,18,ST股,BK0511,4823.27,64.14,1.35,328512480000,0.0,66,27,*ST开元,12.08
