,序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
0,1,873593,鼎智科技,31.03,30.0,7.16,94881,285942904.37,21.87,31.03,25.81,25.86,23.87,8.28,102.21,6.33
1,2,300660,江苏雷利,31.18,11.84,3.3,90706,276142661.84,12.05,31.94,28.58,28.59,27.88,2.84,31.01,2.95
2,3,603350,安乃达,33.75,10.01,3.07,32572,107299928.0,7.33,33.75,31.5,31.5,30.68,11.46,34.56,2.95
3,4,603728,鸣志电器,49.93,10.0,4.54,108501,530157261.0,7.71,49.93,46.43,46.58,45.39,2.59,332.77,7.28
4,5,002892,科力尔,13.66,9.98,1.24,100920,137856419.48,0.0,13.66,13.66,13.66,12.42,2.55,89.94,6.48
5,6,603489,八方股份,22.26,9.98,2.02,37112,81183714.0,10.72,22.26,20.09,20.1,20.24,1.58,76.55,1.99
6,7,003021,兆威机电,48.41,9.01,4.0,45988,219250597.68,7.05,48.83,45.7,45.7,44.41,2.23,54.79,3.69
7,8,301226,祥明智能,27.73,8.49,2.17,71396,195530307.7,8.65,28.4,26.19,26.27,25.56,14.55,111.25,3.36
8,9,301023,江南奕帆,44.69,5.3,2.25,4199,18437396.0,5.7,44.88,42.46,42.46,42.44,1.41,26.04,3.05
9,10,603344,星德胜,21.93,4.53,0.95,17285,37766156.0,5.91,22.5,21.26,21.26,20.98,3.55,23.13,2.17
10,11,002196,方正电机,5.37,4.27,0.22,136497,73040475.0,5.63,5.42,5.13,5.13,5.15,2.79,223245.81,1.84
11,12,002823,凯中精密,16.77,4.16,0.67,70774,116873988.86,5.28,16.85,16.0,16.0,16.1,3.27,35.62,2.78
12,13,300626,华瑞股份,9.73,3.84,0.36,20927,20074969.45,5.87,9.8,9.25,9.41,9.37,1.18,79.07,3.27
13,14,300907,康平科技,21.26,3.76,0.77,5501,11536723.0,3.76,21.28,20.51,20.51,20.49,0.57,22.56,2.76
14,15,002801,微光股份,21.65,3.49,0.73,6786,14653207.0,3.54,21.82,21.08,21.12,20.92,0.59,16.06,2.98
15,16,002576,通达动力,13.05,3.08,0.39,11538,14927639.0,2.84,13.06,12.7,12.7,12.66,0.71,36.57,1.74
16,17,603988,中电电机,15.38,2.95,0.44,33350,51013570.0,5.96,15.69,14.8,15.11,14.94,1.42,-199.2,5.5
17,18,002176,江特电机,8.19,2.76,0.22,269926,221250805.51,6.02,8.4,7.92,8.03,7.97,1.58,-127.46,3.74
18,19,603819,神力股份,9.38,2.74,0.25,8030,7460716.0,2.41,9.39,9.17,9.25,9.13,0.37,-32.17,2.62
19,20,600580,卧龙电驱,16.62,2.72,0.44,837612,1390408003.0,8.28,17.17,15.83,16.62,16.18,6.4,25.55,2.2
20,21,603320,迪贝电气,14.37,2.57,0.36,9866,14070018.0,3.0,14.43,14.01,14.01,14.01,0.75,25.2,2.22
21,22,301502,华阳智能,41.04,2.42,0.97,2917,11867730.0,2.75,41.1,40.0,40.05,40.07,2.04,69.74,2.87
22,23,002249,大洋电机,5.81,1.57,0.09,154037,89086729.02,2.45,5.85,5.71,5.72,5.72,0.85,15.76,1.55
23,24,000922,佳电股份,11.26,1.35,0.15,23778,26622350.22,2.07,11.3,11.07,11.11,11.11,0.4,24.28,2.04
24,25,688395,正弦电气,17.33,0.64,0.11,713,1229327.0,2.21,17.44,17.06,17.06,17.22,0.08,36.45,1.99
25,26,600416,湘电股份,13.89,-0.29,-0.04,104279,145762896.0,3.23,14.25,13.8,13.91,13.93,0.79,82.28,2.49
