,序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
0,1,300503,昊志机电,18.24,12.66,2.05,259986,458239504.74,12.66,18.74,16.69,16.69,16.19,10.87,51.8,4.71
1,2,000536,华映科技,6.7,10.02,0.61,3324047,1999972129.16,20.03,6.7,5.48,6.05,6.09,12.03,-16.38,11.76
2,3,603773,沃格光电,26.52,8.82,2.15,92929,242311264.0,10.01,26.8,24.36,24.36,24.37,4.57,-89.69,4.47
3,4,300256,星星科技,5.23,6.73,0.33,1521011,792415195.02,18.78,5.55,4.63,4.63,4.9,9.26,-69.71,9.86
4,5,002217,*ST合泰,1.92,4.92,0.09,22410,4302624.0,0.0,1.92,1.92,1.92,1.83,0.07,-3.65,-0.77
5,6,300400,劲拓股份,17.5,3.86,0.65,40516,69955326.0,5.76,17.64,16.67,16.67,16.85,1.69,52.78,5.47
6,7,002036,联创电子,9.57,3.8,0.35,221179,209392091.73,6.94,9.75,9.11,9.2,9.22,2.1,-166.08,3.81
7,8,300173,福能东方,4.48,3.7,0.16,61648,27188158.0,3.7,4.48,4.32,4.32,4.32,0.84,364.69,3.62
8,9,600552,凯盛科技,12.99,3.59,0.45,185937,238546823.0,5.18,13.06,12.41,12.41,12.54,1.97,82.29,2.96
9,10,300088,长信科技,6.88,3.3,0.22,294572,199834500.0,4.8,6.9,6.58,6.61,6.66,1.21,43.24,2.02
10,11,000988,华工科技,38.58,2.88,1.08,124977,480028623.0,4.61,39.13,37.4,37.4,37.5,1.24,31.03,3.91
11,12,300508,维宏股份,27.77,2.85,0.77,6781,18605193.0,4.04,27.83,26.74,26.74,27.0,1.18,27.54,4.03
12,13,301051,信濠光电,26.77,2.8,0.73,3096,8187004.4,2.84,26.78,26.04,26.04,26.04,0.23,-16.41,1.83
13,14,300433,蓝思科技,22.05,2.51,0.54,86758,190745907.82,3.67,22.2,21.41,21.45,21.51,0.17,34.76,2.32
14,15,002547,春兴精工,3.48,2.35,0.08,84130,29064239.0,4.41,3.5,3.35,3.35,3.4,0.76,-16.66,59.21
15,16,600666,奥瑞德,2.28,2.24,0.05,236939,53462736.0,4.04,2.3,2.21,2.23,2.23,0.98,-171.7,6.41
16,17,300217,东方电热,4.83,1.68,0.08,63306,30363300.0,2.32,4.85,4.74,4.77,4.75,0.52,19.15,1.76
17,18,600207,安彩高科,5.01,-0.6,-0.03,117844,58423090.0,4.17,5.04,4.83,4.88,5.04,1.08,-45.52,1.81
