,排名,板块名称,板块代码,最新价,涨跌额,涨跌幅,总市值,换手率,上涨家数,下跌家数,领涨股票,领涨股票-涨跌幅
0,1,昨日连板_含一字,BK1051,402.11,21.02,5.52,955986496000,7.02,85,16,深康佳Ａ,10.02
1,2,昨日连板,BK0816,84339.23,3412.55,4.22,690191600000,12.1,53,17,凤凰航运,9.96
2,3,智谱AI,BK1182,1041.86,41.86,4.19,172512662000,5.45,14,7,电广传媒,10.01
3,4,昨日涨停_含一字,BK1050,31216.63,1216.56,4.06,2290261312000,8.94,207,63,深康佳Ａ,10.02
4,5,昨日涨停,BK0815,171.4,6.29,3.81,2062396480000,9.36,188,65,凤凰航运,9.96
5,6,并购重组概念,BK1181,1073.63,16.04,1.52,1191338528000,1.67,29,29,电投产融,10.06
6,7,华为昇腾,BK0995,1344.02,19.39,1.46,342376064000,3.01,12,10,川大智胜,10.02
7,8,托育服务,BK1074,665.16,8.13,1.24,79853744000,2.95,8,5,金发拉比,6.34
8,9,化债(AMC)概念,BK0980,1002.88,11.43,1.15,1097415696000,1.31,28,24,光大嘉宝,10.12
9,10,商汤概念,BK0942,1057.85,12.02,1.15,436005472000,1.86,6,8,上海电气,9.96
10,11,财税数字化,BK1176,1509.84,16.28,1.09,484792576000,1.67,18,21,豆神教育,19.97
11,12,辅助生殖,BK0939,1004.27,10.18,1.02,550096688000,1.27,29,24,力合科创,9.95
12,13,券商概念,BK0711,1124.49,11.15,1.0,4043694864000,0.81,49,7,东北证券,10.01
13,14,跨境支付,BK1071,1566.44,15.16,0.98,10747710464000,0.19,33,17,青岛金王,10.07
14,15,空间站概念,BK0994,1523.71,14.14,0.94,198527490000,1.93,11,8,北化股份,8.43
15,16,蓝宝石,BK0674,2559.61,23.34,0.92,549146656000,1.55,9,10,水晶光电,9.99
16,17,职业教育,BK1022,1153.63,10.29,0.9,636394880000,2.27,25,44,川大智胜,10.02
17,18,租售同权,BK0822,811.52,7.22,0.9,499339488000,0.88,10,8,皇庭国际,9.87
18,19,TOPCon电池,BK1097,792.76,6.51,0.83,734781456000,1.83,22,20,宝馨科技,10.04
19,20,MLOps概念,BK1132,959.4,7.7,0.81,181191804000,1.43,7,3,宇信科技,4.61
20,21,Kimi概念,BK1169,950.68,7.34,0.78,417595392000,2.29,7,18,因赛集团,19.99
21,22,知识产权,BK0839,1756.13,13.35,0.77,358066688000,2.2,14,26,思美传媒,10.0
22,23,3D摄像头,BK0901,1356.1,10.22,0.76,580943824000,1.29,3,7,水晶光电,9.99
23,24,IPv6,BK0897,1251.36,9.05,0.73,535332144000,0.54,2,10,深康佳Ａ,10.02
24,25,科创板做市商,BK1107,1465.42,9.24,0.63,1826091584000,0.25,14,0,东吴证券,1.01
25,26,3D玻璃,BK0881,1051.63,6.51,0.62,265274012000,1.95,8,10,华映科技,10.1
26,27,农业种植,BK0888,1898.33,11.09,0.59,715552464000,2.63,23,58,润农节水,29.95
27,28,智慧政务,BK0886,1196.75,6.8,0.57,598000352000,1.98,28,48,豆神教育,19.97
28,29,钒电池,BK1095,1117.41,6.28,0.57,522254144000,1.69,9,12,上海电气,9.96
29,30,移动支付,BK0556,10635.89,59.76,0.57,3235653648000,1.01,29,42,中科金财,9.98
30,31,参股期货,BK0524,28107.42,155.74,0.56,3161107296000,0.67,24,22,中科金财,9.98
31,32,转基因,BK0907,1328.66,7.02,0.53,117714119000,2.72,6,9,荃银高科,11.85
32,33,在线教育,BK0662,1968.78,9.26,0.47,1457013952000,2.07,38,81,电广传媒,10.01
33,34,乳业,BK0892,943.5,3.84,0.41,451078912000,1.14,10,17,骑士乳业,13.75
34,35,互联金融,BK0637,4517.16,18.03,0.4,18550881024000,0.25,128,76,凯撒旅业,10.0
35,36,数字货币,BK0883,1676.2,6.48,0.39,866879632000,1.76,37,39,中科金财,9.98
36,37,钙钛矿电池,BK1094,757.69,2.87,0.38,524042576000,1.67,10,19,宝馨科技,10.04
37,38,沪企改革,BK0672,2518.59,9.46,0.38,933995472000,1.01,11,29,新华传媒,9.94
38,39,上证50_,BK0611,1821.38,5.85,0.32,26026244608000,0.07,28,20,通威股份,4.97
39,40,生物识别,BK0970,1349.31,3.93,0.29,1007946976000,1.16,20,30,川大智胜,10.02
40,41,阿里概念,BK0689,2128.36,6.11,0.29,2837610640000,0.85,38,71,因赛集团,19.99
41,42,HIT电池,BK0908,2472.25,6.88,0.28,779942464000,1.66,15,22,双良节能,9.98
42,43,第四代半导体,BK1121,1374.98,3.63,0.26,111087628000,0.37,1,2,中国西电,2.04
43,44,东北振兴,BK0838,1054.93,2.57,0.24,652734176000,1.79,18,40,东安动力,9.97
44,45,退税商店,BK0933,1041.34,2.31,0.22,127852241000,0.63,2,8,百大集团,9.71
45,46,荣耀概念,BK1177,1437.34,3.17,0.22,940230848000,0.86,18,33,水晶光电,9.99
46,47,DRG/DIP,BK1054,982.14,2.15,0.22,143013692000,1.51,8,9,国新健康,5.54
47,48,食品安全,BK0614,5356.09,11.05,0.21,323865824000,1.13,10,30,泰禾智能,10.0
48,49,发电机概念,BK1014,1055.74,2.15,0.2,113642424000,2.89,6,14,云内动力,10.19
49,50,鸿蒙概念,BK0953,1418.85,2.37,0.17,2015242544000,2.17,38,56,华立股份,9.99
50,51,数字经济,BK1061,1094.92,1.6,0.15,1571811696000,2.06,51,103,力合科创,9.95
51,52,数据安全,BK1047,873.85,1.11,0.13,803887360000,1.14,22,53,恒银科技,9.99
52,53,婴童概念,BK0664,1326.7,1.25,0.09,1182298640000,1.48,51,84,卫信康,10.04
53,54,星闪概念,BK1149,1290.56,1.14,0.09,504544368000,1.26,14,20,海能达,10.0
54,55,万达概念,BK0831,963.62,0.74,0.08,533597488000,0.75,4,10,中航产融,6.9
55,56,氮化镓,BK0916,1195.11,0.89,0.07,933521216000,1.41,14,34,深康佳Ａ,10.02
56,57,华为欧拉,BK1013,1680.04,1.1,0.07,321787744000,3.34,8,8,宇信科技,4.61
57,58,赛马概念,BK0709,604.02,0.39,0.06,16960472000,1.23,2,2,海南瑞泽,4.15
58,59,天基互联,BK0921,1374.5,0.83,0.06,527331472000,1.13,15,23,海能达,10.0
59,60,ChatGPT概念,BK1126,1663.22,0.97,0.06,1947706800000,1.83,27,47,因赛集团,19.99
60,61,远程办公,BK0912,1266.45,0.71,0.06,667930704000,1.24,13,26,石基信息,9.95
61,62,上证180_,BK0612,1482.5,0.83,0.06,41035033600000,0.13,84,89,四川长虹,10.02
62,63,麒麟电池,BK1092,1103.26,0.61,0.06,1218268176000,0.87,3,6,银邦股份,7.39
63,64,ST股,BK0511,5041.83,2.43,0.05,336826912000,0.93,46,68,*ST中润,5.08
64,65,培育钻石,BK1023,924.39,0.44,0.05,136277696000,1.55,4,9,黄河旋风,10.12
65,66,科创板做市股,BK1108,873.45,0.29,0.03,1832443312000,0.46,15,25,普源精电,12.66
66,67,区块链,BK0830,947.75,0.26,0.03,7906498560000,0.67,83,148,海能达,10.0
67,68,生物质能发电,BK1098,918.04,0.15,0.02,202938463000,1.24,6,20,新动力,12.62
68,69,生态农业,BK0669,1167.33,0.15,0.01,266498258000,0.92,15,28,星光农机,10.01
69,70,元宇宙概念,BK1009,1797.38,0.12,0.01,4135743072000,1.61,39,101,川大智胜,10.02
70,71,增强现实,BK0801,973.56,-0.17,-0.02,565204656000,1.31,16,31,川大智胜,10.02
71,72,医废处理,BK0914,1036.76,-0.21,-0.02,201737505000,0.64,7,25,宝馨科技,10.04
72,73,百元股,BK1059,614.83,-0.2,-0.03,11300968960000,0.47,34,37,罗博特科,7.0
73,74,被动元件,BK0976,1296.63,-0.48,-0.04,388253152000,1.76,13,13,信维通信,4.69
74,75,央视50_,BK0610,2168.73,-0.82,-0.04,15194680832000,0.08,19,29,信维通信,4.69
75,76,参股保险,BK0604,2165.5,-0.85,-0.04,5561413632000,0.26,29,55,皇庭国际,9.87
76,77,太阳能,BK0588,3011.09,-1.28,-0.04,7928472320000,0.95,130,259,电投产融,10.06
77,78,AB股,BK0498,10905.17,-4.76,-0.04,1403457824000,0.65,19,53,深康佳Ａ,10.02
78,79,REITs概念,BK0992,809.36,-0.43,-0.05,916470864000,0.7,8,14,光大嘉宝,10.12
79,80,信创,BK1104,1554.09,-1.01,-0.06,3206821312000,2.08,74,156,海能达,10.0
80,81,熊去氧胆酸,BK1120,980.08,-0.67,-0.07,354433712000,0.54,2,19,复旦复华,10.02
81,82,BC电池,BK1148,895.6,-0.64,-0.07,448704240000,1.84,8,13,钧达股份,9.79
82,83,大数据,BK0634,4288.87,-3.13,-0.07,4858799104000,1.34,99,206,力合科创,9.95
83,84,Sora概念,BK1159,1339.09,-0.99,-0.07,318881648000,2.24,12,27,电广传媒,10.01
84,85,MicroLED,BK0948,972.18,-0.72,-0.07,452722656000,0.48,7,13,深康佳Ａ,10.02
85,86,参股新三板,BK0600,2302.13,-1.77,-0.08,1382955248000,1.29,33,68,万润科技,10.01
86,87,NFT概念,BK0997,1383.33,-1.21,-0.09,493675776000,1.7,14,41,因赛集团,19.99
87,88,锂矿概念,BK1173,1170.49,-1.04,-0.09,2439301904000,0.78,11,26,川发龙蟒,10.01
88,89,精准医疗,BK0806,958.2,-0.91,-0.09,612508256000,1.16,15,29,北陆药业,10.94
89,90,基因测序,BK0693,1759.31,-1.68,-0.1,502772992000,1.2,19,33,北陆药业,10.94
90,91,短剧互动游戏,BK1151,1111.52,-1.12,-0.1,342018752000,1.78,5,22,电广传媒,10.01
91,92,碳基材料,BK1006,744.23,-0.76,-0.1,177303952000,0.91,3,15,力合科创,9.95
92,93,百度概念,BK0845,1445.42,-1.54,-0.11,2386578352000,2.11,49,93,中科金财,9.98
93,94,工业母机,BK1004,1262.51,-1.35,-0.11,1158005184000,1.63,20,63,宝馨科技,10.04
94,95,纾困概念,BK0851,1582.28,-1.73,-0.11,429473872000,1.92,18,33,万润科技,10.01
95,96,证金持股,BK0718,1286.48,-1.46,-0.11,36942524160000,0.17,89,137,石基信息,9.95
96,97,AH股,BK0499,7597.86,-8.82,-0.12,32478629888000,0.13,61,84,大众公用,10.05
97,98,人工智能,BK0800,1350.9,-1.61,-0.12,8511089408000,1.43,168,381,川大智胜,10.02
98,99,激光雷达,BK1002,1340.55,-1.62,-0.12,344193952000,1.46,11,20,水晶光电,9.99
99,100,磁悬浮概念,BK0975,1605.33,-2.06,-0.13,779593488000,0.93,10,19,四川长虹,10.02
100,101,海绵城市,BK0724,871.7,-1.14,-0.13,272337104000,1.53,10,25,顾地科技,8.74
101,102,超级品牌,BK0811,2291.24,-3.05,-0.13,8702528000000,0.52,11,19,中公教育,3.81
102,103,EDR概念,BK1049,1345.88,-1.82,-0.14,234536731000,1.17,5,9,鸿泉物联,6.36
103,104,通用航空,BK0625,5506.93,-7.66,-0.14,1121627280000,1.32,11,29,川大智胜,10.02
104,105,国产软件,BK0696,2912.54,-4.2,-0.14,2882147632000,1.57,83,146,复旦复华,10.02
105,106,壳资源,BK0820,932.61,-1.36,-0.15,252244249000,1.85,24,52,海源复材,10.05
106,107,茅指数,BK0999,720.35,-1.07,-0.15,13088705280000,0.39,20,21,药明康德,2.86
107,108,超清视频,BK0859,1673.1,-2.53,-0.15,2257465568000,0.98,21,77,深康佳Ａ,10.02
108,109,MSCI中国,BK0821,1179.11,-1.81,-0.15,61969908992000,0.28,209,333,水晶光电,9.99
109,110,6G概念,BK0964,1295.69,-2.12,-0.16,499864720000,1.03,9,17,力合科创,9.95
110,111,多模态AI,BK1153,962.76,-1.72,-0.18,663643248000,1.21,8,30,因赛集团,19.99
111,112,GDR,BK0868,904.82,-1.62,-0.18,1531216944000,0.22,4,6,中国太保,0.88
112,113,预亏预减,BK0570,1781.27,-3.22,-0.18,5791834880000,1.27,170,399,凤凰航运,9.96
113,114,B股,BK0636,932.99,-1.7,-0.18,442181200000,0.12,24,51,瓦轴B,10.08
114,115,粤港自贸,BK0677,2853.08,-5.26,-0.18,1074825824000,1.05,20,49,海能达,10.0
115,116,成渝特区,BK0534,17912.65,-33.14,-0.18,2424158736000,1.19,29,57,远达环保,10.0
116,117,血氧仪,BK1122,897.98,-1.71,-0.19,133592260000,0.61,3,11,中科美菱,5.07
117,118,HS300_,BK0500,10378.73,-20.45,-0.2,56184663296000,0.15,121,170,闻泰科技,7.69
118,119,装配建筑,BK0945,913.48,-1.8,-0.2,1517471504000,0.67,24,65,上海电气,9.96
119,120,中芯概念,BK0935,1217.45,-2.49,-0.2,2249909504000,1.17,20,39,大唐电信,9.95
120,121,混合现实,BK1141,1180.45,-2.47,-0.21,956208256000,0.49,8,21,因赛集团,19.99
121,122,中证500,BK0701,1932.32,-4.26,-0.22,13097211136000,0.63,159,328,电投产融,10.06
122,123,智慧灯杆,BK1069,1317.01,-3.07,-0.23,129019961000,1.05,7,18,万润科技,10.01
123,124,宁组合,BK1000,550.42,-1.29,-0.23,4194293040000,0.65,8,16,药明康德,2.86
124,125,边缘计算,BK0860,1708.35,-4.1,-0.24,2494707456000,1.7,42,82,四川长虹,10.02
125,126,华为海思,BK1180,1374.94,-3.33,-0.24,724503968000,1.96,12,26,深康佳Ａ,10.02
126,127,AI手机,BK1162,1231.89,-2.99,-0.24,710347664000,1.34,12,19,水晶光电,9.99
127,128,净水概念,BK1068,1104.73,-2.71,-0.24,1215856912000,0.42,5,13,澳柯玛,9.98
128,129,股权转让,BK0803,640.49,-1.58,-0.25,181141411000,1.53,11,24,万林物流,10.02
129,130,IGBT概念,BK1048,822.36,-2.04,-0.25,2084901680000,0.87,13,24,皇庭国际,9.87
130,131,碳交易,BK0966,1431.16,-3.69,-0.26,2611524704000,0.47,37,93,宝馨科技,10.04
131,132,PPP模式,BK0721,650.27,-1.73,-0.27,2395249280000,0.75,39,112,深康佳Ａ,10.02
132,133,数据要素,BK1135,1012.05,-2.7,-0.27,1585114608000,1.37,36,82,因赛集团,19.99
133,134,云计算,BK0579,2627.61,-7.2,-0.27,7565807872000,1.3,67,163,川大智胜,10.02
134,135,社区团购,BK0965,750.69,-2.16,-0.29,540269648000,1.24,11,26,永辉超市,8.37
135,136,小米汽车,BK1155,1153.36,-3.33,-0.29,3137877360000,0.72,20,43,海泰科,9.72
136,137,雄安新区,BK0813,851.28,-2.46,-0.29,2713487072000,0.84,45,115,电投产融,10.06
137,138,标准普尔,BK0879,1408.57,-4.09,-0.29,56875153664000,0.41,311,722,深康佳Ａ,10.02
138,139,LED,BK0580,3001.54,-8.74,-0.29,1290629552000,0.85,27,66,万润科技,10.01
139,140,免税概念,BK0927,1110.91,-3.28,-0.29,933359968000,0.4,6,24,凯撒旅业,10.0
140,141,智能电网,BK0581,1509.78,-4.69,-0.31,1898675792000,1.18,51,116,宝馨科技,10.04
141,142,富时罗素,BK0867,1464.46,-4.56,-0.31,62188925952000,0.46,380,882,深康佳Ａ,10.02
142,143,VPN,BK0885,1039.1,-3.24,-0.31,276590640000,1.72,6,14,北信源,5.44
143,144,算力概念,BK1134,1256.25,-3.97,-0.32,5878836480000,1.02,37,94,中科金财,9.98
144,145,网红直播,BK0940,576.65,-1.85,-0.32,1472261600000,1.96,33,90,思美传媒,10.0
145,146,工业互联,BK0832,1826.05,-5.86,-0.32,4138042224000,1.0,51,128,双良节能,9.98
146,147,跨境电商,BK1115,1161.3,-3.73,-0.32,1177046880000,1.69,35,87,因赛集团,19.99
147,148,互联医疗,BK0837,942.12,-3.04,-0.32,4943011072000,0.91,30,71,四川长虹,10.02
148,149,eSIM,BK0956,1341.86,-4.36,-0.32,290177984000,0.32,3,7,广和通,3.27
149,150,纳米银,BK0855,1613.66,-5.25,-0.32,104415743000,2.16,3,6,*ST有树,5.49
150,151,央企改革,BK1140,1112.52,-3.63,-0.33,33805583360000,0.24,137,312,深康佳Ａ,10.02
151,152,中超概念,BK0635,2074.69,-6.77,-0.33,220650698000,0.2,1,7,华夏幸福,9.94
152,153,虚拟数字人,BK1055,1049.06,-3.43,-0.33,3078297920000,1.62,23,58,思美传媒,10.0
153,154,磷化工,BK1010,676.51,-2.23,-0.33,662545808000,0.65,10,26,川发龙蟒,10.01
154,155,垃圾分类,BK0873,1305.98,-4.31,-0.33,791030816000,1.08,29,71,机科股份,8.41
155,156,第三代半导体,BK0952,1311.71,-4.34,-0.33,1682045056000,1.6,34,73,深康佳Ａ,10.02
156,157,黄金概念,BK0547,11582.94,-38.59,-0.33,1625140112000,0.51,17,35,特  力Ａ,4.9
157,158,时空大数据,BK1130,1235.75,-4.15,-0.33,144542115000,2.79,8,15,熙菱信息,6.43
