,序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
0,1,300010,豆神教育,5.97,4.74,0.27,167580,99662013.12,4.74,6.15,5.88,5.88,5.7,1.49,89.28,11.86
1,2,002659,凯文教育,5.12,2.4,0.12,26973,13666774.0,2.4,5.13,5.01,5.06,5.0,0.45,-155.05,1.4
2,3,003032,传智教育,10.65,2.31,0.24,27568,29336306.0,1.63,10.75,10.58,10.58,10.41,1.01,-62.62,3.17
3,4,600661,昂立教育,15.9,1.86,0.29,9785,15627621.0,1.79,16.08,15.8,16.0,15.61,0.34,-133.03,109.46
4,5,300192,科德教育,15.75,1.55,0.24,19114,29785399.2,3.48,15.9,15.36,15.36,15.51,0.91,41.27,6.4
5,6,600730,中国高科,5.33,1.33,0.07,8264,4395404.0,0.95,5.35,5.3,5.3,5.26,0.14,71.81,1.75
6,7,605098,行动教育,39.51,1.02,0.4,510,2015802.0,1.56,39.95,39.34,39.5,39.11,0.04,17.23,4.71
7,8,600455,博通股份,20.71,0.98,0.2,1582,3256363.0,1.12,20.72,20.49,20.51,20.51,0.25,69.34,4.65
8,9,600880,博瑞传播,4.35,0.46,0.02,5365,2320955.0,1.15,4.36,4.31,4.31,4.33,0.05,275.48,1.56
9,10,300359,全通教育,6.25,0.32,0.02,29776,18528632.0,1.77,6.28,6.17,6.23,6.23,0.47,-155.16,5.77
10,11,600636,国新文化,9.59,0.31,0.03,5163,4954242.0,0.63,9.64,9.58,9.58,9.56,0.12,-57.25,1.74
11,12,300338,*ST开元,2.55,-0.39,-0.01,14345,3712188.0,1.95,2.6,2.55,2.6,2.56,0.42,-28.49,-8.01
12,13,002607,中公教育,3.04,-1.3,-0.04,244206,74706448.0,2.27,3.08,3.01,3.08,3.08,0.49,80.88,27.45
13,14,300688,创业黑马,27.48,-1.47,-0.41,3379,9385224.0,2.04,28.0,27.43,27.98,27.89,0.24,-68.46,9.1
14,15,000526,学大教育,52.1,-1.68,-0.89,1623,8531857.0,2.32,53.1,51.87,53.1,52.99,0.14,19.87,8.08
