,排名,板块名称,板块代码,最新价,涨跌额,涨跌幅,总市值,换手率,上涨家数,下跌家数,领涨股票,领涨股票-涨跌幅
0,1,非金属材料,BK1020,1082.57,10.93,1.02,348712512000,0.2,12,20,天马新材,29.59
1,2,教育,BK0740,606.07,4.47,0.74,82209149000,0.47,10,5,豆神教育,4.21
2,3,文化传媒,BK0486,8741.7,59.64,0.69,1006371632000,0.11,69,23,中文在线,12.41
3,4,电源设备,BK1034,1532.94,9.61,0.63,296823056000,0.15,9,16,麦格米特,10.01
4,5,保险,BK0474,1427.98,9.8,0.69,3150127232000,0.02,6,0,天茂集团,0.92
5,6,石油行业,BK0464,4928.24,25.04,0.51,3858383744000,0.01,11,8,茂化实华,8.31
6,7,通信设备,BK0448,12044.3,48.84,0.41,1483484160000,0.32,40,63,铭普光磁,10.0
7,8,游戏,BK1046,1044.45,4.77,0.46,322391696000,0.2,9,17,中青宝,8.33
8,9,化学制药,BK0465,27876.97,94.42,0.34,1715610352000,0.08,68,63,科源制药,20.01
9,10,综合行业,BK0539,8310.47,24.11,0.29,162380336000,0.12,7,11,综艺股份,10.04
10,11,农牧饲渔,BK0433,11557.9,31.33,0.27,917949376000,0.08,38,34,雪榕生物,7.35
11,12,银行,BK0475,3604.73,11.05,0.31,12660826112000,0.01,34,3,青岛银行,1.08
12,13,生物制品,BK1044,830.07,1.76,0.21,1290028944000,0.1,32,42,双成药业,10.0
13,14,交运设备,BK0429,8592.35,19.19,0.22,668700032000,0.03,15,28,宗申动力,10.0
14,15,贸易行业,BK0484,8628.48,12.37,0.14,300269120000,0.27,15,19,利尔达,6.87
15,16,装修建材,BK0476,11003.79,15.28,0.14,421692464000,0.05,28,33,松发股份,9.99
16,17,中药,BK1040,1361.0,2.03,0.15,932341776000,0.05,35,30,上海凯宝,6.04
17,18,美容护理,BK1035,737.97,0.87,0.12,293662352000,0.31,15,12,力合科创,1.27
18,19,家电行业,BK0456,17495.65,17.4,0.1,1914210512000,0.15,39,46,四川长虹,9.98
19,20,化纤行业,BK0471,11516.03,5.81,0.05,420672784000,0.05,10,15,华西股份,2.82
20,21,证券,BK0473,141872.59,177.78,0.13,3374285856000,0.06,35,8,中金公司,1.23
21,22,化学原料,BK1019,693.91,0.28,0.04,801125840000,0.03,33,42,红星发展,5.4
22,23,水泥建材,BK0424,21867.76,3.4,0.02,347462448000,0.07,8,18,四川双马,10.02
23,24,汽车整车,BK1029,1433.7,0.93,0.06,2028444224000,0.04,11,9,一汽解放,3.22
24,25,船舶制造,BK0729,851.88,-0.83,-0.1,415888720000,0.07,2,8,亚光科技,4.75
25,26,电力行业,BK0428,15045.49,12.87,0.09,3006401888000,0.02,26,33,电投产融,10.0
26,27,装修装饰,BK0725,420.12,0.08,0.02,112692179000,0.13,12,25,华立股份,10.0
27,28,航运港口,BK0450,9420.08,9.23,0.1,1041731360000,0.02,11,15,凤凰航运,5.76
28,29,食品饮料,BK0438,21771.34,8.9,0.04,1527240944000,0.04,59,49,日辰股份,4.99
29,30,房地产开发,BK0451,11655.37,6.61,0.06,1099831696000,0.07,33,38,华夏幸福,6.94
30,31,航空机场,BK0420,4420.76,0.88,0.02,633231248000,0.02,3,9,中信海直,4.34
31,32,航天航空,BK0480,44050.85,-14.86,-0.03,982359600000,0.19,19,25,航天宏图,7.09
32,33,化学制品,BK0538,21230.7,-13.66,-0.06,1247477136000,0.07,56,91,佳先股份,30.0
33,34,通信服务,BK0736,983.74,-1.23,-0.12,3269455008000,0.07,10,29,纵横通信,10.0
34,35,包装材料,BK0733,835.84,-0.64,-0.08,113411605000,0.07,8,14,美盈森,1.97
35,36,煤炭行业,BK0437,10716.52,-1.85,-0.02,1942445792000,0.01,14,17,郑州煤电,1.1
36,37,光学光电子,BK1038,1296.67,-2.06,-0.16,995278880000,0.17,26,73,光智科技,20.01
37,38,公用事业,BK0427,7588.49,-8.78,-0.12,183324153000,0.03,5,15,东望时代,3.46
38,39,汽车服务,BK1016,777.3,-0.99,-0.13,61435231000,0.06,4,6,中汽股份,2.31
39,40,医疗服务,BK0727,945.15,-1.32,-0.14,674848816000,0.05,16,25,南华生物,2.21
40,41,工程机械,BK0739,1312.13,-2.53,-0.19,589201024000,0.03,9,22,川润股份,10.03
41,42,家用轻工,BK0440,32171.99,-66.23,-0.21,246139473000,0.08,8,20,源飞宠物,2.04
42,43,医药商业,BK1042,932.15,-1.29,-0.14,322742048000,0.03,11,17,百洋医药,1.1
43,44,造纸印刷,BK0470,7916.52,-19.82,-0.25,235622336000,0.18,15,19,民士达,3.24
44,45,医疗器械,BK1041,769.79,-1.47,-0.19,1315923408000,0.05,41,64,艾德生物,4.16
45,46,酿酒行业,BK0477,49462.98,-93.91,-0.19,3713777168000,0.02,13,23,酒鬼酒,1.51
46,47,农药兽药,BK0730,856.0,-2.16,-0.25,241098860000,0.06,16,29,安道麦A,2.53
47,48,房地产服务,BK1045,992.67,-3.0,-0.3,91010175000,0.08,4,11,阳光股份,1.87
48,49,铁路公路,BK0421,7977.63,-19.89,-0.25,416669808000,0.04,5,19,山东高速,0.56
49,50,采掘行业,BK1017,1075.01,-2.29,-0.21,302809520000,0.01,10,7,仁智股份,0.91
50,51,化肥行业,BK0731,1186.54,-3.42,-0.29,334963504000,0.03,6,14,泸天化,1.17
51,52,珠宝首饰,BK0734,348.99,-0.91,-0.26,138645069000,0.03,4,11,特  力Ａ,0.36
52,53,塑料制品,BK0454,10979.92,-31.4,-0.29,342210256000,0.2,22,56,富恒新材,9.91
53,54,纺织服装,BK0436,8970.77,-21.76,-0.24,472928320000,0.04,27,53,真爱美家,1.18
54,55,工程建设,BK0425,19330.11,-60.85,-0.31,1503768336000,0.06,13,45,中化岩土,9.17
55,56,物流行业,BK0422,5903.07,-19.14,-0.32,1102651360000,0.02,9,43,万林物流,9.96
56,57,电机,BK1030,1534.98,-6.19,-0.4,162254855000,0.15,5,21,方正电机,4.11
57,58,燃气,BK1028,1376.25,-5.09,-0.37,272371504000,0.02,5,21,ST升达,0.87
58,59,汽车零部件,BK0481,29569.06,-122.8,-0.41,1529159104000,0.12,65,141,福达股份,9.79
59,60,多元金融,BK0738,573.23,-2.26,-0.39,488618272000,0.13,7,11,中油资本,3.7
60,61,电网设备,BK0457,22651.64,-105.64,-0.46,1210779840000,0.07,30,90,智光电气,2.76
61,62,小金属,BK1027,1624.57,-7.36,-0.45,609712848000,0.05,7,28,中国稀土,2.99
62,63,环保行业,BK0728,369.96,-1.71,-0.46,574823856000,0.13,26,78,远达环保,10.07
63,64,专用设备,BK0910,2111.02,-10.7,-0.5,1367692608000,0.13,72,175,泰禾智能,10.0
64,65,商业百货,BK0482,12451.57,-69.9,-0.56,419970368000,0.05,11,41,新世界,0.92
65,66,电子化学品,BK1039,1514.67,-9.41,-0.62,271401312000,0.38,5,21,中巨芯-U,4.43
66,67,钢铁行业,BK0479,6587.73,-38.35,-0.58,804916800000,0.02,5,36,本钢板Ｂ,0.67
67,68,旅游酒店,BK0485,13795.07,-81.52,-0.59,351544288000,0.07,4,28,全 聚 德,0.31
68,69,通用设备,BK0545,26653.25,-168.16,-0.63,1019375200000,0.1,48,143,华东重机,9.95
69,70,风电设备,BK1032,926.62,-6.92,-0.74,271534544000,0.29,3,25,时代新材,1.89
70,71,有色金属,BK0478,14995.54,-110.42,-0.73,1089574448000,0.04,7,60,豪美新材,1.49
71,72,橡胶制品,BK1018,1237.65,-9.82,-0.79,266615687000,0.08,7,22,华密新材,6.15
72,73,专业服务,BK1043,1089.62,-9.04,-0.82,197732649000,0.09,11,26,信测标准,3.61
73,74,计算机设备,BK0735,1167.97,-10.83,-0.92,885422288000,0.23,10,40,淳中科技,4.41
74,75,消费电子,BK1037,1339.94,-12.45,-0.92,2019479344000,0.12,13,84,威贸电子,5.62
75,76,半导体,BK1036,1320.99,-13.07,-0.98,4254306928000,0.34,19,138,富乐德,20.01
76,77,互联网服务,BK0447,20789.17,-193.17,-0.92,1576968944000,0.22,20,123,当虹科技,5.78
77,78,能源金属,BK1015,450.48,-4.47,-0.98,324453184000,0.09,2,11,ST盛屯,0.43
78,79,电池,BK1033,851.49,-8.33,-0.97,1963681840000,0.06,10,64,豪鹏科技,4.02
79,80,贵金属,BK0732,1130.9,-10.61,-0.93,854029584000,0.05,1,12,紫金矿业,-0.55
80,81,工程咨询服务,BK0726,671.89,-6.67,-0.98,185987331000,0.29,8,32,汉嘉设计,7.22
81,82,电子元件,BK0459,21777.15,-240.77,-1.09,1822625696000,0.15,26,110,一博科技,4.99
82,83,软件开发,BK0737,1008.03,-13.16,-1.29,2168664400000,0.25,24,169,恒拓开源,29.97
83,84,仪器仪表,BK0458,12453.73,-160.88,-1.28,265749882000,0.14,11,57,奥迪威,4.97
84,85,玻璃玻纤,BK0546,32010.02,-462.12,-1.42,330775136000,0.04,2,19,山东华鹏,1.29
85,86,光伏设备,BK1031,1093.26,-19.84,-1.78,1449103920000,0.11,4,71,沐邦高科,1.11
