,排名,板块名称,板块代码,最新价,涨跌额,涨跌幅,总市值,换手率,上涨家数,下跌家数,领涨股票,领涨股票-涨跌幅
0,1,昨日连板_含一字,BK1051,232.98,9.05,4.04,321508656000,0.0,12,3,宏达新材,10.02
1,2,昨日涨停_含一字,BK1050,20970.0,782.41,3.88,1487468464000,0.0,94,15,经纬辉开,20.05
2,3,昨日涨停,BK0815,116.71,3.88,3.44,1444799280000,0.0,89,15,维业股份,20.0
3,4,昨日连板,BK0816,56258.07,1744.0,3.2,159795772000,0.0,7,2,宝塔实业,10.01
4,5,麒麟电池,BK1092,1005.47,19.11,1.94,1185298640000,0.0,5,4,银邦股份,19.11
5,6,电子车牌,BK0982,1174.28,14.63,1.26,155133148000,0.0,6,6,经纬辉开,20.05
6,7,举牌,BK0685,1830.25,20.81,1.15,50792511000,0.0,4,2,华闻集团,7.95
7,8,EDR概念,BK1049,1236.66,11.54,0.94,217571917000,0.0,6,6,锐明技术,10.0
8,9,草甘膦,BK0950,1388.2,10.03,0.73,150720660000,0.0,9,5,中农联合,9.99
9,10,MLOps概念,BK1132,932.69,6.5,0.7,186410313000,0.0,6,4,宇信科技,10.03
10,11,AI制药,BK1170,881.33,4.91,0.56,110984334000,0.0,5,8,荣科科技,10.44
11,12,华为欧拉,BK1013,1483.59,7.83,0.53,305004992000,0.0,7,7,宇信科技,10.03
12,13,化债(AMC)概念,BK0980,919.13,4.44,0.49,976770640000,0.0,14,31,信达地产,10.09
13,14,AI手机,BK1162,1163.79,5.14,0.44,696493184000,0.0,14,13,福日电子,9.97
14,15,VPN,BK0885,925.25,3.94,0.43,256163793000,0.0,10,6,任子行,3.75
15,16,同步磁阻电机,BK1131,998.85,3.42,0.34,38187362000,0.0,4,1,新时达,1.54
16,17,天基互联,BK0921,1209.78,3.93,0.33,456782752000,0.0,12,21,雷电微力,14.09
17,18,供销社概念,BK1109,866.68,2.62,0.3,105965631000,0.0,4,7,中农联合,9.99
18,19,3D打印,BK0619,4242.37,11.65,0.28,503284048000,0.0,24,28,银邦股份,19.11
19,20,星闪概念,BK1149,1114.73,3.03,0.27,452177728000,0.0,14,14,锐明技术,10.0
20,21,3D摄像头,BK0901,1221.42,2.78,0.23,567555008000,0.0,5,3,奥比中光-UW,2.96
21,22,6G概念,BK0964,1116.91,2.48,0.22,424455696000,0.0,11,11,国脉科技,5.04
22,23,柔性屏(折叠屏),BK1160,1168.99,2.59,0.22,845545120000,0.0,32,33,经纬辉开,20.05
23,24,智能电视,BK0656,912.8,1.93,0.21,231426593000,0.0,5,7,*ST同洲,4.86
24,25,股权转让,BK0803,538.69,1.13,0.21,153380397000,0.0,10,20,荣科科技,10.44
25,26,ST股,BK0511,4335.27,7.49,0.17,299875792000,0.0,38,49,ST百利,5.23
26,27,毫米波概念,BK1124,1183.81,2.01,0.17,384596960000,0.0,12,20,雷电微力,14.09
27,28,无线充电,BK0960,2035.44,3.44,0.17,1982174432000,0.0,21,15,思泉新材,5.07
28,29,可控核聚变,BK1163,962.26,1.62,0.17,262505481000,0.0,6,7,立航科技,4.59
29,30,DRG/DIP,BK1054,879.38,1.38,0.16,126916311000,0.0,5,10,荣科科技,10.44
30,31,长寿药,BK0936,862.75,1.31,0.15,124567664000,0.0,4,7,兄弟科技,2.69
31,32,Chiplet概念,BK1101,1215.47,1.81,0.15,475974064000,0.0,10,9,甬矽电子,7.42
32,33,重组蛋白,BK1063,721.72,1.04,0.14,154274582000,0.0,7,6,康乐卫士,1.7
33,34,汽车热管理,BK1089,1227.71,1.69,0.14,579741648000,0.0,24,39,银邦股份,19.11
34,35,宁组合,BK1000,521.74,0.68,0.13,4095734560000,0.0,14,7,北方华创,2.44
35,36,F5G概念,BK1088,1718.7,2.09,0.12,561907936000,0.0,12,6,中贝通信,2.14
36,37,阿兹海默,BK0894,1516.49,1.79,0.12,134343070000,0.0,5,4,双成药业,3.23
37,38,壳资源,BK0820,807.76,0.95,0.12,220863445000,0.0,24,37,正虹科技,9.97
38,39,减肥药,BK1146,933.08,1.09,0.12,392366416000,0.0,12,10,ST三圣,5.15
39,40,租售同权,BK0822,745.7,0.84,0.11,480466512000,0.0,4,13,维业股份,20.0
40,41,小米概念,BK0833,1473.67,1.63,0.11,2585416336000,0.0,79,96,银邦股份,19.11
41,42,铜缆高速连接,BK1168,1109.88,1.07,0.1,503565264000,0.0,9,12,瑞可达,7.08
42,43,快递概念,BK0990,802.18,0.75,0.09,591238880000,0.0,11,14,申通快递,3.9
43,44,算力概念,BK1134,1094.38,0.94,0.09,5945291520000,0.0,50,59,城地香江,10.01
44,45,荣耀概念,BK1177,1330.31,1.1,0.08,870100784000,0.0,21,21,福日电子,9.97
45,46,华为海思,BK1180,1228.82,0.99,0.08,671492784000,0.0,13,20,润和软件,7.53
46,47,MLCC,BK0890,1731.98,1.38,0.08,175865695000,0.0,5,6,昀冢科技,2.75
