,排名,板块名称,板块代码,最新价,涨跌额,涨跌幅,总市值,换手率,上涨家数,下跌家数,领涨股票,领涨股票-涨跌幅
19,20,小金属,BK1027,2053.23,24.44,1.2,723125136000,1.38,23,14,英洛华,10.04
20,21,电源设备,BK1034,1680.49,19.76,1.19,411595056000,4.05,23,6,上海电气,9.74
21,22,装修装饰,BK0725,508.98,5.57,1.11,125929544000,1.7,30,7,创兴资源,10.05
22,23,装修建材,BK0476,12496.3,135.4,1.1,475572208000,1.05,63,7,*ST嘉寓,4.92
23,24,工程咨询服务,BK0726,732.04,7.7,1.06,204001813000,2.0,32,9,华建集团,7.35
24,25,仪器仪表,BK0458,14171.92,144.56,1.03,292986240000,1.09,45,24,灿能电力,29.96
25,26,造纸印刷,BK0470,8787.9,86.61,1.0,253182898000,0.65,29,8,翔港科技,8.82
26,27,钢铁行业,BK0479,7415.05,71.33,0.97,885159056000,0.53,39,8,惠同新材,5.52
27,28,专用设备,BK0910,2352.73,21.83,0.94,1490841152000,1.19,172,81,蓝海华腾,20.02
28,29,通信设备,BK0448,13004.94,119.99,0.93,1546063264000,1.31,77,31,共进股份,9.98
29,30,中药,BK1040,1465.97,12.66,0.87,966082512000,0.98,59,12,康美药业,9.86
30,31,包装材料,BK0733,967.69,8.08,0.84,130566339000,0.77,20,9,紫江企业,9.97
31,32,通信服务,BK0736,1034.13,8.54,0.83,3193272736000,0.46,24,15,中国卫通,10.02
32,33,工程机械,BK0739,1559.18,12.25,0.79,640467648000,0.51,23,9,铁拓机械,13.0
33,34,电子化学品,BK1039,1621.93,12.66,0.79,286890336000,1.24,20,6,广钢气体,7.72
34,35,煤炭行业,BK0437,11205.29,78.51,0.71,1900092752000,0.22,25,8,安源煤业,3.79
35,36,石油行业,BK0464,5427.14,37.76,0.7,3686464976000,0.06,13,7,岳阳兴长,4.7
36,37,化学制品,BK0538,23072.05,159.63,0.7,1322433280000,0.67,118,38,圣泉集团,6.19
37,38,化学原料,BK1019,761.21,4.93,0.65,859021232000,0.43,60,19,迪尔化工,9.11
38,39,铁路公路,BK0421,8455.23,53.4,0.64,701594656000,0.17,23,5,山西高速,2.47
39,40,贸易行业,BK0484,9599.03,60.23,0.63,324060896000,0.85,26,10,力源信息,4.57
40,41,物流行业,BK0422,6359.54,37.76,0.6,853272928000,0.26,38,17,西部创业,10.06
41,42,专业服务,BK1043,1181.91,6.55,0.56,210710187000,0.55,28,9,西测测试,4.0
42,43,玻璃玻纤,BK0546,35250.77,187.98,0.54,345357952000,0.52,17,6,海南发展,4.57
43,44,计算机设备,BK0735,1235.85,6.57,0.53,956859152000,1.86,32,18,中国长城,6.28
44,45,文化传媒,BK0486,9472.68,49.5,0.53,1065065728000,0.96,59,37,省广集团,10.03
45,46,光学光电子,BK1038,1480.7,7.6,0.52,1139997056000,1.34,59,42,蓝黛科技,9.96
46,47,电力行业,BK0428,16483.68,84.15,0.51,3081118304000,0.41,61,14,南网储能,3.43
47,48,家用轻工,BK0440,35447.68,180.73,0.51,265225701000,1.05,24,12,实丰文化,6.88
48,49,纺织服装,BK0436,9859.0,48.91,0.5,493305568000,0.58,63,30,日播时尚,10.03
49,50,化肥行业,BK0731,1357.99,6.69,0.5,390452960000,0.98,19,4,芭田股份,3.53
50,51,互联网服务,BK0447,21949.87,106.53,0.49,1690316224000,1.61,87,53,赛为智能,13.24
51,52,非金属材料,BK1020,1260.53,5.77,0.46,378640688000,1.11,17,15,东方碳素,18.38
52,53,化学制药,BK0465,29611.6,133.16,0.45,1734933968000,0.49,93,43,东北制药,10.04
53,54,医疗器械,BK1041,811.18,3.47,0.43,1348479376000,0.35,72,41,浩欧博,20.0
54,55,通用设备,BK0545,30369.41,114.27,0.38,1146074288000,1.64,115,92,冰山冷热,9.94
55,56,塑料制品,BK0454,12158.82,41.64,0.34,363580112000,0.77,49,33,喜悦智行,19.98
56,57,游戏,BK1046,1102.91,3.57,0.32,336430560000,1.19,15,9,ST惠程,3.17
57,58,电子元件,BK0459,23096.47,70.91,0.31,1886017888000,0.9,75,58,金运激光,16.06
58,59,家电行业,BK0456,19084.0,55.6,0.29,1865266784000,1.08,50,37,日出东方,9.95
59,60,化纤行业,BK0471,12861.82,34.41,0.27,446377760000,0.31,18,8,尤夫股份,2.21
60,61,综合行业,BK0539,9810.26,25.6,0.26,189906050000,0.99,15,6,粤桂股份,10.02
61,62,交运设备,BK0429,9052.46,19.95,0.22,696265040000,0.32,32,16,铁大科技,5.42
62,63,银行,BK0475,3587.92,5.5,0.15,12436734464000,0.04,25,10,浦发银行,1.01
63,64,软件开发,BK0737,1054.98,1.19,0.11,2275969392000,1.59,97,97,延华智能,10.0
64,65,珠宝首饰,BK0734,355.22,0.39,0.11,138619039000,0.32,9,6,ST金一,1.41
65,66,橡胶制品,BK1018,1386.95,1.19,0.09,280306992000,0.9,20,11,黑猫股份,7.39
66,67,美容护理,BK1035,799.95,0.33,0.04,307768176000,0.98,19,8,润本股份,1.72
67,68,消费电子,BK1037,1422.03,-0.26,-0.02,1986838016000,0.99,42,56,朗特智能,19.99
68,69,医疗服务,BK0727,1024.57,-0.82,-0.08,712804928000,0.56,20,22,三博脑科,5.5
69,70,有色金属,BK0478,16557.58,-24.31,-0.15,1147111792000,0.73,33,37,深圳新星,6.4
70,71,电机,BK1030,1758.8,-3.02,-0.17,189884725000,1.82,10,16,华瑞股份,8.05
71,72,生物制品,BK1044,872.24,-2.36,-0.27,1287331504000,0.35,29,45,康乐卫士,4.84
72,73,航运港口,BK0450,10125.56,-28.27,-0.28,1058765904000,0.29,21,14,海峡股份,2.28
73,74,证券,BK0473,155618.22,-671.25,-0.43,3637559808000,0.73,14,34,华林证券,6.3
74,75,采掘行业,BK1017,1168.77,-5.5,-0.47,322422448000,0.42,5,14,贝肯能源,4.35
75,76,风电设备,BK1032,1103.25,-5.41,-0.49,323825296000,0.96,7,18,电气风电,6.11
76,77,多元金融,BK0738,660.8,-3.7,-0.56,544344480000,1.28,6,13,翠微股份,2.66
77,78,医药商业,BK1042,1019.72,-5.79,-0.56,338716512000,0.42,12,18,瑞康医药,1.31
78,79,汽车整车,BK1029,1650.28,-10.31,-0.62,2132674304000,1.01,5,19,动力新科,9.98
79,80,船舶制造,BK0729,875.92,-5.75,-0.65,415108928000,0.29,1,8,中国重工,0.78
80,81,保险,BK0474,1467.57,-10.95,-0.74,3162087120000,0.11,1,5,中国平安,0.3
81,82,教育,BK0740,681.23,-10.03,-1.45,92662613000,2.65,5,9,科德教育,2.25
82,83,能源金属,BK1015,503.95,-7.75,-1.51,361186096000,1.18,0,12,格林美,0.0
83,84,航天航空,BK0480,48475.91,-1159.57,-2.34,1069582016000,1.26,6,38,中国卫星,3.08
84,85,光伏设备,BK1031,1271.22,-36.68,-2.8,1605839728000,1.47,9,65,露笑科技,6.93
85,86,贵金属,BK0732,1108.16,-40.93,-3.56,778754640000,1.17,1,12,湖南白银,-0.76
