,排名,板块名称,板块代码,最新价,涨跌额,涨跌幅,总市值,换手率,上涨家数,下跌家数,领涨股票,领涨股票-涨跌幅
0,1,航空机场,BK0420,5189.51,63.38,1.24,733784656000,0.0,4,7,中信海直,9.99
1,2,农牧饲渔,BK0433,13617.82,160.35,1.19,1010759552000,0.0,39,29,康农种业,28.08
2,3,汽车零部件,BK0481,34041.75,345.31,1.02,1691828192000,0.0,99,82,骏创科技,30.0
3,4,电池,BK1033,955.66,8.55,0.9,2077589040000,0.0,44,21,丰元股份,9.99
4,5,采掘行业,BK1017,1184.28,10.01,0.85,324389360000,0.0,9,10,贝肯能源,10.01
5,6,农药兽药,BK0730,980.21,7.84,0.81,272279904000,0.0,18,15,蓝丰生化,10.03
6,7,电源设备,BK1034,1673.87,13.14,0.79,411426624000,0.0,13,11,上海电气,10.02
7,8,工程建设,BK0425,22809.22,143.93,0.64,1595845920000,0.0,28,27,大千生态,10.04
8,9,仪器仪表,BK0458,14103.01,75.65,0.54,292391392000,0.0,23,29,禾信仪器,20.0
9,10,汽车服务,BK1016,923.74,4.75,0.52,67290124000,0.0,7,3,上海物贸,2.93
10,11,光学光电子,BK1038,1480.35,7.25,0.49,1142164480000,0.0,39,39,飞乐音响,10.08
11,12,公用事业,BK0427,8164.76,39.36,0.48,194698081000,0.0,8,9,渤海股份,10.03
12,13,旅游酒店,BK0485,14780.33,61.87,0.42,369180912000,0.0,12,11,大连圣亚,9.69
13,14,通信服务,BK0736,1029.52,3.93,0.38,3190975008000,0.0,17,15,*ST通脉,5.02
14,15,专用设备,BK0910,2339.47,8.57,0.37,1483812880000,0.0,98,108,蓝海华腾,20.02
15,16,通用设备,BK0545,30359.11,103.97,0.34,1149174112000,0.0,80,87,吉冈精密,24.5
16,17,装修装饰,BK0725,505.13,1.72,0.34,125493334000,0.0,15,17,聚力文化,10.14
17,18,纺织服装,BK0436,9841.14,31.05,0.32,493531904000,0.0,38,34,日播时尚,10.03
18,19,航天航空,BK0480,49786.54,151.06,0.3,1107100112000,0.0,8,30,晟楠科技,28.93
19,20,电子元件,BK0459,23093.67,68.11,0.3,1886075552000,0.0,42,66,金运激光,20.04
20,21,电机,BK1030,1766.74,4.92,0.28,191787543000,0.0,10,13,科力尔,9.98
21,22,小金属,BK1027,2034.42,5.63,0.28,716714912000,0.0,15,20,银河磁体,11.93
22,23,物流行业,BK0422,6339.31,17.53,0.28,853592656000,0.0,20,23,西部创业,10.06
23,24,商业百货,BK0482,14660.18,37.82,0.26,509922528000,0.0,16,33,爱施德,10.0
24,25,环保行业,BK0728,414.04,0.86,0.21,629165072000,0.0,43,51,兴源环境,20.0
25,26,非金属材料,BK1020,1257.26,2.5,0.2,379818944000,0.0,11,16,道氏技术,6.74
26,27,专业服务,BK1043,1177.68,2.32,0.2,210015883000,0.0,16,14,*ST天沃,5.04
27,28,化学原料,BK1019,757.64,1.36,0.18,861091376000,0.0,30,32,巍华新材,8.18
28,29,燃气,BK1028,1484.7,2.59,0.17,282595344000,0.0,10,10,ST浩源,5.03
29,30,家电行业,BK0456,19061.57,33.17,0.17,1877179168000,0.0,22,45,爱仕达,10.01
30,31,电网设备,BK0457,24690.89,41.12,0.17,1278123232000,0.0,44,48,亿能电力,29.98
31,32,铁路公路,BK0421,8408.85,7.02,0.08,698805760000,0.0,9,12,大众交通,1.57
32,33,计算机设备,BK0735,1229.79,0.51,0.04,953577216000,0.0,12,33,航天长峰,10.04
33,34,包装材料,BK0733,959.99,0.38,0.04,129741418000,0.0,8,12,紫江企业,9.97
34,35,化学制品,BK0538,22920.29,7.87,0.03,1314381632000,0.0,49,73,凯华材料,11.56
35,36,房地产开发,BK0451,13827.46,-2.23,-0.02,1265043200000,0.0,16,48,荣盛发展,10.14
36,37,游戏,BK1046,1098.92,-0.42,-0.04,336410144000,0.0,8,12,*ST文投,4.8
37,38,医疗器械,BK1041,807.37,-0.34,-0.04,1350160048000,0.0,24,62,浩欧博,20.0
38,39,文化传媒,BK0486,9418.77,-4.41,-0.05,1063731216000,0.0,25,49,省广集团,10.03
39,40,工程咨询服务,BK0726,723.86,-0.48,-0.07,201985687000,0.0,17,18,华建集团,9.95
40,41,水泥建材,BK0424,24738.5,-20.43,-0.08,383456224000,0.0,6,15,ST三圣,5.03
41,42,化学制药,BK0465,29451.26,-27.18,-0.09,1727882384000,0.0,39,73,无锡晶海,10.43
42,43,食品饮料,BK0438,24535.89,-24.28,-0.1,1604766560000,0.0,33,57,黑芝麻,10.0
43,44,半导体,BK1036,1362.53,-1.35,-0.1,4379064064000,0.0,62,68,龙图光罩,3.29
