,排名,板块名称,板块代码,最新价,涨跌额,涨跌幅,总市值,换手率,上涨家数,下跌家数,领涨股票,领涨股票-涨跌幅
0,1,化债(AMC)概念,BK0980,904.68,38.51,4.45,1142737872000,0.36,48,2,海德股份,9.96
1,2,昨日连板_含一字,BK1051,226.03,7.2,3.29,354847392000,1.97,9,3,宏达新材,10.09
2,3,海绵城市,BK0724,783.02,22.98,3.02,247724758000,0.51,33,2,蒙草生态,20.0
3,4,土壤修复,BK1070,676.54,18.57,2.82,175179029000,0.54,30,2,蒙草生态,20.0
4,5,租售同权,BK0822,725.91,17.48,2.47,477969824000,0.48,18,0,世联行,6.06
5,6,生物质能发电,BK1098,847.19,19.25,2.33,194095139000,0.28,25,1,富春环保,7.26
6,7,新型城镇化,BK1080,739.48,16.23,2.24,365124944000,0.46,91,6,节能铁汉,13.41
7,8,赛马概念,BK0709,571.14,12.43,2.22,16175521000,0.94,3,1,海南瑞泽,5.75
8,9,滨海新区,BK0566,8723.78,182.92,2.14,207142657000,0.36,21,1,津投城开,10.1
9,10,PPP模式,BK0721,576.11,11.96,2.12,2298437920000,0.25,132,18,蒙草生态,20.0
10,11,房屋检测,BK1179,1090.77,21.43,2.0,194405376000,0.23,34,2,华蓝集团,6.95
11,12,垃圾分类,BK0873,1162.66,22.2,1.95,730594992000,0.26,89,11,节能铁汉,13.41
12,13,装配建筑,BK0945,802.96,15.3,1.94,1446879712000,0.2,86,3,成都路桥,9.92
13,14,REITs概念,BK0992,723.87,13.23,1.86,884231744000,0.28,20,3,光大嘉宝,10.15
14,15,昨日涨停_含一字,BK1050,19816.0,352.72,1.81,930010592000,0.82,28,21,青岛金王,10.14
15,16,医废处理,BK0914,926.52,16.36,1.8,186866038000,0.26,29,4,博世科,5.52
16,17,供销社概念,BK1109,853.32,15.02,1.79,104365739000,0.15,12,1,中农联合,9.99
17,18,京津冀,BK0684,1408.32,24.6,1.78,537896000000,0.29,44,9,津投城开,10.1
18,19,举牌,BK0685,1765.83,28.2,1.62,49202597000,0.27,7,1,华闻集团,6.88
19,20,跨境支付,BK1071,1370.84,21.4,1.59,10989657600000,0.09,31,17,青岛金王,10.14
20,21,昨日涨停,BK0815,110.11,1.61,1.48,596461008000,0.96,23,21,青岛金王,10.14
21,22,低碳冶金,BK0979,892.01,12.77,1.45,304230848000,0.07,8,0,中钢国际,2.23
22,23,水利建设,BK0597,1353.1,18.93,1.42,2103470256000,0.2,90,13,蒙草生态,20.0
23,24,破净股,BK1112,1105.67,15.32,1.41,19022569472000,0.1,446,53,海通证券,9.98
24,25,中超概念,BK0635,1878.95,24.43,1.32,219112470000,0.12,5,2,华夏幸福,3.57
25,26,碳交易,BK0966,1284.74,16.62,1.31,2549273552000,0.12,100,24,蒙草生态,20.0
26,27,地下管网,BK1058,826.64,10.41,1.28,287020160000,0.19,35,6,华蓝集团,6.95
27,28,气溶胶检测,BK1065,1059.58,13.21,1.26,203255447000,0.1,10,1,蓝盾光电,4.03
28,29,雄安新区,BK0813,756.1,9.38,1.26,2535767856000,0.26,128,34,节能铁汉,13.41
29,30,钒电池,BK1095,942.99,11.4,1.22,416440512000,0.12,15,5,海德股份,9.96
30,31,通用航空,BK0625,4506.03,54.46,1.22,969160848000,0.16,33,8,新大洲A,8.47
31,32,低价股,BK1053,730.96,8.62,1.19,2266022976000,0.2,245,53,青岛金王,10.14
32,33,节能环保,BK0494,9146.85,106.4,1.18,3461637584000,0.19,329,69,蒙草生态,20.0
33,34,大飞机,BK0814,1147.02,13.03,1.15,1582564192000,0.13,79,16,新大洲A,8.47
34,35,航母概念,BK0715,776.12,8.73,1.14,1183314096000,0.13,33,2,宝塔实业,8.77
35,36,建筑节能,BK1076,769.0,8.61,1.13,174699858000,0.2,35,4,金刚光伏,4.39
36,37,汽车拆解,BK0943,876.13,9.76,1.13,230596436000,0.19,15,3,启迪环境,4.89
37,38,转基因,BK0907,1091.34,12.02,1.11,99874547000,0.32,12,1,节能铁汉,13.41
38,39,光伏建筑一体化,BK0978,1099.86,12.04,1.11,1066290016000,0.12,69,9,华蓝集团,6.95
39,40,土地流转,BK0632,1374.33,14.89,1.1,395979088000,0.14,39,6,统一股份,5.17
40,41,核污染防治,BK0983,1046.87,11.11,1.07,378179600000,0.12,24,5,北化股份,4.62
41,42,中字头,BK0505,7994.67,84.16,1.06,16761113600000,0.08,74,25,中粮资本,10.01
42,43,磁悬浮概念,BK0975,1406.76,14.64,1.05,719513072000,0.11,23,5,凯发电气,9.95
43,44,军民融合,BK0808,1274.04,13.2,1.05,2609604704000,0.22,139,41,中航电测,13.68
44,45,电子车牌,BK0982,1096.28,11.25,1.04,146159652000,0.4,8,8,经纬辉开,19.97
45,46,粤港自贸,BK0677,2512.64,25.55,1.03,1009665824000,0.32,55,10,世联行,6.06
