,序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
0,1,000536,华映科技,5.04,10.04,0.46,223841,112815763.2,0.0,5.04,5.04,5.04,4.58,0.81,-12.32,8.84
1,2,603958,哈森股份,18.01,10.02,1.64,119452,210924390.0,9.22,18.01,16.5,18.0,16.37,5.45,-71.51,5.18
2,3,600203,福日电子,12.85,10.02,1.17,40828,52464211.0,0.0,12.85,12.85,12.85,11.68,0.69,-40.75,3.91
3,4,002312,川发龙蟒,17.16,10.0,1.56,735291,1257693885.67,3.08,17.16,16.68,17.16,15.6,4.19,57.23,3.45
4,5,600865,百大集团,10.47,9.98,0.95,73657,77001490.0,1.79,10.47,10.3,10.43,9.52,1.96,22.46,1.68
5,6,002570,贝因美,5.55,9.9,0.5,2094461,1126784301.51,12.48,5.56,4.93,5.06,5.05,19.39,58.15,3.89
6,7,600439,瑞贝卡,5.14,9.83,0.46,920450,462139120.0,7.91,5.15,4.78,4.9,4.68,8.13,357.79,2.13
7,8,600839,四川长虹,14.81,8.74,1.19,4837395,7066215249.0,8.52,14.98,13.82,14.0,13.62,10.48,148.81,4.8
8,9,832145,恒合股份,15.38,7.1,1.02,94347,150895100.05,17.34,17.49,15.0,15.4,14.36,21.05,-85.55,4.06
9,10,002725,跃岭股份,17.04,6.7,1.07,204672,340340826.96,11.71,17.36,15.49,15.65,15.97,9.66,680.11,4.51
10,11,601933,永辉超市,4.89,6.3,0.29,2668550,1294520880.0,8.26,5.03,4.65,4.7,4.6,2.94,80.59,7.21
11,12,601777,力帆科技,8.28,5.75,0.45,953012,765649917.0,7.92,8.32,7.7,7.87,7.83,2.11,702.83,3.58
12,13,870204,沪江材料,23.2,5.45,1.2,54962,126657013.54,22.18,24.94,20.06,24.93,22.0,11.02,62.72,4.66
13,14,002141,*ST贤丰,1.41,5.22,0.07,187491,26147481.64,4.48,1.41,1.35,1.37,1.34,1.82,133.77,1.56
14,15,603959,ST百利,2.42,5.22,0.12,131401,31593683.0,3.48,2.42,2.34,2.34,2.3,2.68,-4.42,2.92
15,16,603559,*ST通脉,9.98,5.05,0.48,20324,20070929.0,1.89,9.98,9.8,9.8,9.5,1.42,-12.72,42.45
16,17,600234,*ST科新,4.47,4.93,0.21,4085,1826040.0,0.0,4.47,4.47,4.47,4.26,0.16,76.69,2.66
17,18,300147,香雪制药,14.85,3.99,0.57,703605,1056737443.99,14.5,15.77,13.7,14.0,14.28,10.7,-33.82,5.75
18,19,000903,云内动力,3.03,3.77,0.11,1656991,512100054.39,7.53,3.17,2.95,3.17,2.92,8.63,-13.66,2.24
19,20,002700,ST浩源,9.5,2.7,0.25,21806,20706082.2,4.43,9.66,9.25,9.25,9.25,0.65,35.89,4.74
20,21,603985,恒润股份,15.47,2.59,0.39,245927,373029655.0,12.4,16.08,14.21,14.6,15.08,5.58,-69.42,2.08
21,22,002717,岭南股份,3.12,2.3,0.07,2173644,699670582.27,9.84,3.35,3.05,3.35,3.05,14.13,-10.57,2.85
22,23,000909,ST数源,5.14,2.19,0.11,44907,23018842.5,5.77,5.27,4.98,5.03,5.03,1.03,15.81,1.85
23,24,600603,ST广物,8.26,1.72,0.14,65477,53373542.0,5.42,8.39,7.95,8.12,8.12,0.53,19.28,1.49
24,25,600083,*ST博信,2.36,1.72,0.04,98490,23026735.0,10.34,2.44,2.2,2.44,2.32,4.32,-11.96,-16.4
25,26,600371,万向德农,10.38,1.07,0.11,154575,163335400.0,8.86,10.96,10.05,10.44,10.27,5.28,44.0,5.3
26,27,601727,上海电气,7.78,0.65,0.05,7474949,5831609714.0,11.13,8.18,7.32,7.96,7.73,5.91,100.72,2.27
27,28,002657,中科金财,17.52,-5.4,-1.0,410201,760955688.2,12.58,19.59,17.26,19.5,18.52,12.2,-57.04,3.29
28,29,600696,岩石股份,16.99,-5.82,-1.05,105199,175965249.0,7.43,17.58,16.24,16.99,18.04,3.15,-36.72,10.76
29,30,831856,浩淼科技,11.4,-9.38,-1.18,58355,72955364.97,20.11,13.84,11.31,13.4,12.58,12.18,-242.29,2.24
30,31,834770,艾能聚,27.5,-10.66,-3.28,102125,291349892.15,15.59,30.8,26.0,27.7,30.78,12.47,65.3,6.07
