,排名,板块名称,板块代码,最新价,涨跌额,涨跌幅,总市值,换手率,上涨家数,下跌家数,领涨股票,领涨股票-涨跌幅
0,1,贵金属,BK0732,1151.12,17.04,1.5,824565648000,0.0,13,0,*ST中润,4.84
1,2,工程机械,BK0739,1424.45,14.37,1.02,592938096000,0.0,14,10,荣亿精密,29.99
2,3,汽车服务,BK1016,879.9,5.98,0.68,66317080000,0.0,4,6,申华控股,10.09
3,4,造纸印刷,BK0470,8632.75,37.97,0.44,246990311000,0.0,13,20,柏星龙,30.0
4,5,公用事业,BK0427,8019.45,30.44,0.38,191050823000,0.0,8,9,惠天热电,9.87
5,6,工程建设,BK0425,21037.84,68.35,0.33,1494003632000,0.0,21,29,润农节水,29.9
6,7,光学光电子,BK1038,1377.59,3.89,0.28,1058261104000,0.0,38,48,华映科技,10.04
7,8,美容护理,BK1035,789.46,1.92,0.24,301917232000,0.0,9,15,青岛金王,10.05
8,9,化肥行业,BK0731,1284.21,3.07,0.24,360531520000,0.0,7,10,川发龙蟒,10.0
9,10,教育,BK0740,668.23,0.92,0.14,92177305000,0.0,2,13,豆神教育,20.03
10,11,房地产开发,BK0451,12517.34,14.04,0.11,1144807712000,0.0,25,39,华夏幸福,10.11
11,12,化学原料,BK1019,731.13,0.73,0.1,830276976000,0.0,24,44,湖北宜化,10.01
12,13,通信服务,BK0736,1007.67,0.89,0.09,3188391248000,0.0,13,19,会畅通讯,6.29
13,14,家电行业,BK0456,18711.4,8.17,0.04,1936144128000,0.0,28,49,格利尔,20.77
14,15,燃气,BK1028,1441.3,0.45,0.03,280794912000,0.0,6,19,大众公用,9.35
15,16,消费电子,BK1037,1373.92,0.4,0.03,2012882048000,0.0,29,58,格林精密,19.99
16,17,汽车整车,BK1029,1528.43,0.29,0.02,2095894864000,0.0,8,15,力帆科技,3.32
17,18,汽车零部件,BK0481,31311.61,5.82,0.02,1584866192000,0.0,65,123,安徽凤凰,24.48
18,19,银行,BK0475,3541.87,-0.61,-0.02,12431643136000,0.0,8,16,长沙银行,1.33
19,20,生物制品,BK1044,848.19,-0.17,-0.02,1272643648000,0.0,21,36,欧康医药,5.61
20,21,医药商业,BK1042,954.23,-0.33,-0.03,324646592000,0.0,9,15,柳药集团,2.49
21,22,环保行业,BK0728,397.68,-0.18,-0.05,604541920000,0.0,33,70,恒合股份,25.35
22,23,旅游酒店,BK0485,14181.45,-7.69,-0.05,354532864000,0.0,3,23,凯撒旅业,10.04
23,24,小金属,BK1027,1703.76,-0.93,-0.05,616662688000,0.0,10,17,正海磁材,2.96
24,25,多元金融,BK0738,601.99,-0.39,-0.06,498446064000,0.0,7,12,中粮资本,9.89
25,26,电网设备,BK0457,24027.98,-16.06,-0.07,1259634368000,0.0,40,72,摩恩电气,10.04
26,27,电力行业,BK0428,15864.03,-11.05,-0.07,3060993296000,0.0,20,40,电投产融,10.01
27,28,石油行业,BK0464,5143.26,-3.76,-0.07,3717031136000,0.0,7,6,统一股份,3.16
28,29,电子元件,BK0459,22251.23,-18.92,-0.08,1831121440000,0.0,51,75,豪声电子,10.18
29,30,航运港口,BK0450,9761.54,-8.99,-0.09,1044629712000,0.0,10,13,凤凰航运,9.43
