,序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
0,1,000980,众泰汽车,2.48,10.22,0.23,1128127,269829192.28,12.89,2.48,2.19,2.19,2.25,2.31,-28.77,10.66
1,2,601127,赛力斯,125.32,10.0,11.39,472948,5852493616.0,4.67,125.32,120.0,120.0,113.93,3.13,35.14,14.03
2,3,600733,北汽蓝谷,8.38,8.13,0.63,2065013,1699975519.0,7.1,8.42,7.87,7.88,7.75,4.24,-7.8,25.99
3,4,600418,江淮汽车,39.84,5.96,2.24,589068,2309940790.0,7.45,40.0,37.2,37.2,37.6,2.7,104.39,6.33
4,5,000572,海马汽车,5.05,4.99,0.24,652239,323067967.9,9.36,5.13,4.68,4.77,4.81,3.97,111.03,4.25
5,6,600303,ST曙光,2.79,4.89,0.13,68781,18942848.0,4.14,2.79,2.68,2.69,2.66,1.02,-6.32,1.29
6,7,000957,中通客车,11.26,4.84,0.52,204277,228909006.13,5.4,11.44,10.86,10.86,10.74,3.45,25.64,2.3
7,8,000550,江铃汽车,25.73,4.72,1.16,59405,150975946.24,4.8,25.79,24.61,24.78,24.57,1.15,14.29,2.03
8,9,002594,比亚迪,303.89,4.68,13.58,73996,2226438246.51,3.22,304.97,295.61,296.0,290.31,0.64,26.27,5.69
9,10,600686,金龙汽车,14.69,4.11,0.58,312756,446837697.0,8.08,14.75,13.61,13.61,14.11,4.36,103.41,3.31
10,11,000625,长安汽车,14.02,3.93,0.53,1194616,1658365489.82,3.34,14.05,13.6,13.72,13.49,1.45,29.13,1.91
11,12,600006,东风股份,6.51,3.5,0.22,183160,118148521.0,3.97,6.55,6.3,6.33,6.29,0.92,-85.18,1.6
12,13,200550,江  铃Ｂ,11.05,3.27,0.35,1229,1348162.0,2.8,11.07,10.77,10.77,10.7,0.04,5.53,0.79
13,14,301039,中集车辆,10.19,3.14,0.31,51957,52536786.0,2.94,10.22,9.93,9.95,9.88,0.36,17.0,1.36
14,15,600841,动力新科,4.98,3.11,0.15,128734,63800480.0,9.52,5.09,4.63,4.63,4.83,1.4,-4.1,1.62
15,16,000868,安凯客车,5.39,3.06,0.16,92196,49114146.15,4.21,5.4,5.18,5.2,5.23,1.26,-708.71,5.99
16,17,601633,长城汽车,26.9,2.83,0.74,101468,270340938.0,2.83,26.9,26.16,26.16,26.16,0.16,16.53,2.98
17,18,600166,福田汽车,2.66,2.7,0.07,489956,129237012.0,2.7,2.67,2.6,2.6,2.59,0.76,36.55,1.44
18,19,200625,长  安Ｂ,3.66,2.52,0.09,21816,7912904.38,2.24,3.67,3.59,3.61,3.57,0.13,6.86,0.45
19,20,000800,一汽解放,8.63,2.49,0.21,66088,56317893.79,2.85,8.63,8.39,8.39,8.42,0.14,87.61,1.62
20,21,601238,广汽集团,8.08,2.41,0.19,103316,83018316.0,2.66,8.12,7.91,7.91,7.89,0.14,523.01,0.74
21,22,600066,宇通客车,24.09,1.99,0.47,60580,145870426.0,2.54,24.32,23.72,23.72,23.62,0.27,16.45,4.11
22,23,601777,力帆科技,7.53,1.89,0.14,351902,264559076.0,5.14,7.66,7.28,7.3,7.39,0.78,639.16,3.26
23,24,000951,中国重汽,16.46,0.92,0.15,23907,39112832.15,1.66,16.5,16.23,16.31,16.31,0.2,15.53,1.31
24,25,600104,上汽集团,12.98,0.7,0.09,93288,120706344.0,1.09,13.0,12.86,12.86,12.89,0.08,16.31,0.51
