,序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
0,1,600653,申华控股,2.51,10.09,0.23,,,0.0,,,,2.28,0.0,-65.15,6.72
1,2,603377,ST东时,1.79,5.29,0.09,,,0.0,,,,1.7,0.0,-8.87,0.74
2,3,900927,物贸Ｂ股,0.415,2.47,0.01,,,0.0,,,,0.405,0.0,27.03,1.24
3,4,301215,中汽股份,6.71,1.82,0.12,,,0.0,,,,6.59,0.0,60.14,3.14
4,5,000757,浩物股份,3.82,1.06,0.04,,,0.0,,,,3.78,0.0,-63.88,1.31
5,6,601965,中国汽研,18.32,0.83,0.15,,,0.0,,,,18.17,0.0,20.58,2.68
6,7,600335,国机汽车,6.4,0.31,0.02,,,0.0,,,,6.38,0.0,23.41,0.86
7,8,300825,阿尔特,11.65,0.09,0.01,,,0.0,,,,11.64,0.0,3504.34,2.39
8,9,688479,友车科技,,,,,,,,,,18.87,0.0,27.44,1.44
9,10,600822,上海物贸,9.6,-0.31,-0.03,,,0.0,,,,9.63,0.0,87.75,4.03
10,11,600386,北巴传媒,4.19,-0.95,-0.04,,,0.0,,,,4.23,0.0,166.47,1.91
11,12,838030,德众汽车,6.47,-3.0,-0.2,,,0.0,,,,6.67,0.0,254.39,2.48
12,13,000753,漳州发展,3.58,-3.5,-0.13,,,0.0,,,,3.71,0.0,54.02,1.31
