,序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
0,1,300503,昊志机电,18.2,12.42,2.01,262084,462062499.74,12.66,18.74,16.69,16.69,16.19,10.96,51.68,4.7
1,2,000536,华映科技,6.7,10.02,0.61,3325666,2001056725.16,20.03,6.7,5.48,6.05,6.09,12.04,-16.38,11.76
2,3,603773,沃格光电,26.6,9.15,2.23,95436,248974796.0,10.01,26.8,24.36,24.36,24.37,4.69,-89.96,4.48
3,4,300256,星星科技,5.28,7.76,0.38,1529434,796840027.02,18.78,5.55,4.63,4.63,4.9,9.31,-70.38,9.95
4,5,002217,*ST合泰,1.92,4.92,0.09,22410,4302624.0,0.0,1.92,1.92,1.92,1.83,0.07,-3.65,-0.77
5,6,300400,劲拓股份,17.53,4.04,0.68,40847,70535245.0,5.76,17.64,16.67,16.67,16.85,1.7,52.87,5.48
6,7,002036,联创电子,9.59,4.01,0.37,222960,211099189.73,6.94,9.75,9.11,9.2,9.22,2.12,-166.42,3.82
7,8,600552,凯盛科技,13.01,3.75,0.47,187158,240134307.0,5.18,13.06,12.41,12.41,12.54,1.98,82.41,2.97
8,9,300088,长信科技,6.9,3.6,0.24,300779,204110166.0,4.8,6.9,6.58,6.61,6.66,1.23,43.37,2.03
9,10,300173,福能东方,4.47,3.47,0.15,63748,28126903.0,3.7,4.48,4.32,4.32,4.32,0.87,363.87,3.61
10,11,000988,华工科技,38.65,3.07,1.15,126124,484458230.0,4.61,39.13,37.4,37.4,37.5,1.25,31.09,3.92
11,12,300508,维宏股份,27.78,2.89,0.78,6832,18746812.0,4.04,27.83,26.74,26.74,27.0,1.19,27.55,4.03
12,13,301051,信濠光电,26.77,2.8,0.73,3148,8326177.4,2.84,26.78,26.04,26.04,26.04,0.24,-16.41,1.83
13,14,300433,蓝思科技,22.09,2.7,0.58,87388,192136045.82,3.67,22.2,21.41,21.45,21.51,0.18,34.82,2.33
14,15,002547,春兴精工,3.49,2.65,0.09,84907,29335014.0,4.41,3.5,3.35,3.35,3.4,0.77,-16.71,59.38
15,16,600666,奥瑞德,2.28,2.24,0.05,239153,53965840.0,4.04,2.3,2.21,2.23,2.23,0.99,-171.7,6.41
16,17,300217,东方电热,4.83,1.68,0.08,63965,30681603.0,2.32,4.85,4.74,4.77,4.75,0.52,19.15,1.76
17,18,600207,安彩高科,5.01,-0.6,-0.03,118278,58640848.0,4.17,5.04,4.83,4.88,5.04,1.09,-45.52,1.81
