,排名,板块名称,板块代码,最新价,涨跌额,涨跌幅,总市值,换手率,上涨家数,下跌家数,领涨股票,领涨股票-涨跌幅
0,1,昨日涨停,BK0815,185.36,16.79,9.96,1254158000000,0.0,111,2,安徽凤凰,30.0
1,2,昨日涨停_含一字,BK1050,33363.62,2726.2,8.9,1561080368000,0.0,129,2,豆神教育,20.03
2,3,昨日连板,BK0816,89613.78,7112.86,8.62,439784720000,0.0,29,0,恒合股份,29.87
3,4,昨日连板_含一字,BK1051,425.82,32.08,8.15,817835696000,0.0,64,0,豆神教育,20.03
4,5,智谱AI,BK1182,1050.29,35.55,3.5,363793248000,0.0,16,11,豆神教育,20.03
5,6,3D摄像头,BK0901,1400.28,32.81,2.4,592740736000,0.0,6,2,欧菲光,10.01
6,7,核污染防治,BK0983,1187.44,25.62,2.21,393912608000,0.0,12,11,汉威科技,19.99
7,8,屏下摄像,BK0947,916.02,18.71,2.09,504441008000,0.0,6,2,欧菲光,10.01
8,9,AIPC,BK1164,1349.71,27.39,2.07,830578576000,0.0,20,14,智立方,20.0
9,10,财税数字化,BK1176,1530.81,25.07,1.66,490691024000,0.0,17,15,豆神教育,20.03
10,11,退税商店,BK0933,1055.73,16.68,1.61,127228720000,0.0,5,5,百大集团,9.98
11,12,商汤概念,BK0942,1060.42,16.15,1.55,449157616000,0.0,5,6,上海电气,9.96
12,13,MLOps概念,BK1132,984.04,14.55,1.5,182987910000,0.0,4,3,科大国创,19.4
13,14,MicroLED,BK0948,985.25,13.9,1.43,455682464000,0.0,11,4,深康佳Ａ,9.97
14,15,数字水印,BK1129,926.63,12.85,1.41,99259447000,0.0,6,8,平治信息,19.99
15,16,麒麟电池,BK1092,1125.13,15.49,1.4,1194936208000,0.0,4,4,银邦股份,12.92
16,17,AI眼镜,BK1178,1419.69,19.54,1.4,930094432000,0.0,25,25,智立方,20.0
17,18,远程办公,BK0912,1276.99,16.72,1.33,666563392000,0.0,14,14,会畅通讯,19.98
18,19,ETC,BK0875,1550.75,20.07,1.31,368376016000,0.0,18,22,科大国创,19.4
19,20,电子后视镜,BK1125,1386.5,17.51,1.28,316755408000,0.0,6,9,欧菲光,10.01
20,21,电子车牌,BK0982,1316.6,15.9,1.22,166686308000,0.0,9,7,厦门信达,10.1
21,22,Web3.0,BK1110,1464.18,17.08,1.18,428412192000,0.0,18,18,因赛集团,19.99
22,23,食品安全,BK0614,5359.13,61.66,1.16,325005888000,0.0,16,15,华宇软件,20.0
23,24,AI手机,BK1162,1247.07,14.24,1.16,715372000000,0.0,16,10,格林精密,19.99
24,25,UWB概念,BK0880,1487.48,16.98,1.15,385019088000,0.0,10,7,合众思壮,10.03
25,26,智能电视,BK0656,1112.42,12.33,1.12,288559008000,0.0,4,5,四川长虹,9.4
26,27,工程机械概念,BK0991,1178.29,12.21,1.05,883494768000,0.0,17,16,同力股份,13.51
27,28,柔性屏(折叠屏),BK1160,1304.35,13.31,1.03,928601312000,0.0,32,24,格林精密,19.99
28,29,跨境支付,BK1071,1574.99,15.85,1.02,10719345152000,0.0,16,22,青岛金王,10.05
29,30,智慧灯杆,BK1069,1330.72,13.13,1.0,128995632000,0.0,9,11,格利尔,29.98
30,31,农业种植,BK0888,1902.08,18.66,0.99,709366016000,0.0,26,43,润农节水,29.9
31,32,荣耀概念,BK1177,1455.42,14.21,0.99,955030608000,0.0,27,19,华映科技,10.04
32,33,超清视频,BK0859,1679.48,16.12,0.97,2267066416000,0.0,36,37,会畅通讯,19.98
33,34,裸眼3D,BK1142,969.08,8.99,0.94,289360704000,0.0,8,9,福日电子,10.02
34,35,LED,BK0580,3024.45,28.03,0.94,1293102096000,0.0,36,28,格利尔,29.65
35,36,全息技术,BK0699,1971.79,17.73,0.91,137341217000,0.0,5,5,联创光电,9.99
36,37,智慧城市,BK0628,4582.18,40.17,0.88,2336204928000,0.0,77,97,格利尔,29.65
37,38,空间站概念,BK0994,1534.97,13.4,0.88,201142965000,0.0,8,8,北化股份,9.94
38,39,植物照明,BK1007,938.9,8.12,0.87,165664149000,0.0,7,6,万润科技,10.02
39,40,华为昇腾,BK0995,1343.61,11.62,0.87,338961712000,0.0,7,14,华宇软件,20.0
40,41,智慧政务,BK0886,1205.92,10.08,0.84,603089440000,0.0,24,40,豆神教育,20.03
41,42,富士康,BK0842,1544.97,12.8,0.84,368995584000,0.0,14,13,安彩高科,10.07
42,43,地下管网,BK1058,911.44,7.52,0.83,302546704000,0.0,17,13,汉威科技,19.99
43,44,混合现实,BK1141,1178.48,9.6,0.82,953596480000,0.0,10,10,智立方,20.0
44,45,千金藤素,BK1083,968.99,7.78,0.81,138046515000,0.0,3,1,皓元医药,1.57
45,46,人脑工程,BK0706,3346.81,26.71,0.8,290760560000,0.0,6,11,汉威科技,19.99
46,47,Kimi概念,BK1169,940.77,7.46,0.8,410342736000,0.0,5,14,华宇软件,20.0
47,48,换电概念,BK0985,1171.27,9.24,0.8,802133456000,0.0,17,20,博力威,20.0
48,49,MiniLED,BK0902,1646.12,12.96,0.79,887497584000,0.0,23,17,厦门信达,10.1
49,50,碳基材料,BK1006,734.44,5.78,0.79,175465849000,0.0,10,3,力合科创,10.01
50,51,刀片电池,BK0951,2027.87,15.45,0.77,1017260496000,0.0,5,6,华光新材,10.36
51,52,电子烟,BK0865,1636.38,12.33,0.76,940384336000,0.0,21,16,格林精密,19.99
52,53,纳米银,BK0855,1624.47,12.01,0.74,113231916000,0.0,3,3,欧菲光,10.01
53,54,增强现实,BK0801,979.45,7.22,0.74,573028048000,0.0,16,22,纬达光电,18.7
54,55,机器视觉,BK0998,1272.55,9.35,0.74,372389296000,0.0,21,27,巨能股份,25.92
55,56,虚拟现实,BK0722,967.83,7.07,0.74,3253651920000,0.0,83,97,智立方,20.0
56,57,共享经济,BK0807,776.8,5.55,0.72,233913511000,0.0,8,7,力帆科技,8.94
57,58,磁悬浮概念,BK0975,1598.98,11.17,0.7,784726416000,0.0,12,13,朗进科技,14.98
58,59,土壤修复,BK1070,753.03,5.26,0.7,190317680000,0.0,11,14,岭南股份,10.16
59,60,钒电池,BK1095,1107.02,7.68,0.7,534690864000,0.0,5,11,上海电气,9.96
60,61,2025规划,BK0713,877.26,5.94,0.68,3856395472000,0.0,30,37,汉威科技,19.99
61,62,Sora概念,BK1159,1330.92,8.83,0.67,316630864000,0.0,12,21,因赛集团,19.99
62,63,数字经济,BK1061,1095.15,7.19,0.66,1602503088000,0.0,53,75,华宇软件,20.0
63,64,数字阅读,BK0959,1506.41,9.68,0.65,199597677000,0.0,12,7,平治信息,19.99
64,65,移动支付,BK0556,10683.92,67.46,0.64,3238197312000,0.0,27,35,厦门信达,10.1
65,66,汽车拆解,BK0943,986.69,6.22,0.63,241086953000,0.0,5,7,浩通科技,10.78
66,67,鸡肉概念,BK0887,724.45,4.53,0.63,374799088000,0.0,11,6,禾丰股份,9.95
67,68,汽车热管理,BK1089,1350.29,8.24,0.61,661787072000,0.0,29,29,科大国创,19.4
68,69,信创,BK1104,1553.86,9.4,0.61,3223493664000,0.0,75,101,豆神教育,20.03
69,70,互联医疗,BK0837,942.48,5.7,0.61,4936914176000,0.0,29,49,汉威科技,19.99
70,71,元宇宙概念,BK1009,1793.63,10.78,0.6,4147062848000,0.0,49,67,因赛集团,19.99
71,72,青蒿素,BK0872,1504.59,9.04,0.6,283947248000,0.0,5,3,德龙汇能,4.73
72,73,参股保险,BK0604,2151.76,12.58,0.59,5523598336000,0.0,33,38,岭南股份,10.16
73,74,胎压监测,BK0898,1848.99,10.78,0.59,298375504000,0.0,8,15,汉威科技,19.99
74,75,大数据,BK0634,4279.43,24.85,0.58,4850368256000,0.0,100,138,凌志软件,20.02
75,76,化债(AMC)概念,BK0980,988.95,5.72,0.58,1093936064000,0.0,19,28,摩恩电气,10.04
76,77,电子身份证,BK1075,1150.55,6.64,0.58,317368624000,0.0,12,18,汉威科技,19.99
77,78,无人驾驶,BK0802,1529.46,8.6,0.57,5280013568000,0.0,86,93,青云科技-U,20.0
78,79,传感器,BK0905,1423.32,7.9,0.56,1187625680000,0.0,37,30,汉威科技,19.99
79,80,第四代半导体,BK1121,1352.68,7.49,0.56,109456935000,0.0,2,0,南大光电,1.34
80,81,eSIM,BK0956,1344.41,7.42,0.55,286119024000,0.0,3,4,美格智能,3.76
81,82,地摊经济,BK0924,1607.98,8.85,0.55,564206640000,0.0,15,11,西安饮食,9.53
82,83,京东金融,BK0849,1360.87,7.4,0.55,227826703000,0.0,3,7,神州信息,10.0
83,84,民爆概念,BK1066,1227.0,6.61,0.54,138196073000,0.0,9,3,晓程科技,4.89
