,序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
0,1,002343,慈文传媒,7.56,8.15,0.57,61959,45574996.0,7.44,7.58,7.06,7.1,6.99,1.3,236.04,3.67
1,2,002354,天娱数科,4.3,6.17,0.25,405235,171554285.34,7.65,4.37,4.06,4.06,4.05,2.5,-621.79,5.1
2,3,300418,昆仑万维,47.74,4.58,2.09,89591,422868110.75,2.37,47.79,46.71,47.01,45.65,0.73,-70.38,3.95
3,4,603721,中广天择,32.69,4.31,1.35,16416,53452050.0,2.84,32.89,32.0,32.0,31.34,1.26,-3321.69,8.27
4,5,688787,海天瑞声,82.28,4.3,3.39,4752,38755863.0,4.75,82.75,79.0,79.0,78.89,0.79,982.56,6.73
5,6,603533,掌阅科技,21.23,3.92,0.8,15794,33261603.0,5.04,21.45,20.42,20.42,20.43,0.36,-189.74,3.74
6,7,300133,华策影视,8.47,3.55,0.29,80651,67844136.0,3.42,8.5,8.22,8.22,8.18,0.5,72.65,2.26
7,8,301231,荣信文化,20.51,3.48,0.69,3681,7428074.0,4.04,20.62,19.82,19.82,19.82,0.68,-51.97,1.97
8,9,300654,世纪天鸿,13.6,3.42,0.45,167523,217877434.14,12.62,13.95,12.29,12.29,13.15,5.14,118.6,5.91
9,10,300788,中信出版,32.9,3.39,1.08,7007,22849496.0,3.08,32.98,32.0,32.03,31.82,0.37,36.06,2.87
10,11,301052,果麦文化,30.17,3.32,0.97,6662,19880928.9,4.45,30.3,29.0,29.0,29.2,0.83,105.44,4.29
11,12,300182,捷成股份,5.95,2.94,0.17,82651,48743789.0,2.42,5.96,5.82,5.82,5.78,0.37,32.84,1.91
12,13,300364,中文在线,29.73,2.87,0.83,39473,116173240.68,2.6,29.78,29.03,29.12,28.9,0.6,-86.52,20.85
13,14,301025,读客文化,11.26,2.64,0.29,7598,8475170.0,5.56,11.43,10.82,10.82,10.97,0.29,224.38,7.22
14,15,000681,视觉中国,14.76,2.22,0.32,12304,18044221.0,2.35,14.79,14.45,14.45,14.44,0.18,94.93,2.95
15,16,600825,新华传媒,6.5,2.04,0.13,24148,15642671.0,1.73,6.53,6.42,6.43,6.37,0.23,520.19,2.75
16,17,300071,福石控股,4.02,2.03,0.08,15492,6165271.0,3.55,4.04,3.9,3.9,3.94,0.17,-97.22,15.15
17,18,601858,中国科传,24.75,1.94,0.47,12523,30496936.0,3.42,24.79,23.96,23.96,24.28,0.16,67.33,3.79
18,19,601949,中国出版,7.99,1.65,0.13,70848,55741438.0,2.54,8.0,7.8,7.8,7.86,0.39,36.45,1.64
19,20,300413,芒果超媒,28.1,1.44,0.4,9490,26567942.6,1.19,28.15,27.82,27.99,27.7,0.09,27.3,2.33
20,21,000719,中原传媒,11.21,1.26,0.14,4319,4810132.0,1.9,11.22,11.01,11.01,11.07,0.06,16.93,1.04
21,22,002908,德生科技,10.0,0.91,0.09,2971,2953339.0,1.51,10.01,9.86,9.9,9.91,0.1,361.49,3.8
22,23,601595,上海电影,30.09,0.84,0.25,7450,22237408.0,2.51,30.25,29.5,30.18,29.84,0.17,94.17,7.91
23,24,600100,同方股份,7.9,0.38,0.03,51328,39883035.0,2.92,7.93,7.7,7.7,7.87,0.15,265.88,1.75
24,25,002131,利欧股份,2.06,-0.48,-0.01,150889,30883330.49,1.93,2.07,2.03,2.04,2.07,0.26,-65.57,1.08
