,排名,板块名称,板块代码,最新价,涨跌额,涨跌幅,总市值,换手率,上涨家数,下跌家数,领涨股票,领涨股票-涨跌幅
0,1,文化传媒,BK0486,9817.37,182.8,1.9,1092577984000,0.27,90,6,蓝色光标,8.99
1,2,教育,BK0740,708.11,12.5,1.8,99189385000,0.7,15,0,豆神教育,6.11
2,3,互联网服务,BK0447,23593.41,378.86,1.63,1771923520000,0.43,126,18,中科金财,9.99
3,4,软件开发,BK0737,1114.49,13.86,1.26,2462511952000,0.5,172,25,立方数科,19.92
4,5,游戏,BK1046,1133.39,13.98,1.25,340800032000,0.49,22,5,顺网科技,4.75
5,6,公用事业,BK0427,8330.93,74.04,0.9,195008370000,0.1,18,4,渤海股份,9.96
6,7,电机,BK1030,1788.93,14.97,0.84,190962667000,0.17,20,5,神力股份,10.0
7,8,贵金属,BK0732,1093.66,9.05,0.83,751616176000,0.11,12,1,西部黄金,2.19
8,9,纺织服装,BK0436,9908.91,69.87,0.71,494280544000,0.1,79,11,酷特智能,20.03
9,10,贸易行业,BK0484,9651.82,67.14,0.7,330190880000,0.15,27,8,三态股份,6.18
10,11,证券,BK0473,156236.44,1072.31,0.69,3716180688000,0.06,49,0,中国银河,3.09
11,12,通信设备,BK0448,13294.39,89.67,0.68,1585379168000,0.36,85,19,邦彦技术,8.73
12,13,酿酒行业,BK0477,55001.06,368.63,0.67,3926759680000,0.05,34,3,兰州黄河,2.98
13,14,包装材料,BK0733,988.16,6.16,0.63,133542026000,0.28,23,6,盛通股份,4.7
14,15,通信服务,BK0736,1066.99,6.55,0.62,3268608912000,0.15,29,7,二六三,3.91
15,16,工程咨询服务,BK0726,739.55,4.48,0.61,202078076000,0.33,36,7,中钢国际,3.46
16,17,环保行业,BK0728,416.83,2.46,0.59,632098704000,0.14,93,20,雪浪环境,8.2
17,18,装修装饰,BK0725,505.07,2.91,0.58,123200706000,0.12,27,8,ST柯利达,4.68
18,19,造纸印刷,BK0470,8981.76,45.21,0.51,258058711000,0.12,31,7,柏星龙,8.15
19,20,专用设备,BK0910,2382.17,11.96,0.5,1496521184000,0.18,182,65,南兴股份,10.01
20,21,装修建材,BK0476,12394.0,55.55,0.45,455246576000,0.13,54,12,悦心健康,5.57
21,22,船舶制造,BK0729,878.28,3.93,0.45,414803136000,0.03,6,2,ST瑞科,1.79
22,23,医疗器械,BK1041,829.27,3.56,0.43,1385318304000,0.06,102,12,热景生物,3.73
23,24,专业服务,BK1043,1187.7,4.9,0.41,211128808000,0.11,26,10,三联虹普,6.4
24,25,计算机设备,BK0735,1260.38,5.09,0.41,977505888000,0.25,37,12,新国都,3.03
25,26,塑料制品,BK0454,12279.99,48.87,0.4,368953712000,0.13,63,19,佛塑科技,10.0
26,27,综合行业,BK0539,9986.57,39.37,0.4,191080143000,0.3,10,8,粤桂股份,10.02
27,28,航空机场,BK0420,4978.47,19.28,0.39,701446528000,0.08,13,1,海控B股,1.87
28,29,采掘行业,BK1017,1153.28,4.13,0.36,313344272000,0.04,14,4,海默科技,2.71
29,30,工程建设,BK0425,22980.72,79.2,0.35,1570326944000,0.07,48,17,大千生态,6.0
30,31,通用设备,BK0545,30307.43,98.5,0.33,1133879568000,0.13,153,55,前进科技,9.6
