,排名,板块名称,板块代码,最新价,涨跌额,涨跌幅,总市值,换手率,上涨家数,下跌家数,领涨股票,领涨股票-涨跌幅
0,1,教育,BK0740,699.66,18.28,2.68,96376477000,0.0,6,8,豆神教育,20.02
1,2,光伏设备,BK1031,1271.1,24.25,1.94,1679455168000,0.0,62,10,海泰新能,21.38
2,3,工程建设,BK0425,21571.74,352.83,1.66,1495852144000,0.0,35,20,润农节水,29.99
3,4,工程机械,BK0739,1469.11,23.78,1.65,600115568000,0.0,16,9,荣亿精密,14.09
4,5,通信服务,BK0736,1032.27,16.3,1.6,3184178304000,0.0,17,14,立昂技术,20.04
5,6,水泥建材,BK0424,24089.6,368.72,1.55,375080256000,0.0,14,3,海南瑞泽,10.16
6,7,光学光电子,BK1038,1424.43,19.05,1.36,1115536304000,0.0,54,29,福光股份,17.82
7,8,航空机场,BK0420,4680.3,62.23,1.35,663363024000,0.0,6,4,中信海直,10.01
8,9,公用事业,BK0427,8082.72,94.18,1.18,193662727000,0.0,11,7,京能热力,9.98
9,10,汽车服务,BK1016,897.28,10.44,1.18,66331979000,0.0,9,3,申华控股,9.96
10,11,风电设备,BK1032,1036.81,11.79,1.15,303780288000,0.0,24,2,泰胜风能,5.14
11,12,消费电子,BK1037,1411.18,15.54,1.11,2013432176000,0.0,51,29,格林精密,20.0
12,13,化学制品,BK0538,22373.36,239.51,1.08,1277469808000,0.0,69,57,夜光明,29.93
13,14,橡胶制品,BK1018,1329.76,13.33,1.01,278233936000,0.0,15,12,丰茂股份,14.03
14,15,电力行业,BK0428,16102.73,152.79,0.96,3070402576000,0.0,45,16,电投产融,10.01
15,16,装修装饰,BK0725,481.11,4.4,0.92,121668657000,0.0,17,12,宝鹰股份,10.2
16,17,通用设备,BK0545,28703.1,260.06,0.91,1076775024000,0.0,102,67,万通液压,29.99
17,18,农牧饲渔,BK0433,12842.97,115.68,0.91,977219168000,0.0,41,22,朗源股份,20.0
18,19,美容护理,BK1035,797.73,6.99,0.88,303713520000,0.0,12,11,力合科创,9.97
19,20,工程咨询服务,BK0726,700.87,6.06,0.87,196815311000,0.0,20,14,深城交,13.11
20,21,汽车整车,BK1029,1564.6,13.16,0.85,2098225792000,0.0,10,12,动力新科,9.94
21,22,珠宝首饰,BK0734,356.22,2.94,0.83,138686574000,0.0,8,6,萃华珠宝,10.01
22,23,电子化学品,BK1039,1514.29,11.65,0.78,269140528000,0.0,12,6,广信材料,9.86
23,24,航运港口,BK0450,9908.24,73.85,0.75,1043726560000,0.0,14,14,盛航股份,10.0
24,25,综合行业,BK0539,9667.88,70.59,0.74,197602120000,0.0,7,7,常山北明,10.01
25,26,电源设备,BK1034,1620.91,11.58,0.72,368155552000,0.0,15,7,上海电气,10.0
26,27,互联网服务,BK0447,21526.27,143.35,0.67,1584657808000,0.0,65,49,青云科技-U,18.59
27,28,软件开发,BK0737,1014.69,6.72,0.67,2186637296000,0.0,84,65,凌志软件,20.03
28,29,环保行业,BK0728,401.14,2.36,0.59,612759808000,0.0,50,44,京源环保,19.98
29,30,电子元件,BK0459,22620.81,132.97,0.59,1842083072000,0.0,68,44,三未信安,20.0
30,31,塑料制品,BK0454,11639.74,68.0,0.59,353463696000,0.0,43,34,宏裕包材,21.81
31,32,专业服务,BK1043,1127.38,6.29,0.56,200802834000,0.0,20,14,永安行,10.01
32,33,计算机设备,BK0735,1204.4,6.6,0.55,910922032000,0.0,21,18,中国长城,9.98
33,34,家用轻工,BK0440,34318.55,172.82,0.51,261266406000,0.0,13,15,泰鹏智能,30.0
34,35,通信设备,BK0448,12648.63,62.08,0.49,1520706480000,0.0,51,37,高凌信息,17.18
35,36,燃气,BK1028,1450.25,7.06,0.49,279591728000,0.0,9,13,大众公用,9.68
36,37,包装材料,BK0733,908.69,4.06,0.45,121720663000,0.0,10,8,佳合科技,14.48
37,38,化纤行业,BK0471,12601.18,50.65,0.4,430007952000,0.0,11,10,恒天海龙,9.97
38,39,汽车零部件,BK0481,31699.05,124.25,0.39,1601788544000,0.0,99,74,安徽凤凰,20.49
39,40,房地产开发,BK0451,12801.27,48.99,0.38,1164524976000,0.0,36,34,华夏幸福,10.14
