,序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
0,1,600705,中航产融,4.13,10.13,0.38,1276750,514976609.0,9.33,4.13,3.78,3.78,3.75,1.45,45.61,0.97
1,2,000415,渤海租赁,3.32,9.57,0.29,829414,267376842.5,5.94,3.32,3.14,3.18,3.03,1.54,9.68,0.67
2,3,002423,中粮资本,21.97,6.81,1.4,758319,1638728650.87,5.93,22.22,21.0,21.22,20.57,3.29,29.72,2.32
3,4,600390,五矿资本,7.41,4.81,0.34,470492,343172647.0,6.22,7.45,7.01,7.07,7.07,1.05,20.53,0.78
4,5,600830,香溢融通,10.92,3.8,0.4,49696,53707104.0,6.56,11.1,10.41,10.47,10.52,1.09,64.96,2.29
5,6,000617,中油资本,8.38,2.7,0.22,509824,420247925.04,3.8,8.39,8.08,8.11,8.16,0.4,18.3,1.04
6,7,600318,新力金融,8.27,2.35,0.19,91238,74526642.0,4.83,8.35,7.96,7.98,8.08,1.78,94.72,3.95
7,8,600643,爱建集团,5.65,1.8,0.1,32074,18039409.0,3.24,5.69,5.51,5.51,5.55,0.2,27.23,0.72
8,9,002961,瑞达期货,15.59,1.63,0.25,9985,15408289.43,3.26,15.67,15.17,15.49,15.34,0.22,19.17,2.55
9,10,600053,九鼎投资,16.16,1.57,0.25,15427,24564168.0,3.77,16.28,15.68,15.8,15.91,0.36,750.21,2.42
10,11,000563,陕国投Ａ,3.7,1.37,0.05,205356,75549542.4,3.01,3.72,3.61,3.64,3.65,0.4,15.19,1.07
11,12,001236,弘业期货,11.89,1.36,0.16,58313,67853655.0,4.94,11.93,11.35,11.58,11.73,1.79,547.31,6.45
12,13,000567,海德股份,7.91,1.28,0.1,70537,54959112.22,4.35,7.97,7.63,7.7,7.81,0.36,22.42,2.86
13,14,600120,浙江东方,4.79,1.27,0.06,91944,43460960.0,3.59,4.81,4.64,4.7,4.73,0.27,29.33,1.05
14,15,603093,南华期货,12.27,1.07,0.13,7560,9219601.0,2.14,12.32,12.06,12.14,12.14,0.12,15.67,1.89
15,16,600517,国网英大,5.57,0.91,0.05,61615,34278394.0,2.72,5.64,5.49,5.53,5.52,0.11,16.45,1.49
16,17,000987,越秀资本,7.29,0.69,0.05,74577,54160757.07,3.04,7.35,7.13,7.18,7.24,0.15,15.96,1.25
17,18,600901,江苏金租,5.03,0.6,0.03,41310,20693344.0,1.6,5.04,4.96,5.0,5.0,0.07,9.81,1.24
18,19,600927,永安期货,14.42,0.35,0.05,6301,9057911.0,1.46,14.49,14.28,14.28,14.37,0.12,37.56,1.66
19,20,600816,建元信托,3.15,0.32,0.01,65834,20647829.0,1.91,3.16,3.1,3.13,3.14,0.12,560.39,2.28
20,21,603123,翠微股份,8.81,-0.11,-0.01,34892,30703979.0,2.27,8.93,8.73,8.82,8.82,0.53,-13.91,2.87
21,22,002647,仁东控股,8.39,-0.83,-0.07,148171,124493722.0,6.5,8.67,8.12,8.34,8.46,2.65,-24.67,86.52
