,排名,板块名称,板块代码,最新价,涨跌额,涨跌幅,总市值,换手率,上涨家数,下跌家数,领涨股票,领涨股票-涨跌幅
0,1,昨日连板_含一字,BK1051,564.11,26.17,4.86,712237168000,4.71,54,14,供销大集,9.92
1,2,6G概念,BK0964,1447.3,65.61,4.75,539815712000,2.27,24,3,通宇通讯,9.99
2,3,华为欧拉,BK1013,1856.93,83.6,4.71,366442688000,5.39,14,2,中国软件,9.99
3,4,天基互联,BK0921,1539.92,66.94,4.54,589794496000,2.5,36,3,中国卫通,10.0
4,5,昨日连板,BK0816,109115.34,4391.18,4.19,377236672000,4.4,31,8,供销大集,9.92
5,6,UWB概念,BK0880,1669.27,65.77,4.1,430775744000,1.26,18,0,中电兴发,9.94
6,7,毫米波概念,BK1124,1495.54,56.24,3.91,471414048000,2.27,33,5,紫江企业,9.97
7,8,固态电池,BK0968,1610.39,59.92,3.86,4754462976000,1.39,146,6,蓝海华腾,20.01
8,9,CPO概念,BK1128,2512.34,82.09,3.38,1418540992000,1.43,43,1,通宇通讯,9.99
9,10,复合集流体,BK1113,791.63,25.78,3.37,193129886000,3.52,21,4,诺德股份,10.02
10,11,高带宽内存,BK1152,957.5,30.58,3.3,137487938000,1.93,11,1,国芯科技,20.01
11,12,北斗导航,BK0629,5682.43,179.2,3.26,1029600016000,2.26,68,8,合众思壮,9.99
12,13,财税数字化,BK1176,1628.02,49.8,3.16,536225904000,2.9,38,1,中国软件,9.99
13,14,量子通信,BK0710,2413.54,72.89,3.11,1370008976000,1.17,47,5,国芯科技,20.01
14,15,WiFi,BK0915,1124.1,33.89,3.11,537946064000,0.83,25,2,剑桥科技,9.99
15,16,钠离子电池,BK0988,1290.58,38.03,3.04,2046876224000,1.45,45,6,道氏技术,19.97
16,17,3D玻璃,BK0881,1230.91,35.95,3.01,292620896000,2.82,15,3,春兴精工,10.11
17,18,光通信模块,BK1136,1334.42,37.78,2.91,941691808000,1.77,51,5,通宇通讯,9.99
18,19,F5G概念,BK1088,2086.08,58.46,2.88,592728608000,0.8,21,1,通宇通讯,9.99
19,20,昨日涨停_含一字,BK1050,40992.12,1145.49,2.87,4946914816000,4.2,160,71,西部创业,10.02
20,21,商业航天,BK0963,1566.62,43.23,2.84,1641781424000,2.1,132,14,中国卫通,10.0
21,22,刀片电池,BK0951,2284.76,62.33,2.8,1032186496000,2.1,12,1,紫江企业,9.97
22,23,电子身份证,BK1075,1242.77,33.41,2.76,356308352000,3.39,33,2,恒宝股份,9.95
23,24,智慧政务,BK0886,1303.5,34.06,2.68,651059424000,2.83,69,8,中电兴发,9.94
24,25,BC电池,BK1148,933.94,24.36,2.68,444996768000,1.16,22,0,罗博特科,9.76
25,26,数字水印,BK1129,988.94,25.6,2.66,105471210000,1.87,15,1,金运激光,8.85
26,27,空间站概念,BK0994,1660.94,41.96,2.59,218841506000,1.83,19,0,中国卫星,6.92
27,28,数据确权,BK1118,1503.89,37.72,2.57,294110832000,2.58,27,6,金桥信息,9.97
28,29,铜缆高速连接,BK1168,1316.03,32.99,2.57,545659712000,1.52,30,1,神宇股份,10.81
29,30,动力电池回收,BK1052,758.65,18.97,2.56,761364080000,1.27,29,7,道氏技术,19.97
30,31,数据安全,BK1047,937.61,23.27,2.55,901031696000,1.49,64,12,恒宝股份,9.95
31,32,边缘计算,BK0860,1819.75,44.71,2.52,2645964800000,1.81,116,9,国芯科技,20.01
32,33,时空大数据,BK1130,1342.89,32.99,2.52,156509497000,2.86,19,3,中电兴发,9.94
33,34,星闪概念,BK1149,1345.98,33.06,2.52,516822048000,2.24,32,2,国芯科技,20.01
34,35,存储芯片,BK1137,1339.76,32.75,2.51,994767808000,2.56,48,3,国芯科技,20.01
35,36,昨日涨停,BK0815,214.8,5.25,2.51,4801131264000,4.22,142,67,供销大集,9.92
36,37,网络安全,BK0655,4277.33,104.3,2.5,4753942016000,2.13,117,17,国芯科技,20.01
37,38,全息技术,BK0699,2160.37,52.23,2.48,151708004000,1.43,11,0,*ST迪威,6.61
38,39,科创板做市股,BK1108,940.04,22.64,2.47,1981543920000,0.67,39,3,厦钨新能,13.84
39,40,AI芯片,BK1127,1171.91,27.8,2.43,1142977120000,1.92,23,3,国芯科技,20.01
40,41,信创,BK1104,1687.89,39.86,2.42,3579470880000,2.62,203,30,中电兴发,9.94
41,42,5G概念,BK0714,1202.34,28.19,2.4,8101325824000,1.54,285,32,春兴精工,10.11
42,43,激光雷达,BK1002,1473.94,34.01,2.36,381764896000,1.79,30,1,陕西华达,10.68
43,44,EDR概念,BK1049,1451.99,32.89,2.32,263558437000,1.85,13,1,协创数据,5.06
44,45,被动元件,BK0976,1363.9,30.53,2.29,411351968000,1.58,24,2,高斯贝尔,9.99
45,46,EDA概念,BK0946,1232.41,27.19,2.26,254495372000,1.35,12,2,东土科技,7.37
46,47,液冷概念,BK1138,992.16,21.84,2.25,999522080000,2.23,56,3,剑桥科技,9.99
47,48,无线耳机,BK0893,1744.5,38.3,2.24,2166208064000,1.69,74,11,福能东方,20.08
48,49,华为海思,BK1180,1464.68,32.12,2.24,801174832000,2.43,35,3,陕西华达,10.68
49,50,数字货币,BK0883,1810.87,39.13,2.21,929346416000,2.3,61,15,恒宝股份,9.95
50,51,国产软件,BK0696,3182.79,68.3,2.19,3304077120000,2.6,188,40,中安科,9.9
51,52,锂电池,BK0574,2952.18,62.86,2.18,7965440512000,1.53,310,58,启迪环境,9.89
52,53,IPv6,BK0897,1310.37,27.6,2.15,562796896000,0.77,10,2,电科网安,5.48
53,54,英伟达概念,BK1161,1252.91,26.16,2.13,1321453968000,1.41,42,3,赛腾股份,8.41
54,55,VPN,BK0885,1106.19,23.09,2.13,323831440000,1.64,19,2,中科曙光,5.97
55,56,云计算,BK0579,2831.27,59.01,2.13,8082545408000,1.89,196,35,中安科,9.9
56,57,东数西算,BK1064,1348.72,28.01,2.12,901931568000,1.81,50,8,奥瑞德,10.2
57,58,PCB,BK0877,1657.72,34.38,2.12,1005383824000,1.4,77,8,弘信电子,19.98
58,59,车联网(车路云),BK0920,1384.88,28.61,2.11,5750661888000,1.43,193,20,合众思壮,9.99
59,60,ERP概念,BK1133,1033.01,21.3,2.11,227099978000,1.7,13,4,致远互联,7.6
60,61,碳化硅,BK0977,1379.38,28.39,2.1,594810000000,1.96,31,3,蓝海华腾,20.01
61,62,机器人执行器,BK1145,1148.5,23.5,2.09,379160912000,2.2,22,2,英洛华,9.2
62,63,eSIM,BK0956,1431.26,29.27,2.09,301078720000,0.46,8,2,恒宝股份,9.95
63,64,无人机,BK0704,2028.98,41.44,2.08,2651944816000,1.91,137,15,中电兴发,9.94
64,65,国资云概念,BK1008,1413.04,28.68,2.07,351739392000,1.53,15,3,太极股份,8.26
65,66,无线充电,BK0960,2332.18,47.08,2.06,1971289536000,1.48,38,3,中电兴发,9.94
66,67,远程办公,BK0912,1350.13,26.87,2.03,715856912000,1.88,36,2,金桥信息,9.97
67,68,国产芯片,BK0891,3042.23,60.43,2.03,9814616576000,1.59,313,41,山子高科,9.89
68,69,算力概念,BK1134,1320.66,26.19,2.02,6168067072000,1.16,110,23,中电兴发,9.94
69,70,军工,BK0490,61718.03,1223.8,2.02,6335373056000,1.63,411,78,天汽模,9.95
70,71,AI眼镜,BK1178,1538.31,30.5,2.02,984679904000,1.69,57,9,弘信电子,19.98
71,72,注册制次新股,BK0971,711.6,14.06,2.02,716788368000,3.76,74,11,汇成真空,14.74
72,73,中超概念,BK0635,2445.47,47.74,1.99,239777336000,0.58,6,2,华夏幸福,10.08
73,74,半导体概念,BK0917,1631.64,31.52,1.97,7878347008000,1.43,288,33,蓝海华腾,20.01
74,75,AI手机,BK1162,1343.37,25.91,1.97,775500128000,1.61,28,3,弘信电子,19.98
75,76,无人驾驶,BK0802,1649.97,31.81,1.97,5596967936000,1.41,200,28,国芯科技,20.01
76,77,飞行汽车(eVTOL),BK1157,1661.68,31.79,1.95,704510640000,1.63,51,9,天汽模,9.95
77,78,低空经济,BK1166,1414.55,26.96,1.94,3191308640000,1.84,170,48,天汽模,9.95
78,79,盲盒经济,BK0954,1088.78,20.75,1.94,112555531000,1.68,6,5,高乐股份,9.95
79,80,大飞机,BK0814,1412.52,26.89,1.94,1968204272000,1.35,88,10,天汽模,9.95
80,81,工业互联,BK0832,1966.54,37.43,1.94,4315038208000,1.4,154,27,泰和科技,20.0
81,82,通用航空,BK0625,6350.61,120.85,1.94,1283495760000,1.77,30,11,荣盛发展,10.04
82,83,DRG/DIP,BK1054,1032.2,19.59,1.93,149636235000,1.48,15,2,嘉和美康,5.92
83,84,航母概念,BK0715,917.43,17.19,1.91,1284583504000,0.61,31,4,海格通信,7.45
