,排名,板块名称,板块代码,最新价,涨跌额,涨跌幅,总市值,换手率,上涨家数,下跌家数,领涨股票,领涨股票-涨跌幅
0,1,昨日涨停_含一字,BK1050,43174.03,3327.4,8.35,5200124416000,0.0,226,3,亿能电力,29.96
1,2,昨日涨停,BK0815,226.68,17.13,8.17,5049824768000,0.0,204,3,盖世食品,29.61
2,3,昨日连板,BK0816,113163.83,8439.67,8.06,384973520000,0.0,38,0,志晟信息,21.1
3,4,昨日连板_含一字,BK1051,581.02,43.08,8.01,727686512000,0.0,65,1,志晟信息,21.1
4,5,预制菜概念,BK1025,1109.12,37.66,3.51,706529376000,0.0,40,6,盖世食品,29.61
5,6,水产养殖,BK0967,924.43,30.9,3.46,297600672000,0.0,12,2,国联水产,20.0
6,7,社区团购,BK0965,881.39,28.21,3.31,627776080000,0.0,32,5,国联水产,20.0
7,8,麒麟电池,BK1092,1203.6,36.56,3.13,1265979856000,0.0,9,0,科创新源,16.23
8,9,中超概念,BK0635,2472.66,74.93,3.13,243117484000,0.0,6,0,华夏幸福,10.08
9,10,华为欧拉,BK1013,1828.24,54.91,3.1,360797024000,0.0,15,0,中国软件,9.93
10,11,券商概念,BK0711,1327.35,38.16,2.96,4928762112000,0.0,55,1,中航产融,10.04
11,12,万达概念,BK0831,1098.58,31.48,2.95,575241968000,0.0,12,1,汇鸿集团,10.17
12,13,白酒,BK0896,2445.86,68.63,2.89,4107076080000,0.0,44,2,中锐股份,10.06
13,14,REITs概念,BK0992,930.95,26.05,2.88,999309936000,0.0,24,0,南国置业,10.08
14,15,科创板做市商,BK1107,1714.03,44.9,2.69,2222632368000,0.0,14,0,中信证券,10.0
15,16,屏下摄像,BK0947,1059.2,26.92,2.61,551614960000,0.0,7,0,联创电子,10.04
16,17,3D玻璃,BK0881,1225.59,30.63,2.56,294371568000,0.0,15,2,春兴精工,10.11
17,18,长寿药,BK0936,1048.38,26.18,2.56,139330114000,0.0,13,2,银禧科技,18.54
18,19,数字货币,BK0883,1814.57,42.83,2.42,935432224000,0.0,66,2,国芯科技,20.01
19,20,化债(AMC)概念,BK0980,1170.23,27.34,2.39,1166410560000,0.0,47,7,高伟达,20.0
20,21,WiFi,BK0915,1115.99,25.78,2.36,538632944000,0.0,26,1,信维通信,20.0
21,22,租售同权,BK0822,914.37,20.74,2.32,553355776000,0.0,18,0,南国置业,10.08
22,23,参股期货,BK0524,31863.7,718.19,2.31,3777300864000,0.0,43,2,中航产融,10.04
23,24,高带宽内存,BK1152,948.23,21.31,2.3,136831235000,0.0,12,0,国芯科技,20.01
24,25,啤酒概念,BK1073,1084.07,23.71,2.24,252607248000,0.0,15,0,兰州黄河,10.03
25,26,毫米波概念,BK1124,1471.24,31.94,2.22,470075952000,0.0,28,4,信维通信,20.0
26,27,海绵城市,BK0724,999.21,21.46,2.19,310487632000,0.0,31,5,纳川股份,19.62
27,28,海洋经济,BK0623,2523.2,53.75,2.18,757131312000,0.0,19,1,国联水产,20.0
28,29,低价股,BK1053,1003.19,21.13,2.15,1721529328000,0.0,120,13,阳光股份,10.18
29,30,PPP模式,BK0721,727.12,14.62,2.05,2598347968000,0.0,124,14,纳川股份,19.62
30,31,AI芯片,BK1127,1167.51,23.4,2.05,1145767696000,0.0,23,2,国芯科技,20.01
31,32,电子后视镜,BK1125,1498.66,29.89,2.04,342697776000,0.0,15,1,冠捷科技,10.13
32,33,共享经济,BK0807,865.01,17.1,2.02,244031185000,0.0,14,2,纳川股份,19.62
33,34,UWB概念,BK0880,1635.62,32.12,2.0,428612704000,0.0,15,3,信维通信,20.0
34,35,ChatGPT概念,BK1126,1782.96,34.67,1.98,2232667856000,0.0,62,4,高伟达,20.0
35,36,超级真菌,BK0862,1124.34,21.81,1.98,534496560000,0.0,19,1,四环生物,10.03
36,37,电子身份证,BK1075,1233.1,23.74,1.96,353922720000,0.0,29,6,国芯科技,20.01
37,38,互联金融,BK0637,5060.43,97.08,1.96,19681739264000,0.0,164,17,安硕信息,20.01
38,39,EDA概念,BK0946,1228.41,23.19,1.92,251392976000,0.0,12,1,安路科技,6.16
39,40,被动元件,BK0976,1358.79,25.42,1.91,411654000000,0.0,22,1,信维通信,20.0
40,41,6G概念,BK0964,1407.93,26.24,1.9,531868416000,0.0,21,3,信维通信,20.0
41,42,抖音小店,BK0928,1018.2,18.89,1.89,205334928000,0.0,15,4,供销大集,9.92
42,43,净水概念,BK1068,1140.92,20.87,1.86,1181636736000,0.0,16,3,碧水源,9.75
43,44,发电机概念,BK1014,1132.9,20.72,1.86,116157167000,0.0,12,2,金通灵,19.14
44,45,3D摄像头,BK0901,1481.9,27.08,1.86,586544816000,0.0,8,1,联创电子,10.04
45,46,Web3.0,BK1110,1573.11,28.71,1.86,468358624000,0.0,34,5,赢时胜,18.69
46,47,混合现实,BK1141,1232.64,22.24,1.84,967041776000,0.0,23,1,信维通信,20.0
47,48,股权转让,BK0803,682.49,12.27,1.83,196563839000,0.0,26,4,天汽模,9.95
48,49,地塞米松,BK0929,1366.53,24.46,1.82,91659960000,0.0,8,0,联环药业,9.97
49,50,碳化硅,BK0977,1375.25,24.26,1.8,595222624000,0.0,27,3,科创新源,16.23
50,51,举牌,BK0685,2144.1,37.74,1.79,60516243000,0.0,7,2,华闻集团,9.9
51,52,字节概念,BK0923,1243.39,21.82,1.79,672486064000,0.0,47,13,佳云科技,20.04
52,53,新零售,BK0825,921.79,15.92,1.76,2713469616000,0.0,103,18,国联水产,20.0
53,54,京津冀,BK0684,1759.46,30.21,1.75,678491376000,0.0,37,5,天壕能源,10.79
54,55,财税数字化,BK1176,1605.4,27.18,1.72,525446016000,0.0,31,4,久其软件,10.06
55,56,无线耳机,BK0893,1735.58,29.38,1.72,2158535584000,0.0,68,6,朗特智能,20.01
56,57,刀片电池,BK0951,2260.32,37.89,1.7,1022757840000,0.0,8,1,紫江企业,9.97
57,58,医废处理,BK0914,1111.3,18.54,1.7,216753538000,0.0,29,2,启迪环境,9.89
58,59,人造肉,BK0866,1032.38,16.72,1.65,186810240000,0.0,13,3,四环生物,10.03
59,60,内贸流通,BK1001,1204.67,19.4,1.64,1528826144000,0.0,133,16,太龙股份,19.97
60,61,网红直播,BK0940,629.44,10.1,1.63,1709007872000,0.0,87,14,国联水产,20.0
61,62,百度概念,BK0845,1543.73,24.72,1.63,2593651696000,0.0,116,12,佳云科技,20.04
62,63,盲盒经济,BK0954,1085.33,17.3,1.62,112019759000,0.0,9,0,高乐股份,9.95
63,64,智慧政务,BK0886,1289.94,20.5,1.61,635637408000,0.0,61,9,志晟信息,21.1
64,65,富士康,BK0842,1629.53,25.58,1.59,380781200000,0.0,24,3,科创新源,16.23
65,66,裸眼3D,BK1142,1044.75,16.33,1.59,314128144000,0.0,13,1,冠捷科技,10.13
66,67,电子纸概念,BK1057,1144.69,17.89,1.59,376346768000,0.0,10,2,冠捷科技,10.13
67,68,快手概念,BK0972,1365.13,21.23,1.58,227862766000,0.0,22,4,遥望科技,10.06
68,69,RCEP概念,BK0962,1011.41,15.71,1.58,199235788000,0.0,15,5,国联水产,20.0
69,70,电子烟,BK0865,1774.1,27.45,1.57,971169424000,0.0,35,6,朗特智能,20.01
70,71,复合集流体,BK1113,777.82,11.97,1.56,190432374000,0.0,17,1,胜利精密,9.96
71,72,小金属概念,BK0695,2495.1,38.31,1.56,2989377584000,0.0,92,3,银禧科技,18.54
72,73,化妆品概念,BK0974,1093.14,16.72,1.55,755663808000,0.0,41,8,佳云科技,20.04
73,74,免税概念,BK0927,1247.14,19.06,1.55,1027930960000,0.0,26,3,大连友谊,10.09
74,75,PVDF概念,BK1012,839.93,12.82,1.55,259402749000,0.0,11,2,天壕能源,10.79
75,76,毛发医疗,BK0996,877.78,13.39,1.55,100749128000,0.0,12,2,康缘药业,10.02
76,77,创业成份,BK0638,1849.6,28.21,1.55,6368155648000,0.0,88,8,信维通信,20.0
77,78,信创,BK1104,1673.53,25.5,1.55,3542541744000,0.0,175,24,安硕信息,20.01
78,79,东北振兴,BK0838,1148.66,17.48,1.55,695560096000,0.0,39,7,大连友谊,10.09
79,80,F5G概念,BK1088,2058.56,30.94,1.53,585769504000,0.0,19,1,共进股份,10.05
80,81,抗菌面料,BK1116,1188.15,17.77,1.52,80114336000,0.0,10,1,汇鸿集团,10.17
81,82,跨境支付,BK1071,1651.75,24.58,1.51,10858898432000,0.0,37,4,高伟达,20.0
82,83,中芯概念,BK0935,1300.59,19.12,1.49,2462806928000,0.0,54,3,有研新材,10.01
83,84,固态电池,BK0968,1573.57,23.1,1.49,4703769344000,0.0,120,13,厦钨新能,13.61
84,85,数字经济,BK1061,1162.4,16.96,1.48,1711351648000,0.0,121,17,华信永道,17.91
85,86,移动支付,BK0556,11259.71,164.22,1.48,3327331472000,0.0,63,4,德生科技,10.04
86,87,统一大市场,BK1077,1134.2,16.41,1.47,382562480000,0.0,29,7,供销大集,9.92
87,88,国产软件,BK0696,3159.98,45.49,1.46,3340020752000,0.0,177,22,安硕信息,20.01
88,89,熔盐储能,BK1103,782.6,11.26,1.46,74761959000,0.0,6,0,东华科技,4.13
