,排名,板块名称,板块代码,最新价,涨跌额,涨跌幅,总市值,换手率,上涨家数,下跌家数,领涨股票,领涨股票-涨跌幅
0,1,BC电池,BK1148,943.57,32.03,3.51,428902592000,0.65,20,2,广信材料,20.02
1,2,Chiplet概念,BK1101,1429.86,45.41,3.28,577766432000,1.2,25,1,苏州固锝,9.99
2,3,高带宽内存,BK1152,921.24,27.53,3.08,140545671000,1.15,12,0,国芯科技,8.79
3,4,荣耀概念,BK1177,1498.64,44.76,3.08,964713216000,0.69,50,1,崇达技术,9.99
4,5,机器人执行器,BK1145,1084.08,30.98,2.94,364587728000,0.79,24,0,绿的谐波,4.91
5,6,MLCC,BK0890,1847.74,51.94,2.89,182646230000,0.41,13,0,洁美科技,6.6
6,7,汽车芯片,BK0969,1029.52,28.66,2.86,943907648000,0.71,46,1,希荻微,10.45
7,8,AI手机,BK1162,1282.35,35.25,2.83,730232752000,0.84,31,2,希荻微,10.45
8,9,激光雷达,BK1002,1379.3,37.83,2.82,356431456000,0.68,29,2,东田微,11.12
9,10,噪声防治,BK1082,1152.03,31.26,2.79,31235760000,1.04,8,0,德尔股份,13.35
10,11,PLC概念,BK1119,1099.35,29.6,2.77,312490544000,0.26,9,0,海得控制,9.96
11,12,天基互联,BK0921,1441.85,38.76,2.76,559064160000,1.71,38,1,星网宇达,9.99
12,13,光刻机(胶),BK0884,2582.36,66.67,2.65,802267056000,0.97,80,2,广信材料,20.02
13,14,全息技术,BK0699,1974.6,48.12,2.5,138703407000,0.61,10,1,大恒科技,10.01
14,15,玻璃基板,BK1175,1282.09,31.22,2.5,509503328000,0.51,34,0,同兴达,5.12
15,16,电子后视镜,BK1125,1438.27,34.9,2.49,326465168000,1.51,21,1,徕木股份,7.36
16,17,被动元件,BK0976,1290.22,31.29,2.49,387366992000,0.68,25,1,东晶电子,10.0
17,18,氮化镓,BK0916,1203.69,28.94,2.46,957422608000,0.96,44,4,奥海科技,9.99
18,19,飞行汽车(eVTOL),BK1157,1561.29,37.17,2.44,666728144000,1.12,56,5,拓斯达,14.34
19,20,OLED,BK0840,2483.41,59.06,2.44,2102119024000,0.83,116,11,佛塑科技,10.0
20,21,光通信模块,BK1136,1243.59,29.18,2.4,869692768000,0.77,52,4,可川科技,10.0
21,22,机器视觉,BK0998,1339.72,31.37,2.4,406212528000,1.28,58,8,大恒科技,10.01
22,23,存储芯片,BK1137,1248.58,29.07,2.38,936143136000,0.89,48,2,康强电子,10.01
23,24,轮毂电机,BK1099,875.26,20.37,2.38,54082123000,0.47,7,1,万安科技,5.46
24,25,第三代半导体,BK0952,1330.85,30.72,2.36,1723644000000,1.2,103,4,苏州固锝,9.99
25,26,3D摄像头,BK0901,1429.22,32.89,2.36,552850240000,1.08,9,2,联创电子,5.39
26,27,PCB,BK0877,1571.56,36.0,2.34,942622400000,0.75,81,6,广信材料,20.02
27,28,MiniLED,BK0902,1637.46,37.48,2.34,884281632000,0.43,56,4,联得装备,11.94
28,29,CPO概念,BK1128,2289.07,52.16,2.33,1290592496000,0.5,41,3,可川科技,10.0
29,30,柔性屏(折叠屏),BK1160,1343.68,30.61,2.33,955443632000,0.79,65,7,和胜股份,10.0
30,31,6G概念,BK0964,1327.4,30.0,2.31,510298944000,1.25,26,1,大恒科技,10.01
31,32,半导体概念,BK0917,1561.07,35.17,2.3,7508227072000,0.7,303,19,可川科技,10.0
32,33,星闪概念,BK1149,1269.56,28.27,2.28,490856208000,1.94,31,3,海能达,10.0
33,34,胎压监测,BK0898,1863.4,41.04,2.25,302285072000,0.68,26,2,苏州固锝,9.99
34,35,蓝宝石,BK0674,2470.2,54.08,2.24,524049168000,0.37,19,0,晶升股份,4.06
35,36,国产芯片,BK0891,2869.0,62.5,2.23,9240178176000,0.91,330,26,远 望 谷,9.98
36,37,传感器,BK0905,1432.32,31.16,2.22,1208466256000,0.83,88,5,星网宇达,9.99
37,38,3D玻璃,BK0881,1189.17,25.84,2.22,273842288000,1.74,15,1,联创电子,5.39
38,39,铜缆高速连接,BK1168,1205.9,26.16,2.22,508235664000,0.52,29,2,太辰光,3.82
39,40,智能机器,BK0640,4162.3,89.64,2.2,3207758592000,1.09,154,17,大恒科技,10.01
40,41,苹果概念,BK0666,2838.87,61.07,2.2,2598832128000,0.5,117,10,苏州固锝,9.99
41,42,英伟达概念,BK1161,1197.49,25.61,2.19,1250957728000,0.97,45,2,东方精工,10.03
42,43,混合现实,BK1141,1178.9,25.05,2.17,918864192000,0.49,24,4,可川科技,10.0
43,44,IGBT概念,BK1048,809.66,17.15,2.16,2011381680000,0.7,33,3,利欧股份,7.73
44,45,智能穿戴,BK0641,2724.97,57.66,2.16,2508637648000,1.0,101,12,苏州固锝,9.99
45,46,工业母机,BK1004,1290.17,27.21,2.15,1167367648000,0.91,77,5,拓斯达,14.34
46,47,无人机,BK0704,1891.23,39.51,2.13,2494368352000,1.09,145,9,四川九洲,9.99
47,48,中芯概念,BK0935,1260.27,26.29,2.13,2334865760000,0.59,56,4,徕木股份,7.36
48,49,无人驾驶,BK0802,1569.24,32.67,2.13,5375460096000,0.65,206,27,星网宇达,9.99
49,50,植物照明,BK1007,897.92,18.65,2.12,158295855000,0.41,17,0,万润科技,3.26
50,51,空间站概念,BK0994,1521.52,31.43,2.11,199741713000,0.47,20,0,永新光学,4.77
51,52,小米概念,BK0833,1645.96,33.92,2.1,2804139536000,0.64,180,21,和胜股份,10.0
52,53,EDA概念,BK0946,1160.65,23.88,2.1,246204629000,0.59,12,2,安路科技,5.72
53,54,TOPCon电池,BK1097,775.3,15.88,2.09,685074992000,0.65,39,3,苏州固锝,9.99
54,55,北斗导航,BK0629,5350.68,109.27,2.08,961842832000,1.32,72,4,四川九洲,9.99
55,56,LED,BK0580,3041.3,61.74,2.07,1317364832000,0.45,85,7,东晶电子,10.0
56,57,富士康,BK0842,1557.38,31.58,2.07,369710512000,0.73,25,6,广信材料,20.02
57,58,WiFi,BK0915,1059.8,21.41,2.06,519432768000,0.88,26,1,海特高新,5.65
58,59,AI芯片,BK1127,1097.94,22.18,2.06,1043730768000,0.54,23,3,国芯科技,8.79
59,60,复合集流体,BK1113,782.45,15.71,2.05,190988163000,0.65,20,4,可川科技,10.0
60,61,新型工业化,BK1150,995.58,19.95,2.04,1487779024000,0.75,80,8,天永智能,10.02
