,排名,板块名称,板块代码,最新价,涨跌额,涨跌幅,总市值,换手率,上涨家数,下跌家数,领涨股票,领涨股票-涨跌幅
0,1,电子化学品,BK1039,1598.65,52.89,3.42,279713136000,1.23,25,1,广信材料,20.02
1,2,能源金属,BK1015,502.5,14.27,2.92,362020704000,0.65,13,0,威领股份,9.98
2,3,半导体,BK1036,1359.6,36.17,2.73,4347544064000,0.85,153,3,苏州固锝,9.99
3,4,光伏设备,BK1031,1252.32,31.38,2.57,1598312944000,0.44,75,1,欧晶科技,10.0
4,5,光学光电子,BK1038,1431.3,35.38,2.53,1090359680000,0.66,93,7,联得装备,11.94
5,6,电子元件,BK0459,22397.71,514.73,2.35,1796161232000,0.64,133,6,远 望 谷,9.98
6,7,航天航空,BK0480,44522.64,983.19,2.26,974598000000,0.39,45,0,航天宏图,8.23
7,8,电机,BK1030,1727.39,37.06,2.19,184037414000,0.8,24,2,兆威机电,5.71
8,9,消费电子,BK1037,1413.45,29.12,2.1,1971425680000,0.77,90,10,朝阳科技,9.99
9,10,汽车零部件,BK0481,33398.3,626.75,1.91,1666674400000,1.14,194,25,长春一东,10.02
10,11,通信设备,BK0448,12568.32,208.76,1.69,1495694800000,1.0,99,10,星网宇达,9.99
11,12,化纤行业,BK0471,12726.75,191.22,1.53,442750336000,0.4,24,4,南京化纤,10.0
12,13,专用设备,BK0910,2306.92,32.99,1.45,1444924144000,0.8,225,29,天永智能,10.02
13,14,医疗服务,BK0727,1000.25,13.82,1.4,688578192000,0.54,40,4,皓宸医疗,5.88
14,15,计算机设备,BK0735,1190.38,16.44,1.4,931800656000,0.73,45,3,道通科技,6.13
15,16,包装材料,BK0733,963.45,13.26,1.4,130024510000,0.62,23,4,陕西金叶,10.02
16,17,医疗器械,BK1041,813.17,11.1,1.38,1349400752000,0.42,110,10,热景生物,12.09
17,18,家电行业,BK0456,19017.09,259.2,1.38,1860452336000,0.7,79,11,四川九洲,9.99
18,19,美容护理,BK1035,774.93,10.56,1.38,295565760000,0.52,28,0,青岛金王,5.55
19,20,风电设备,BK1032,1043.96,14.21,1.38,304805440000,0.31,27,1,电气风电,3.53
20,21,软件开发,BK0737,1023.25,13.42,1.33,2237242480000,1.26,172,25,科达自控,28.9
21,22,生物制品,BK1044,840.72,10.9,1.31,1230330096000,0.24,68,6,双成药业,9.99
22,23,化学制药,BK0465,28735.7,362.06,1.28,1677987120000,0.29,130,11,新赣江,6.9
23,24,电源设备,BK1034,1642.08,20.34,1.25,363107728000,0.75,24,4,奥 特 迅,9.96
24,25,塑料制品,BK0454,11875.09,146.29,1.25,356938656000,0.47,75,11,佛塑科技,10.0
25,26,通用设备,BK0545,29411.81,355.93,1.22,1098597696000,0.59,184,29,拓斯达,14.34
26,27,物流行业,BK0422,6440.88,72.81,1.14,854225520000,0.67,46,9,浙商中拓,8.44
27,28,贵金属,BK0732,1062.12,11.41,1.09,754912896000,0.44,12,1,紫金矿业,2.55
28,29,仪器仪表,BK0458,13834.06,136.29,0.99,285891504000,0.64,56,15,普源精电,6.69
29,30,化学制品,BK0538,22823.52,221.46,0.98,1297636928000,0.54,136,26,渤海化学,10.0
30,31,化肥行业,BK0731,1304.1,12.59,0.97,370574416000,0.52,21,3,芭田股份,3.98
31,32,综合行业,BK0539,9744.18,93.55,0.97,182895484000,1.23,15,6,粤桂股份,10.02
32,33,公用事业,BK0427,8262.44,77.64,0.95,194070663000,0.33,19,0,渤海股份,9.96
33,34,铁路公路,BK0421,8532.49,79.89,0.95,708629552000,0.2,22,5,锦江在线,10.01
34,35,小金属,BK1027,1863.24,17.21,0.93,650470048000,0.56,33,4,银河磁体,6.38
35,36,玻璃玻纤,BK0546,34331.85,310.87,0.91,336524512000,0.22,17,2,国际复材,3.58
36,37,橡胶制品,BK1018,1346.92,12.06,0.9,277483456000,0.33,27,5,S佳通,5.0
37,38,交运设备,BK0429,8860.22,78.98,0.9,677680480000,0.33,38,9,众合科技,7.13
38,39,通信服务,BK0736,1016.76,9.06,0.9,3274533200000,0.77,29,8,华星创业,4.16
39,40,电网设备,BK0457,24168.56,204.56,0.85,1241088336000,0.33,113,20,科大智能,5.13
40,41,游戏,BK1046,1045.71,8.55,0.82,315795008000,0.7,22,4,中青宝,2.82
