,序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
0,1,688622,禾信仪器,35.74,20.01,5.96,2254,8055153.0,0.0,35.74,35.74,35.74,29.78,0.32,-84.7,6.03
1,2,300875,捷强装备,33.98,3.57,1.17,3669,12327140.0,2.99,33.98,33.0,33.04,32.81,0.55,-270.11,2.73
2,3,688600,皖仪科技,16.05,1.71,0.27,1085,1733967.0,2.03,16.1,15.78,16.05,15.78,0.08,-60.77,2.86
3,4,300165,天瑞仪器,3.9,1.56,0.06,11339,4393340.0,1.82,3.91,3.84,3.85,3.84,0.27,-211.86,1.4
4,5,300203,聚光科技,17.93,1.24,0.22,11165,19946645.0,1.64,17.99,17.7,17.83,17.71,0.25,51.29,2.66
5,6,300137,先河环保,5.74,1.23,0.07,5957,3405166.96,2.12,5.76,5.64,5.68,5.67,0.11,428.6,1.73
6,7,300862,蓝盾光电,32.15,0.82,0.26,7340,23805740.8,1.51,32.54,32.06,32.54,31.89,0.48,-699.62,2.98
7,8,002658,雪迪龙,6.34,0.63,0.04,1915,1208153.0,1.27,6.34,6.26,6.26,6.3,0.05,39.85,1.62
8,9,000725,京东方Ａ,4.52,0.44,0.02,282991,127611426.32,0.89,4.53,4.49,4.52,4.5,0.08,38.56,1.31
9,10,002322,理工能科,13.65,-0.22,-0.03,2374,3243712.4,0.66,13.71,13.62,13.71,13.68,0.07,20.8,1.78
10,11,002332,仙琚制药,12.58,-0.47,-0.06,3754,4714793.5,0.95,12.63,12.51,12.6,12.64,0.04,17.6,2.07
