,排名,板块名称,板块代码,最新价,涨跌额,涨跌幅,总市值,换手率,上涨家数,下跌家数,领涨股票,领涨股票-涨跌幅
0,1,昨日连板_含一字,BK1051,481.37,28.56,6.31,394072992000,0.26,37,4,渤海租赁,9.93
1,2,昨日连板,BK0816,95432.58,4783.91,5.28,276569024000,0.28,25,3,华映科技,10.0
2,3,昨日涨停_含一字,BK1050,35707.03,1389.64,4.05,2026320736000,0.34,154,22,渤海租赁,9.93
3,4,昨日涨停,BK0815,188.91,6.35,3.48,1854397440000,0.36,136,22,华映科技,10.0
4,5,气溶胶检测,BK1065,1187.12,26.68,2.3,218746170000,0.01,9,2,禾信仪器,20.01
5,6,减速器,BK1100,1072.66,14.32,1.35,416246224000,0.21,29,23,英洛华,10.06
6,7,氦气概念,BK0949,1401.43,15.54,1.12,98110331000,0.03,5,3,蜀道装备,11.57
7,8,屏下摄像,BK0947,976.87,10.15,1.05,530727600000,0.05,6,3,维信诺,4.46
8,9,中超概念,BK0635,2190.35,22.46,1.04,221229344000,0.02,2,5,华夏幸福,10.14
9,10,纳米银,BK0855,1661.84,15.97,0.97,117941202000,0.23,6,1,*ST有树,7.47
10,11,可控核聚变,BK1163,1207.75,11.04,0.92,373483584000,0.25,7,5,联创光电,10.01
11,12,地热能,BK0622,3124.87,26.03,0.84,93355829000,0.02,7,3,海立股份,9.98
12,13,拼多多概念,BK0957,918.26,7.61,0.84,105638363000,0.04,16,5,天地在线,10.0
13,14,机器人执行器,BK1145,1060.84,8.46,0.8,342232640000,0.1,17,6,英洛华,10.06
14,15,通用航空,BK0625,5721.61,44.92,0.79,1183828368000,0.13,22,15,华夏幸福,10.14
15,16,电子车牌,BK0982,1271.79,9.78,0.77,160036645000,0.07,4,12,经纬辉开,19.96
16,17,电子后视镜,BK1125,1389.74,9.76,0.71,324725056000,0.13,14,6,伟时电子,6.43
17,18,全息技术,BK0699,2008.07,14.05,0.7,144634992000,0.03,4,7,联创光电,10.01
18,19,机器视觉,BK0998,1276.43,8.69,0.69,386127280000,0.18,40,19,拓斯达,6.34
19,20,并购重组概念,BK1181,1057.41,7.17,0.68,1244843584000,0.17,24,38,禾信仪器,20.01
20,21,供销社概念,BK1109,936.68,6.34,0.68,115477076000,0.02,7,6,新力金融,10.01
21,22,ST股,BK0511,5184.42,34.53,0.67,361731552000,0.07,63,42,ST旭蓝,5.0
22,23,科创板做市股,BK1108,854.59,5.43,0.64,1753424304000,0.01,22,12,禾信仪器,20.01
23,24,同步磁阻电机,BK1131,1130.66,7.04,0.63,45564821000,0.16,1,5,新时达,6.0
24,25,纾困概念,BK0851,1569.13,9.75,0.63,426934800000,0.08,28,17,爱施德,10.01
25,26,新型工业化,BK1150,973.87,5.66,0.58,1483297984000,0.16,44,34,能科科技,10.0
26,27,智能机器,BK0640,4053.43,23.21,0.58,3240167936000,0.07,92,57,英洛华,10.06
27,28,柔性屏(折叠屏),BK1160,1329.65,7.55,0.57,964533232000,0.07,34,29,华映科技,10.0
28,29,大飞机,BK0814,1311.55,7.41,0.57,1820506528000,0.09,52,34,豪能股份,9.98
29,30,3D摄像头,BK0901,1416.77,7.83,0.56,588808000000,0.1,6,3,奥比中光-UW,0.61
30,31,荣耀概念,BK1177,1455.0,7.88,0.54,958222720000,0.04,25,19,华映科技,10.0
31,32,商汤概念,BK0942,1064.11,5.74,0.54,477010816000,0.24,10,3,上海电气,8.31
32,33,环氧丙烷,BK1011,508.27,2.69,0.53,337126720000,0.01,7,6,航锦科技,6.5
33,34,抖音小店,BK0928,931.73,4.87,0.53,170950136000,0.03,8,13,天地在线,10.0
34,35,上海自贸,BK0643,2701.85,13.98,0.52,902554272000,0.02,13,18,海立股份,9.98
35,36,工业气体,BK0981,1440.57,7.39,0.52,385912592000,0.01,9,9,蜀道装备,11.57
36,37,房屋检测,BK1179,1235.82,6.21,0.51,218418861000,0.05,21,13,华建集团,10.04
37,38,刀片电池,BK0951,2073.29,10.38,0.5,1016867488000,0.04,3,9,和胜股份,9.9
38,39,熔盐储能,BK1103,722.25,3.42,0.48,70737170000,0.03,5,3,*ST天沃,3.8
39,40,LED,BK0580,3013.63,14.08,0.47,1322125248000,0.04,42,38,联创光电,10.01
40,41,土壤修复,BK1070,756.31,3.46,0.46,193602557000,0.07,16,12,兴源环境,11.34
41,42,特高压,BK0918,1698.02,7.76,0.46,1186450992000,0.04,35,28,经纬辉开,19.96
42,43,财税数字化,BK1176,1460.49,6.65,0.46,474096128000,0.06,21,17,天地在线,10.0
43,44,机器人概念,BK1090,1323.97,5.91,0.45,5030870528000,0.11,198,143,英洛华,10.06
44,45,多模态AI,BK1153,944.34,4.19,0.45,655736816000,0.04,20,14,亿嘉和,10.02
45,46,英伟达概念,BK1161,1169.68,5.13,0.44,1234296400000,0.02,16,26,晶丰明源,20.0
46,47,工业母机,BK1004,1279.54,5.52,0.43,1188184384000,0.23,37,34,科力尔,10.03
47,48,eSIM,BK0956,1319.52,5.5,0.42,282460352000,0.01,5,3,楚天龙,2.93
48,49,参股保险,BK0604,2216.19,8.97,0.41,5587915008000,0.02,34,36,渤海租赁,9.93
49,50,碳纤维,BK1171,1135.84,4.58,0.4,341659760000,0.03,17,12,通易航天,6.02
50,51,空气能热泵,BK1102,1135.44,4.49,0.4,1109004592000,0.03,15,10,海立股份,9.98
51,52,3D玻璃,BK0881,1105.81,4.33,0.39,275495952000,0.07,8,7,华映科技,10.0
52,53,代糖概念,BK0938,857.12,3.33,0.39,126967076000,0.06,6,5,华康股份,8.11
53,54,数字孪生,BK0861,1240.17,4.81,0.39,931830720000,0.04,32,33,能科科技,10.0
54,55,参股期货,BK0524,29150.46,111.91,0.39,3232069200000,0.05,20,19,美丽生态,10.0
55,56,裸眼3D,BK1142,972.77,3.73,0.38,299281264000,0.03,11,7,伟时电子,6.43
56,57,轮毂电机,BK1099,875.19,3.29,0.38,53946743000,0.03,4,2,八方股份,1.98
57,58,OLED,BK0840,2423.82,8.98,0.37,2087690176000,0.06,54,58,华映科技,10.0
58,59,低空经济,BK1166,1286.45,4.53,0.35,2850114192000,0.06,102,83,渤海租赁,9.93
59,60,换电概念,BK0985,1150.26,4.02,0.35,791753056000,0.04,20,18,爱仕达,10.03
60,61,远程办公,BK0912,1236.87,4.3,0.35,650990816000,0.02,17,17,天地在线,10.0
61,62,时空大数据,BK1130,1192.52,4.01,0.34,137597497000,0.02,11,8,超图软件,2.12
62,63,军民融合,BK0808,1475.91,4.96,0.34,2954494448000,0.04,90,64,能科科技,10.0
63,64,专精特新,BK1005,1012.77,3.38,0.33,4304150272000,0.06,356,288,英洛华,10.06
64,65,小米汽车,BK1155,1150.33,3.72,0.32,3114928464000,0.06,31,22,万向钱潮,5.34
65,66,智能电网,BK0581,1493.01,4.82,0.32,1885744928000,0.03,79,68,经纬辉开,19.96
66,67,高压快充,BK1144,948.03,3.02,0.32,358850016000,0.04,22,14,华锋股份,4.55
67,68,天然气,BK0843,1265.86,3.96,0.31,4891447040000,0.01,55,40,蜀道装备,11.57
68,69,航母概念,BK0715,857.5,2.65,0.31,1220234960000,0.01,21,11,蓝盾光电,2.04
69,70,装配建筑,BK0945,908.07,2.8,0.31,1550440192000,0.07,36,36,华建集团,10.04
70,71,股权激励,BK0567,2627.88,7.99,0.3,4370674176000,0.04,82,88,豪能股份,9.98
71,72,EDR概念,BK1049,1320.81,3.99,0.3,235873871000,0.04,9,4,光弘科技,2.74
72,73,体外诊断,BK0841,1169.41,3.49,0.3,980302992000,0.01,30,26,浩欧博,20.01
73,74,沪企改革,BK0672,2535.93,7.5,0.3,946990720000,0.12,12,21,华建集团,10.04
74,75,超导概念,BK0679,3666.4,10.81,0.3,237465185000,0.04,4,8,联创光电,10.01
