,排名,板块名称,板块代码,最新价,涨跌额,涨跌幅,总市值,换手率,上涨家数,下跌家数,领涨股票,领涨股票-涨跌幅
0,1,教育,BK0740,647.36,30.07,4.87,86223004000,1.82,14,1,豆神教育,20.0
1,2,钢铁行业,BK0479,6982.35,233.03,3.45,852063312000,0.37,47,2,八一钢铁,9.6
2,3,综合行业,BK0539,9205.59,299.83,3.37,178320687000,1.2,19,2,复旦复华,9.98
3,4,房地产服务,BK1045,1088.41,35.4,3.36,98888922000,0.98,15,3,皇庭国际,10.14
4,5,农牧饲渔,BK0433,12385.17,257.89,2.13,951757056000,0.37,74,13,东方集团,9.96
5,6,房地产开发,BK0451,12553.55,257.51,2.09,1139308912000,0.33,81,11,万通发展,9.97
6,7,装修建材,BK0476,11960.2,244.76,2.09,456470416000,0.42,67,3,松发股份,10.01
7,8,装修装饰,BK0725,463.57,8.97,1.97,118216393000,0.62,26,12,华立股份,9.97
8,9,美容护理,BK1035,788.06,15.18,1.96,302506928000,0.76,23,5,力合科创,10.05
9,10,商业百货,BK0482,13450.24,254.15,1.93,449274560000,0.31,55,6,深 赛 格,9.98
10,11,汽车服务,BK1016,849.96,15.7,1.88,65174594000,0.37,10,2,申华控股,10.11
11,12,煤炭行业,BK0437,11216.55,170.13,1.54,1960727296000,0.14,32,2,云煤能源,6.65
12,13,文化传媒,BK0486,9262.4,140.05,1.54,1053099792000,0.59,84,14,电广传媒,10.0
13,14,化纤行业,BK0471,12332.31,177.02,1.46,434557280000,0.33,19,8,华西股份,8.74
14,15,贸易行业,BK0484,9242.94,129.11,1.42,312395904000,0.56,28,7,怡 亚 通,9.96
15,16,旅游酒店,BK0485,14209.14,196.69,1.4,358514976000,0.44,32,4,莱茵体育,10.17
16,17,工程咨询服务,BK0726,693.78,9.43,1.38,195020267000,0.83,37,6,深城交,6.37
17,18,包装材料,BK0733,896.61,11.13,1.26,121623997000,0.42,25,4,盛通股份,6.59
18,19,环保行业,BK0728,393.37,4.87,1.25,601191328000,0.66,78,36,远达环保,9.97
19,20,工程建设,BK0425,20760.44,233.13,1.14,1488888864000,0.22,37,25,润农节水,29.86
20,21,互联网服务,BK0447,21114.75,229.4,1.1,1589142720000,0.61,96,46,中新赛克,9.99
21,22,水泥建材,BK0424,23222.79,238.5,1.04,361672976000,0.32,22,5,富煌钢构,10.0
22,23,家电行业,BK0456,18361.47,185.09,1.02,1931372288000,0.64,58,31,深康佳Ａ,9.98
23,24,纺织服装,BK0436,9582.14,94.21,0.99,492882784000,0.33,72,23,棒杰股份,8.46
24,25,食品饮料,BK0438,22877.62,221.47,0.98,1562947920000,0.32,87,30,有友食品,10.03
25,26,玻璃玻纤,BK0546,34400.89,332.12,0.97,346798112000,0.39,15,7,山东华鹏,10.0
26,27,珠宝首饰,BK0734,361.81,3.42,0.95,143330189000,0.21,11,6,特  力Ａ,9.99
27,28,游戏,BK1046,1049.1,9.89,0.95,319687424000,0.4,22,3,浙数文化,2.67
28,29,酿酒行业,BK0477,52084.9,456.73,0.88,3802486032000,0.28,30,9,皇台酒业,8.29
29,30,通信服务,BK0736,990.74,8.66,0.88,3162889104000,0.19,22,15,平治信息,7.59
30,31,家用轻工,BK0440,33952.25,292.64,0.87,264710130000,0.83,26,9,瑞贝卡,9.84
31,32,航天航空,BK0480,45195.21,362.84,0.81,1000295760000,0.33,32,13,超卓航科,9.26
32,33,多元金融,BK0738,584.21,4.36,0.75,475692256000,0.2,15,6,瑞达期货,6.9
33,34,小金属,BK1027,1713.81,12.06,0.71,623418800000,0.28,29,6,丰华股份,5.49
34,35,电源设备,BK1034,1622.2,11.41,0.71,332403680000,1.82,18,11,上海电气,10.02
35,36,计算机设备,BK0735,1176.37,7.71,0.66,877996304000,0.53,25,24,微创光电,24.52
36,37,风电设备,BK1032,1044.61,6.62,0.64,308558464000,0.53,17,11,新强联,7.55
37,38,专用设备,BK0910,2207.92,13.34,0.61,1418072144000,0.44,157,99,泰禾智能,10.01
38,39,造纸印刷,BK0470,8504.93,49.35,0.58,248489290000,0.42,29,9,集友股份,8.71
39,40,采掘行业,BK1017,1112.39,6.36,0.58,306418032000,0.14,12,8,铜冠矿建,4.8
40,41,有色金属,BK0478,15553.49,83.83,0.54,1103980016000,0.23,50,19,福达合金,8.89
41,42,医药商业,BK1042,965.84,4.84,0.5,330484416000,0.15,24,7,华人健康,2.7
42,43,化肥行业,BK0731,1270.1,6.36,0.5,354843456000,0.5,10,11,川发龙蟒,7.14
43,44,光学光电子,BK1038,1358.24,6.8,0.5,1030855488000,0.55,50,47,深纺织Ａ,10.02
44,45,农药兽药,BK0730,922.79,4.56,0.5,263038812000,0.44,26,19,瑞普生物,7.85
45,46,交运设备,BK0429,8794.75,42.34,0.48,669975536000,0.23,29,17,宗申动力,9.18
46,47,仪器仪表,BK0458,12981.15,58.83,0.46,273411664000,0.63,34,35,海希通讯,10.05
47,48,通信设备,BK0448,12439.09,56.16,0.45,1525616880000,0.56,51,53,海能达,10.02
48,49,专业服务,BK1043,1128.87,4.73,0.42,203209618000,0.25,21,16,国义招标,8.08
49,50,软件开发,BK0737,987.83,3.99,0.41,2112621136000,0.52,108,82,吉大正元,10.02
50,51,非金属材料,BK1020,1129.07,3.96,0.35,372680992000,0.96,16,17,东和新材,8.8
51,52,铁路公路,BK0421,8145.87,26.84,0.33,418278576000,0.15,14,12,申通地铁,3.4
52,53,贵金属,BK0732,1112.53,3.54,0.32,809507280000,0.11,6,7,湖南黄金,1.5
53,54,物流行业,BK0422,6146.97,17.18,0.28,1110989920000,0.1,29,25,万林物流,6.05
54,55,中药,BK1040,1415.69,3.93,0.28,943076448000,0.29,44,24,佐力药业,10.9
55,56,公用事业,BK0427,7936.12,21.88,0.28,189964292000,0.24,15,7,国中水务,2.54
56,57,消费电子,BK1037,1356.12,3.41,0.25,2001800144000,0.48,43,56,漫步者,10.0
57,58,船舶制造,BK0729,864.69,2.13,0.25,413258432000,0.16,5,4,中船防务,1.7
58,59,石油行业,BK0464,5125.2,12.59,0.25,3748134944000,0.04,9,11,沈阳化工,7.45
59,60,塑料制品,BK0454,11352.6,27.46,0.24,348431536000,0.43,50,32,至正股份,10.0
60,61,电力行业,BK0428,15830.25,34.25,0.22,3041777792000,0.13,36,41,电投产融,10.0
61,62,通用设备,BK0545,27950.15,56.8,0.2,1056341184000,0.56,116,90,宝馨科技,10.0
62,63,化学制品,BK0538,22187.44,44.59,0.2,1287115168000,0.46,87,75,雅运股份,10.04
63,64,航运港口,BK0450,9702.4,18.44,0.19,1048334464000,0.1,16,11,凤凰航运,9.13
64,65,航空机场,BK0420,4522.06,7.35,0.16,649721648000,0.08,8,4,吉祥航空,1.01
65,66,电网设备,BK0457,23896.14,37.87,0.16,1248478608000,0.4,69,58,杭州柯林,9.36
66,67,电机,BK1030,1589.84,2.47,0.16,168524383000,0.33,12,14,江南奕帆,4.6
67,68,化学原料,BK1019,733.78,1.1,0.15,835369296000,0.17,44,35,金三江,9.43
68,69,证券,BK0473,144818.57,188.37,0.13,3389145888000,0.22,20,24,哈投股份,4.77
69,70,燃气,BK1028,1434.56,1.07,0.07,278898160000,0.13,15,15,大众公用,10.0
70,71,化学制药,BK0465,28827.83,10.31,0.04,1711370400000,0.31,67,72,汇宇制药-W,11.53
71,72,电子元件,BK0459,22075.87,-15.64,-0.07,1826481328000,0.55,58,79,创益通,7.65
72,73,光伏设备,BK1031,1258.66,-1.06,-0.08,1672034320000,1.27,26,47,安彩高科,10.1
73,74,医疗服务,BK0727,995.48,-1.31,-0.13,703659168000,0.28,20,24,皓宸医疗,4.6
74,75,汽车零部件,BK0481,30758.85,-40.66,-0.13,1575770080000,0.45,100,112,东安动力,10.02
75,76,工程机械,BK0739,1375.08,-2.6,-0.19,596375120000,0.26,12,19,川润股份,9.93
76,77,汽车整车,BK1029,1495.18,-4.27,-0.28,2068244368000,0.22,8,16,力帆科技,2.01
77,78,生物制品,BK1044,861.44,-2.83,-0.33,1302307712000,0.32,30,44,双成药业,9.96
78,79,医疗器械,BK1041,795.27,-3.64,-0.46,1359669776000,0.29,45,70,济南高新,5.75
79,80,保险,BK0474,1442.1,-6.71,-0.46,3147074016000,0.03,0,4,中国平安,0.0
80,81,能源金属,BK1015,478.24,-2.59,-0.54,343858400000,0.51,2,11,威领股份,2.65
81,82,电子化学品,BK1039,1513.99,-9.67,-0.63,268328904000,0.41,5,21,天承科技,4.41
82,83,半导体,BK1036,1334.91,-11.11,-0.83,4233165664000,0.54,38,118,神工股份,6.23
83,84,银行,BK0475,3534.05,-29.46,-0.83,12425517824000,0.02,0,41,郑州银行,0.0
84,85,橡胶制品,BK1018,1291.77,-10.95,-0.84,273466688000,0.41,13,15,龙星化工,2.07
85,86,电池,BK1033,906.8,-11.19,-1.22,2024624880000,0.53,20,54,璞泰来,3.76
