,排名,板块名称,板块代码,最新价,涨跌额,涨跌幅,总市值,换手率,上涨家数,下跌家数,领涨股票,领涨股票-涨跌幅
0,1,水泥建材,BK0424,21836.25,334.58,1.56,347809056000,0.3,22,3,四川金顶,9.94
1,2,房地产服务,BK1045,1003.85,15.03,1.52,91997941000,0.71,16,3,世联行,4.98
2,3,房地产开发,BK0451,11675.55,173.91,1.51,1107807984000,0.35,78,10,光大嘉宝,9.94
3,4,电子化学品,BK1039,1401.04,18.37,1.33,246534848000,0.53,16,8,晶瑞电材,13.43
4,5,公用事业,BK0427,7511.31,76.45,1.03,183324873000,0.17,13,8,联合水务,6.5
5,6,贵金属,BK0732,1047.39,9.54,0.92,803708496000,0.12,9,2,晓程科技,1.67
6,7,工程咨询服务,BK0726,629.42,5.13,0.82,172187685000,0.66,23,18,中设咨询,15.68
7,8,工程建设,BK0425,18811.4,115.48,0.62,1484103040000,0.14,39,26,成都路桥,10.16
8,9,化肥行业,BK0731,1189.85,4.54,0.38,336811568000,0.12,11,7,亚钾国际,5.06
9,10,装修建材,BK0476,10793.47,5.24,0.05,417647440000,0.2,34,32,青龙管业,4.02
10,11,铁路公路,BK0421,7837.27,-2.43,-0.03,409947040000,0.17,7,19,四川成渝,6.96
11,12,装修装饰,BK0725,402.49,-0.28,-0.07,109447464000,0.34,14,23,华立股份,10.0
12,13,证券,BK0473,137802.05,-169.73,-0.12,3255745152000,0.22,11,31,天风证券,3.6
13,14,银行,BK0475,3556.45,-5.64,-0.16,12691232768000,0.02,8,30,重庆银行,1.66
14,15,燃气,BK1028,1359.8,-2.91,-0.21,271489712000,0.06,5,26,ST浩源,4.23
15,16,保险,BK0474,1386.68,-3.14,-0.23,3086033712000,0.05,2,4,中国人保,1.55
16,17,化学制品,BK0538,20058.5,-47.01,-0.23,1170640672000,0.21,38,118,佳先股份,12.58
17,18,教育,BK0740,556.98,-1.49,-0.27,75573101000,0.7,3,11,国新文化,4.89
18,19,综合行业,BK0539,7900.45,-28.35,-0.36,143190440000,0.49,3,13,常山北明,6.15
19,20,航运港口,BK0450,9266.92,-36.55,-0.39,1032347840000,0.06,6,25,重庆港,5.26
20,21,化学原料,BK1019,669.76,-2.7,-0.4,804355648000,0.08,16,57,华融化学,7.67
21,22,有色金属,BK0478,14267.94,-65.37,-0.46,1059491376000,0.13,8,63,光智科技,19.99
22,23,玻璃玻纤,BK0546,30190.19,-140.94,-0.46,323290944000,0.11,5,14,国际复材,3.94
23,24,农药兽药,BK0730,819.0,-3.84,-0.47,234061651000,0.07,6,39,中农联合,1.85
24,25,物流行业,BK0422,5717.75,-27.72,-0.48,1091379392000,0.05,12,40,天顺股份,3.2
25,26,农牧饲渔,BK0433,11157.76,-54.7,-0.49,888734736000,0.18,14,66,大禹节水,4.12
26,27,美容护理,BK1035,711.78,-3.56,-0.5,281036208000,1.02,2,24,青岛金王,7.8
27,28,环保行业,BK0728,352.0,-1.78,-0.5,551168640000,0.33,28,81,国林科技,4.02
28,29,专用设备,BK0910,1943.99,-9.91,-0.51,1281527568000,0.18,35,217,文一科技,10.02
29,30,塑料制品,BK0454,10211.18,-53.06,-0.52,322828960000,0.39,11,71,国风新材,10.1
30,31,仪器仪表,BK0458,11109.36,-58.84,-0.53,245839179000,0.17,15,52,宁水集团,4.07
31,32,橡胶制品,BK1018,1142.55,-6.27,-0.55,259937003000,0.13,5,25,丰茂股份,2.63
32,33,化纤行业,BK0471,11047.6,-61.47,-0.55,412107568000,0.06,2,23,恒天海龙,0.62
33,34,船舶制造,BK0729,822.51,-4.75,-0.57,415576160000,0.11,3,7,江龙船艇,1.64
34,35,通信服务,BK0736,904.01,-5.23,-0.58,3251644768000,0.15,7,29,奥维通信,4.91
35,36,家用轻工,BK0440,30830.64,-184.13,-0.59,244879036000,0.14,6,27,众鑫股份,1.11
36,37,汽车服务,BK1016,745.44,-4.51,-0.6,59694667000,0.13,2,11,申华控股,0.0
37,38,酿酒行业,BK0477,48547.76,-294.76,-0.6,3714379392000,0.08,1,35,岩石股份,2.58
38,39,电力行业,BK0428,14802.63,-91.37,-0.61,3026449856000,0.08,7,64,川投能源,1.14
39,40,化学制药,BK0465,26093.1,-168.68,-0.64,1642550720000,0.13,15,125,通化金马,5.25
40,41,专业服务,BK1043,1016.12,-6.62,-0.65,183582139000,0.13,7,25,国检集团,2.78
41,42,汽车整车,BK1029,1394.59,-9.23,-0.66,1989481840000,0.11,3,22,江淮汽车,1.88
42,43,钢铁行业,BK0479,6462.61,-43.25,-0.66,816206944000,0.06,3,41,抚顺特钢,0.47
43,44,珠宝首饰,BK0734,342.09,-2.3,-0.67,137014832000,0.1,1,15,ST金一,1.02
44,45,非金属材料,BK1020,909.29,-6.13,-0.67,319455024000,0.3,6,26,天马新材,5.92
45,46,中药,BK1040,1314.81,-8.99,-0.68,902946064000,0.11,3,64,香雪制药,1.72
46,47,贸易行业,BK0484,7974.46,-54.92,-0.68,284215856000,0.35,7,29,庚星股份,2.84
47,48,航空机场,BK0420,4281.14,-29.5,-0.68,622037008000,0.05,1,12,华夏航空,0.27
48,49,纺织服装,BK0436,8747.63,-63.99,-0.73,465190416000,0.11,3,85,欣贺股份,3.08
49,50,计算机设备,BK0735,1068.38,-7.88,-0.73,823174544000,0.38,9,41,锐明技术,2.57
50,51,食品饮料,BK0438,21063.69,-157.89,-0.74,1556635552000,0.12,10,105,ST加加,3.49
51,52,交运设备,BK0429,8092.79,-61.2,-0.75,641458384000,0.06,8,38,工大高科,0.91
52,53,煤炭行业,BK0437,10611.29,-80.36,-0.75,1933628528000,0.05,2,30,新大洲A,1.37
53,54,医疗器械,BK1041,733.08,-5.59,-0.76,1280088016000,0.16,11,105,济南高新,1.53
54,55,小金属,BK1027,1531.78,-11.91,-0.77,581848224000,0.09,0,36,中科磁业,0.0
55,56,互联网服务,BK0447,19118.1,-149.16,-0.77,1452167152000,0.4,27,119,城地香江,9.96
56,57,生物制品,BK1044,773.67,-6.05,-0.78,1225806224000,0.14,4,70,双成药业,7.22
57,58,游戏,BK1046,941.9,-7.46,-0.79,288224720000,0.34,1,25,中青宝,6.65
58,59,通用设备,BK0545,24531.95,-196.58,-0.79,957945504000,0.25,24,181,新筑股份,6.7
59,60,造纸印刷,BK0470,7494.94,-60.89,-0.81,235491090000,0.1,3,36,宜宾纸业,0.41
60,61,航天航空,BK0480,40084.14,-331.02,-0.82,901921824000,0.24,10,35,观典防务,2.35
61,62,文化传媒,BK0486,8128.94,-68.46,-0.84,957662672000,0.22,11,88,德必集团,4.94
62,63,采掘行业,BK1017,1035.51,-8.77,-0.84,295830656000,0.07,1,19,铜冠矿建,5.17
63,64,医药商业,BK1042,909.41,-7.93,-0.86,316297664000,0.09,0,30,开开Ｂ股,0.0
64,65,医疗服务,BK0727,898.13,-7.86,-0.87,643688336000,0.19,4,39,创新医疗,3.94
65,66,石油行业,BK0464,4724.47,-42.07,-0.88,3828488880000,0.02,4,17,广聚能源,0.63
66,67,包装材料,BK0733,809.21,-7.26,-0.89,111105492000,0.17,0,26,陕西金叶,0.0
67,68,光学光电子,BK1038,1174.21,-10.56,-0.89,907139888000,0.22,10,90,经纬辉开,14.74
68,69,旅游酒店,BK0485,12758.4,-116.8,-0.91,332094432000,0.15,1,34,莱茵体育,0.0
69,70,工程机械,BK0739,1233.25,-11.41,-0.92,586241248000,0.09,1,29,五新隧装,1.73
70,71,电网设备,BK0457,21537.99,-203.07,-0.93,1171362624000,0.25,10,121,麦克奥迪,12.76
71,72,商业百货,BK0482,12238.23,-117.29,-0.95,413262944000,0.18,6,52,ST步步高,3.4
72,73,汽车零部件,BK0481,27873.92,-272.72,-0.97,1460712304000,0.18,13,203,华懋科技,2.91
73,74,软件开发,BK0737,871.19,-8.6,-0.98,1932354864000,0.49,30,163,君逸数码,9.04
74,75,家电行业,BK0456,16394.22,-163.4,-0.99,1857997680000,0.19,8,83,欧圣电气,4.32
75,76,半导体,BK1036,1164.46,-12.27,-1.04,3724937728000,0.34,20,136,雷电微力,5.12
76,77,风电设备,BK1032,877.63,-9.43,-1.06,258687842000,0.11,2,25,中际联合,0.5
77,78,通信设备,BK0448,10787.45,-118.38,-1.09,1351096432000,0.37,12,96,大唐电信,7.12
78,79,电源设备,BK1034,1412.48,-15.65,-1.1,262122748000,0.18,2,27,华西能源,0.65
79,80,电机,BK1030,1439.71,-15.98,-1.1,152833730000,0.15,1,25,江南奕帆,0.49
80,81,能源金属,BK1015,429.48,-5.35,-1.23,309144096000,0.16,0,12,ST盛屯,0.24
81,82,电子元件,BK0459,19198.27,-260.42,-1.34,1667199216000,0.19,5,135,国科天成,2.22
82,83,电池,BK1033,791.97,-11.1,-1.38,1845207760000,0.18,2,73,安孚科技,0.8
83,84,消费电子,BK1037,1206.29,-17.35,-1.42,1860615104000,0.26,3,95,福日电子,8.5
84,85,光伏设备,BK1031,1032.28,-16.9,-1.61,1386123680000,0.13,0,75,国晟科技,0.0
85,86,多元金融,BK0738,556.43,-10.61,-1.87,463209424000,0.35,2,20,新力金融,0.28
