,排名,板块名称,板块代码,最新价,涨跌额,涨跌幅,总市值,换手率,上涨家数,下跌家数,领涨股票,领涨股票-涨跌幅
0,1,贵金属,BK0732,1047.38,9.53,0.92,802052992000,0.01,11,2,四川黄金,1.46
1,2,房地产服务,BK1045,996.71,7.89,0.8,91359693000,0.09,12,5,特发服务,5.15
2,3,公用事业,BK0427,7489.2,54.34,0.73,182699110000,0.03,12,11,联合水务,9.9
3,4,房地产开发,BK0451,11542.87,41.23,0.36,1100659488000,0.07,41,30,万业企业,4.69
4,5,工程建设,BK0425,18598.17,-97.75,-0.52,1466508400000,0.02,13,53,成都路桥,10.16
5,6,水泥建材,BK0424,21389.21,-112.46,-0.52,342938976000,0.04,4,24,四川金顶,5.04
6,7,保险,BK0474,1382.52,-7.3,-0.53,3072969552000,0.01,2,4,中国人保,1.41
7,8,铁路公路,BK0421,7796.4,-43.3,-0.55,408372352000,0.02,3,23,重庆路桥,3.95
8,9,燃气,BK1028,1354.76,-7.95,-0.58,270897584000,0.01,2,29,ST浩源,4.83
9,10,装修装饰,BK0725,400.39,-2.38,-0.59,108703021000,0.07,5,34,华立股份,10.0
10,11,煤炭行业,BK0437,10625.11,-66.54,-0.62,1940855616000,0.01,2,29,XD伊泰Ｂ,1.26
11,12,银行,BK0475,3537.69,-24.4,-0.68,12634052608000,0.0,1,39,中国银行,0.2
12,13,有色金属,BK0478,14232.97,-100.34,-0.7,1051217792000,0.02,5,66,光智科技,19.99
13,14,化肥行业,BK0731,1176.93,-8.38,-0.71,333047088000,0.01,1,19,亚钾国际,2.36
14,15,化学原料,BK1019,667.2,-5.26,-0.78,802970400000,0.01,5,69,华融化学,6.02
15,16,电力行业,BK0428,14774.49,-119.51,-0.8,3017861136000,0.01,4,72,桂冠电力,1.25
16,17,电子化学品,BK1039,1371.5,-11.17,-0.81,241335276000,0.04,3,21,晶瑞电材,5.77
17,18,航运港口,BK0450,9226.37,-77.1,-0.83,1033132848000,0.01,2,31,海通发展,0.21
18,19,农药兽药,BK0730,815.98,-6.86,-0.83,233233700000,0.01,1,43,科前生物,0.69
19,20,美容护理,BK1035,709.32,-6.02,-0.84,279528128000,0.21,1,27,青岛金王,3.34
20,21,汽车服务,BK1016,743.22,-6.73,-0.9,59482789000,0.02,0,10,北巴传媒,0.0
21,22,纺织服装,BK0436,8728.37,-83.25,-0.94,464620992000,0.01,5,85,欣贺股份,2.01
