,序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
0,1,000506,*ST中润,1.6,5.26,0.08,1219,195040.0,0.0,1.6,1.6,1.6,1.52,0.01,-13.53,2.34
1,2,001337,四川黄金,23.62,1.46,0.34,1391,3285542.0,0.0,23.62,23.62,23.62,23.28,0.05,35.28,7.3
2,3,600988,赤峰黄金,18.51,1.37,0.25,4944,9151344.0,0.0,18.51,18.51,18.51,18.26,0.03,21.67,4.52
3,4,601028,玉龙股份,13.0,0.78,0.1,2254,2930200.0,0.0,13.0,13.0,13.0,12.9,0.03,21.35,2.98
4,5,000975,山金国际,17.6,0.69,0.12,2145,3775112.0,0.0,17.6,17.6,17.6,17.48,0.01,22.73,4.12
5,6,600489,中金黄金,14.01,0.65,0.09,5620,7873620.0,0.0,14.01,14.01,14.01,13.92,0.01,19.48,2.65
6,7,601069,西部黄金,12.88,0.63,0.08,2141,2756990.0,0.0,12.88,12.88,12.88,12.8,0.03,89.26,2.65
7,8,002155,湖南黄金,16.04,0.5,0.08,3542,5681368.0,0.0,16.04,16.04,16.04,15.96,0.03,22.01,2.97
8,9,002237,恒邦股份,10.8,0.47,0.05,1215,1312200.0,0.0,10.8,10.8,10.8,10.75,0.01,20.77,1.38
9,10,002716,湖南白银,3.23,0.31,0.01,2297,741850.25,0.0,3.23,3.23,3.23,3.22,0.01,78.45,2.86
10,11,600547,山东黄金,27.1,0.18,0.05,1757,4761470.0,0.0,27.1,27.1,27.1,27.05,0.0,43.81,5.16
11,12,300139,晓程科技,18.57,-0.05,-0.01,6068,11268276.0,0.0,18.57,18.57,18.57,18.58,0.26,128.38,5.28
12,13,601899,紫金矿业,17.08,-0.29,-0.05,6924,11826192.0,0.0,17.08,17.08,17.08,17.13,0.0,15.05,3.64
