,序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
0,1,301040,中环海陆,16.2,10.13,1.49,,,0.0,,,,14.71,0.0,-18.07,1.83
1,2,600458,时代新材,13.27,10.03,1.21,,,0.0,,,,12.06,0.0,24.65,1.87
2,3,002531,天顺风能,10.56,10.0,0.96,,,0.0,,,,9.6,0.0,43.93,2.12
3,4,603218,日月股份,15.08,8.18,1.14,,,0.0,,,,13.94,0.0,18.44,1.52
4,5,301155,海力风电,69.58,3.45,2.32,,,0.0,,,,67.26,0.0,70.27,2.76
5,6,301232,飞沃科技,34.0,3.06,1.01,,,0.0,,,,32.99,0.0,-26.16,1.73
6,7,300185,通裕重工,3.2,2.89,0.09,,,0.0,,,,3.11,0.0,153.67,1.87
7,8,688349,三一重能,30.4,1.13,0.34,,,0.0,,,,30.06,0.0,43.0,3.03
8,9,301163,宏德股份,25.3,0.72,0.18,,,0.0,,,,25.12,0.0,80.9,1.86
9,10,603063,禾望电气,14.58,0.69,0.1,,,0.0,,,,14.48,0.0,20.88,1.62
10,11,300904,威力传动,50.1,0.54,0.27,,,0.0,,,,49.83,0.0,101.58,4.55
11,12,301456,盘古智能,26.0,0.46,0.12,,,0.0,,,,25.88,0.0,65.47,1.85
12,13,002202,金风科技,11.16,0.36,0.04,,,0.0,,,,11.12,0.0,17.0,1.29
13,14,300129,泰胜风能,9.13,0.11,0.01,,,0.0,,,,9.12,0.0,32.94,1.95
14,15,601615,明阳智能,12.08,0.08,0.01,,,0.0,,,,12.07,0.0,20.77,1.02
15,16,300772,运达股份,13.06,0.08,0.01,,,0.0,,,,13.05,0.0,31.07,1.71
16,17,300850,新强联,21.52,0.05,0.01,,,0.0,,,,21.51,0.0,-38.31,1.62
17,18,605305,中际联合,30.0,0.0,0.0,,,0.0,,,,30.0,0.0,22.7,2.65
18,19,603985,恒润股份,11.79,0.0,0.0,,,0.0,,,,11.79,0.0,-81.31,1.57
19,20,600072,中船科技,13.97,0.0,0.0,,,0.0,,,,13.97,0.0,-128.78,1.95
20,21,300690,双一科技,28.3,0.0,0.0,,,0.0,,,,28.3,0.0,54.69,3.23
21,22,300443,金雷股份,25.45,-0.08,-0.02,,,0.0,,,,25.47,0.0,55.03,1.36
22,23,002487,大金重工,23.45,-0.09,-0.02,,,0.0,,,,23.47,0.0,43.01,2.15
23,24,301063,海锅股份,17.38,-0.74,-0.13,,,0.0,,,,17.51,0.0,56.5,1.19
24,25,601218,吉鑫科技,3.24,-1.52,-0.05,,,0.0,,,,3.29,0.0,47.2,1.12
25,26,300569,天能重工,5.6,-1.58,-0.09,,,0.0,,,,5.69,0.0,44.01,1.04
26,27,603507,振江股份,26.28,-1.87,-0.5,,,0.0,,,,26.78,0.0,19.61,1.98
27,28,688660,电气风电,4.01,-3.37,-0.14,,,0.0,,,,4.15,0.0,-6.91,0.97
