,排名,板块名称,板块代码,最新价,涨跌额,涨跌幅,总市值,换手率,上涨家数,下跌家数,领涨股票,领涨股票-涨跌幅
0,1,昨日连板_含一字,BK1051,337.18,17.35,5.42,456851104000,0.59,37,7,远大控股,10.06
1,2,昨日连板,BK0816,72832.6,3162.25,4.54,144351213000,0.66,19,4,远大控股,10.06
2,3,昨日涨停_含一字,BK1050,26995.36,967.42,3.72,1751766464000,0.46,96,18,远大控股,10.06
3,4,昨日涨停,BK0815,146.97,4.16,2.91,1475968320000,0.46,82,18,远大控股,10.06
4,5,长寿药,BK0936,914.43,15.54,1.73,129874056000,0.08,8,5,雅本化学,13.18
5,6,环氧丙烷,BK1011,502.99,4.7,0.94,341982288000,0.01,2,8,美邦科技,17.46
6,7,可控核聚变,BK1163,1094.64,8.88,0.82,303331088000,0.19,9,7,辰光医疗,8.49
7,8,万达概念,BK0831,907.76,7.0,0.78,525524208000,0.04,5,7,汇鸿集团,9.09
8,9,合成生物,BK1174,1012.26,7.06,0.7,1228527120000,0.05,50,44,美邦科技,17.46
9,10,维生素,BK0895,1617.89,10.45,0.65,432967584000,0.04,16,10,金达威,8.59
10,11,超导概念,BK0679,3405.85,20.38,0.6,224223098000,0.03,5,8,辰光医疗,8.49
11,12,6G概念,BK0964,1268.82,7.57,0.6,488108944000,0.13,14,13,海能达,9.92
12,13,抗菌面料,BK1116,1067.04,6.16,0.58,74556925000,0.18,9,4,汇鸿集团,9.09
13,14,代糖概念,BK0938,835.68,4.32,0.52,126143226000,0.02,8,7,蔚蓝生物,8.48
14,15,AI制药,BK1170,931.72,4.62,0.5,117382802000,0.06,5,7,川宁生物,7.14
15,16,ST股,BK0511,4651.7,22.55,0.49,319406320000,0.06,43,48,*ST中润,4.9
16,17,水产养殖,BK0967,754.44,3.59,0.48,255012156000,0.09,4,9,东方海洋,9.24
17,18,幽门螺杆菌概念,BK1056,817.89,3.4,0.42,480260736000,0.05,18,25,东方海洋,9.24
18,19,千金藤素,BK1083,979.66,3.91,0.4,138335651000,0.0,3,2,皓元医药,2.06
19,20,草甘膦,BK0950,1434.52,5.43,0.38,157166213000,0.05,4,9,安道麦A,10.0
20,21,华为汽车,BK0984,1619.3,5.17,0.32,1442897936000,0.04,33,55,吉冈精密,27.68
21,22,东盟自贸区概念,BK1154,970.55,2.36,0.24,164596788000,0.01,3,10,健盛集团,4.91
22,23,地塞米松,BK0929,1202.78,2.82,0.24,82841770000,0.04,4,5,振东制药,3.37
23,24,轮毂电机,BK1099,855.38,1.68,0.2,53342924000,0.03,3,2,亚太股份,1.49
24,25,碳纤维,BK1171,1103.2,2.09,0.19,325815856000,0.08,13,20,上工申贝,10.03
25,26,人造肉,BK0866,894.92,1.59,0.18,169498189000,0.07,5,12,东方集团,9.95
26,27,全息技术,BK0699,1845.37,2.97,0.16,127160279000,0.03,3,6,联创光电,3.55
27,28,CAR-T细胞疗法,BK0986,882.34,1.28,0.15,412505168000,0.06,8,9,海南海药,3.98
28,29,京东金融,BK0849,1303.8,1.85,0.14,226789797000,0.01,2,7,蔚蓝生物,8.48
29,30,重组蛋白,BK1063,754.89,0.96,0.13,157969786000,0.01,6,3,迈威生物-U,1.09
30,31,超级真菌,BK0862,1002.02,1.24,0.12,522458288000,0.03,6,11,未名医药,4.99
31,32,熊去氧胆酸,BK1120,942.26,1.12,0.12,354525056000,0.03,4,16,川宁生物,7.14
32,33,生物疫苗,BK0548,24096.28,26.15,0.11,1082109824000,0.02,27,40,蔚蓝生物,8.48
33,34,退税商店,BK0933,956.84,0.95,0.1,124419254000,0.02,3,5,南宁百货,1.81
34,35,疫苗冷链,BK0941,1114.56,1.05,0.09,492458304000,0.02,7,17,必创科技,10.29
35,36,粮食概念,BK1086,681.74,0.58,0.09,167769370000,0.06,7,16,东方集团,9.95
36,37,地摊经济,BK0924,1523.43,1.29,0.08,535984352000,0.07,7,23,宗申动力,4.18
37,38,汽车一体化压铸,BK1093,994.76,0.79,0.08,271130000000,0.13,7,15,宗申动力,4.18
38,39,中俄贸易概念,BK1072,1173.22,0.91,0.08,410309552000,0.1,17,34,海能达,9.92
39,40,减速器,BK1100,953.93,0.48,0.05,377936624000,0.06,12,38,吉冈精密,27.68
40,41,特斯拉,BK0644,4323.65,2.13,0.05,4315125248000,0.05,76,113,吉冈精密,27.68
