,序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
0,1,600203,福日电子,14.0,9.98,1.27,859623,1102237805.0,19.95,14.0,11.46,11.46,12.73,14.5,-46.44,4.35
1,2,600130,波导股份,6.31,9.93,0.57,285945,178807322.0,5.05,6.31,6.02,6.1,5.74,3.81,863.79,4.92
2,3,300735,光弘科技,36.9,8.82,2.99,292354,1060164943.76,6.9,37.24,34.9,34.91,33.91,3.86,142.77,5.89
3,4,833346,威贸电子,25.19,8.77,2.03,17171,42903739.77,10.97,26.0,23.46,23.8,23.16,6.34,49.81,4.66
4,5,300647,超频三,8.16,8.08,0.61,311892,245094704.64,12.58,8.36,7.41,7.45,7.55,6.83,-59.78,3.97
5,6,002402,和而泰,12.77,7.49,0.89,191789,240674543.36,6.73,12.79,11.99,11.99,11.88,2.39,24.94,2.53
6,7,002681,奋达科技,5.02,7.26,0.34,468077,227742779.03,8.97,5.02,4.6,4.6,4.68,3.16,44.38,3.67
7,8,688260,昀冢科技,18.24,7.23,1.23,23681,42128847.0,8.23,18.4,17.0,17.0,17.01,1.97,-20.59,8.39
8,9,300256,星星科技,5.22,6.53,0.32,1499430,781150426.02,18.78,5.55,4.63,4.63,4.9,9.12,-69.58,9.84
9,10,300136,信维通信,24.22,5.81,1.33,200849,484560642.7,5.68,24.5,23.2,23.2,22.89,2.44,32.96,3.26
10,11,832876,慧为智能,24.38,5.77,1.33,5334,12496721.3,6.77,24.38,22.82,23.03,23.05,1.4,228.75,6.1
11,12,300916,朗特智能,27.11,5.24,1.35,13630,36490957.56,5.75,27.24,25.76,25.76,25.76,1.48,28.25,3.05
12,13,002139,拓邦股份,11.81,5.16,0.58,183634,213539476.5,5.79,11.85,11.2,11.2,11.23,1.71,20.0,2.25
13,14,301180,万祥科技,15.7,4.67,0.7,17269,26702096.0,4.07,15.72,15.11,15.12,15.0,2.98,219.0,4.68
14,15,300131,英唐智控,7.07,4.59,0.31,156024,108922035.0,3.99,7.08,6.81,6.81,6.76,1.49,130.35,4.62
15,16,300543,朗科智能,9.61,4.57,0.42,30711,29075624.01,5.11,9.66,9.19,9.38,9.19,1.45,42.17,2.51
16,17,300822,贝仕达克,12.13,4.57,0.53,19489,23178149.2,5.26,12.15,11.54,11.54,11.6,0.67,47.51,2.96
17,18,300793,佳禾智能,15.9,4.47,0.68,51344,80507255.64,4.27,15.95,15.3,15.32,15.22,1.51,57.81,2.13
18,19,301326,捷邦科技,59.89,4.39,2.52,8554,50490300.68,7.32,60.86,56.66,56.99,57.37,3.18,4286.66,3.32
19,20,300866,安克创新,81.87,4.36,3.42,20985,170341114.69,5.15,82.29,78.25,78.25,78.45,0.71,22.17,5.26
20,21,301135,瑞德智能,25.52,4.29,1.05,8137,20458227.0,4.21,25.54,24.51,24.72,24.47,1.65,89.98,2.11
21,22,002855,捷荣技术,23.78,3.98,0.91,29509,68688357.0,5.47,23.8,22.55,22.62,22.87,1.2,-24.85,8.03
