,序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
0,1,000980,众泰汽车,2.48,10.22,0.23,1118186,267363824.28,12.89,2.48,2.19,2.19,2.25,2.29,-28.77,10.66
1,2,601127,赛力斯,125.32,10.0,11.39,472036,5841068693.0,4.67,125.32,120.0,120.0,113.93,3.13,35.14,14.03
2,3,600733,北汽蓝谷,8.39,8.26,0.64,2004037,1648920737.0,7.1,8.42,7.87,7.88,7.75,4.11,-7.81,26.02
3,4,600418,江淮汽车,39.8,5.85,2.2,569014,2230073703.0,7.45,40.0,37.2,37.2,37.6,2.61,104.29,6.33
4,5,000957,中通客车,11.3,5.21,0.56,200171,224282867.13,5.4,11.44,10.86,10.86,10.74,3.38,25.73,2.31
5,6,600303,ST曙光,2.79,4.89,0.13,68154,18767915.0,4.14,2.79,2.68,2.69,2.66,1.01,-6.32,1.29
6,7,000550,江铃汽车,25.73,4.72,1.16,56211,142762810.84,4.8,25.79,24.61,24.78,24.57,1.08,14.29,2.03
7,8,002594,比亚迪,303.3,4.47,12.99,72146,2170344521.07,3.22,304.97,295.61,296.0,290.31,0.62,26.22,5.68
8,9,000572,海马汽车,5.02,4.37,0.21,629698,311732685.9,9.36,5.13,4.68,4.77,4.81,3.83,110.37,4.23
9,10,600686,金龙汽车,14.69,4.11,0.58,294635,420264239.0,7.73,14.7,13.61,13.61,14.11,4.11,103.41,3.31
10,11,000625,长安汽车,14.01,3.85,0.52,1130582,1568598415.2,3.34,14.05,13.6,13.72,13.49,1.38,29.11,1.91
11,12,600006,东风股份,6.53,3.82,0.24,176814,114008355.0,3.97,6.55,6.3,6.33,6.29,0.88,-85.44,1.61
12,13,600841,动力新科,4.98,3.11,0.15,126817,62845547.0,9.52,5.09,4.63,4.63,4.83,1.38,-4.1,1.62
13,14,000868,安凯客车,5.39,3.06,0.16,86253,45912536.15,4.21,5.4,5.18,5.2,5.23,1.18,-708.71,5.99
14,15,301039,中集车辆,10.18,3.04,0.3,50429,50981545.49,2.94,10.22,9.93,9.95,9.88,0.35,16.98,1.36
15,16,200550,江  铃Ｂ,11.02,2.99,0.32,1164,1276106.0,2.8,11.07,10.77,10.77,10.7,0.03,5.52,0.78
16,17,600166,福田汽车,2.66,2.7,0.07,478942,126304085.0,2.7,2.67,2.6,2.6,2.59,0.74,36.55,1.44
17,18,601633,长城汽车,26.84,2.6,0.68,95696,254848634.0,2.83,26.9,26.16,26.16,26.16,0.15,16.49,2.98
18,19,200625,长  安Ｂ,3.66,2.52,0.09,21574,7824298.38,2.24,3.67,3.59,3.61,3.57,0.13,6.86,0.45
19,20,601238,广汽集团,8.08,2.41,0.19,100874,81044959.0,2.66,8.12,7.91,7.91,7.89,0.14,523.01,0.74
20,21,000800,一汽解放,8.59,2.02,0.17,59333,50513633.79,2.49,8.6,8.39,8.39,8.42,0.13,87.21,1.62
21,22,600066,宇通客车,24.07,1.91,0.45,58737,141433892.0,2.54,24.32,23.72,23.72,23.62,0.27,16.43,4.1
22,23,601777,力帆科技,7.52,1.76,0.13,345701,259899204.0,5.14,7.66,7.28,7.3,7.39,0.76,638.31,3.25
23,24,000951,中国重汽,16.44,0.8,0.13,23269,38063367.68,1.66,16.5,16.23,16.31,16.31,0.2,15.51,1.31
24,25,600104,上汽集团,12.99,0.78,0.1,89588,115903382.0,1.09,13.0,12.86,12.86,12.89,0.08,16.33,0.51
