,排名,板块名称,板块代码,最新价,涨跌额,涨跌幅,总市值,换手率,上涨家数,下跌家数,领涨股票,领涨股票-涨跌幅
0,1,生物制品,BK1044,850.18,14.37,1.72,1305668208000,0.79,66,9,三元基因,24.07
1,2,化学制药,BK0465,28480.65,299.94,1.06,1712372960000,0.78,112,30,科源制药,18.97
2,3,教育,BK0740,595.18,4.88,0.83,80657433000,2.0,6,9,中公教育,2.26
3,4,橡胶制品,BK1018,1257.72,10.2,0.82,270756480000,0.59,13,19,海达股份,16.51
4,5,中药,BK1040,1405.63,10.93,0.78,947841888000,0.59,56,13,长药控股,7.73
5,6,农药兽药,BK0730,886.66,5.77,0.66,251814644000,0.72,22,21,雅本化学,16.11
6,7,医药商业,BK1042,951.34,4.16,0.44,329015040000,0.34,22,6,海王生物,2.0
7,8,商业百货,BK0482,12871.12,55.62,0.43,434362032000,0.49,40,17,南宁百货,5.19
8,9,房地产开发,BK0451,11896.72,46.7,0.39,1106047376000,0.33,44,33,天地源,9.86
9,10,农牧饲渔,BK0433,11948.85,41.47,0.35,941889936000,0.48,41,38,东方集团,9.95
10,11,工程机械,BK0739,1341.48,3.79,0.28,593820736000,0.46,13,19,川润股份,10.01
11,12,多元金融,BK0738,572.94,1.52,0.27,471745808000,0.44,11,11,翠微股份,7.84
12,13,贸易行业,BK0484,8872.56,21.64,0.24,303244272000,1.11,13,21,利尔达,6.1
13,14,医疗器械,BK1041,779.43,1.55,0.2,1335724288000,0.47,60,50,辰光医疗,8.3
14,15,旅游酒店,BK0485,13916.39,15.53,0.11,354595632000,0.44,12,24,莱茵体育,8.82
15,16,食品饮料,BK0438,22339.97,24.32,0.11,1552620880000,0.38,48,60,金达威,9.99
16,17,汽车零部件,BK0481,30434.3,31.09,0.1,1565279840000,0.84,97,108,舜宇精工,17.08
17,18,化学原料,BK1019,711.36,0.67,0.09,819481456000,0.22,26,51,美邦科技,29.95
18,19,汽车服务,BK1016,806.03,0.4,0.05,62250807000,0.46,4,8,ST东时,2.72
19,20,非金属材料,BK1020,1087.98,0.44,0.04,360589552000,0.58,12,21,宁新新材,9.92
20,21,综合行业,BK0539,8447.27,3.02,0.04,160551561000,1.17,7,12,中信国安,10.04
21,22,仪器仪表,BK0458,12425.91,3.83,0.03,264714611000,0.71,22,47,新芝生物,10.38
22,23,证券,BK0473,142268.05,-99.33,-0.07,3365198816000,0.51,9,38,天风证券,4.09
23,24,物流行业,BK0422,6047.67,-5.16,-0.09,1122584288000,0.14,17,40,万林物流,9.76
24,25,家用轻工,BK0440,32734.91,-34.37,-0.1,250907006000,0.79,10,23,龙竹科技,3.76
25,26,化纤行业,BK0471,11809.32,-13.74,-0.12,427342224000,0.36,8,18,恒天海龙,8.16
