,序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
0,1,870436,大地电气,46.8,21.27,8.21,,,0.0,,,,38.59,0.0,-149.25,10.39
1,2,603366,日出东方,10.63,10.04,0.97,,,0.0,,,,9.66,0.0,96.39,2.16
2,3,002469,三维化学,8.79,10.01,0.8,,,0.0,,,,7.99,0.0,29.31,2.18
3,4,002611,东方精工,9.67,10.01,0.88,,,0.0,,,,8.79,0.0,26.79,2.44
4,5,002975,博杰股份,40.94,9.99,3.72,,,0.0,,,,37.22,0.0,2768.25,3.62
5,6,603955,大千生态,24.99,9.99,2.27,,,0.0,,,,22.72,0.0,166.05,2.19
6,7,600654,中安科,5.18,9.98,0.47,,,0.0,,,,4.71,0.0,1045.01,9.12
7,8,600826,兰生股份,11.14,9.97,1.01,,,0.0,,,,10.13,0.0,30.36,2.11
8,9,000880,潍柴重机,14.6,9.94,1.32,,,0.0,,,,13.28,0.0,25.12,2.38
9,10,600083,*ST博信,2.7,5.06,0.13,,,0.0,,,,2.57,0.0,-18.0,-17.11
10,11,600898,*ST美讯,2.27,4.61,0.1,,,0.0,,,,2.17,0.0,-15.59,-5.67
