,排名,板块名称,板块代码,最新价,涨跌额,涨跌幅,总市值,换手率,上涨家数,下跌家数,领涨股票,领涨股票-涨跌幅
0,1,昨日涨停_含一字,BK1050,48616.69,4898.93,11.21,628787200000,0.0,79,0,立方控股,30.0
1,2,昨日涨停,BK0815,251.0,25.11,11.12,590199312000,0.0,72,0,立方控股,30.0
2,3,昨日连板_含一字,BK1051,683.57,64.25,10.37,105677057000,0.0,16,0,大地电气,21.51
3,4,昨日连板,BK0816,128285.1,11769.64,10.1,68840702000,0.0,11,0,大地电气,21.51
4,5,碳基材料,BK1006,799.38,23.66,3.05,185439669000,0.0,14,4,翔丰华,19.99
5,6,数字哨兵,BK1084,1514.22,44.11,3.0,90670947000,0.0,10,1,汇纳科技,10.41
6,7,血氧仪,BK1122,925.45,25.6,2.84,135563596000,0.0,9,4,中科美菱,29.87
7,8,AI语料,BK1172,943.41,24.23,2.64,344707760000,0.0,17,5,福石控股,20.08
8,9,纳米银,BK0855,1768.17,43.99,2.55,115984004000,0.0,5,1,*ST有树,19.81
9,10,Web3.0,BK1110,1632.83,37.35,2.34,474805296000,0.0,28,10,福石控股,20.08
10,11,字节概念,BK0923,1282.39,29.11,2.32,692043488000,0.0,38,14,线上线下,20.01
11,12,商汤概念,BK0942,1136.48,25.09,2.26,500255696000,0.0,6,2,星宸科技,20.0
12,13,虚拟数字人,BK1055,1134.67,24.74,2.23,3256624384000,0.0,55,8,天娱数科,10.09
13,14,Sora概念,BK1159,1424.12,30.42,2.18,335454128000,0.0,24,7,福石控股,20.08
14,15,培育钻石,BK1023,999.37,20.79,2.12,135449425000,0.0,6,2,英诺激光,19.65
15,16,电子纸概念,BK1057,1139.66,23.39,2.1,363223968000,0.0,8,3,安诺其,10.29
16,17,屏下摄像,BK0947,1057.32,21.53,2.08,546934592000,0.0,6,1,深天马Ａ,9.87
17,18,人造肉,BK0866,990.35,19.7,2.03,179008170000,0.0,10,4,莲花控股,10.0
18,19,石墨烯,BK0617,1911.5,37.69,2.01,856696048000,0.0,47,8,宁新新材,29.97
19,20,进口博览,BK0850,955.32,18.46,1.97,246322208000,0.0,9,3,兰生股份,9.97
20,21,快手概念,BK0972,1433.42,26.82,1.91,242500794000,0.0,18,8,吴通控股,12.17
21,22,氦气概念,BK0949,1430.59,26.46,1.88,98098089000,0.0,5,3,水发燃气,10.0
22,23,多模态AI,BK1153,1062.04,18.8,1.8,774749248000,0.0,27,6,中科金财,9.98
23,24,滨海新区,BK0566,9810.25,172.54,1.79,229713277000,0.0,12,9,中储股份,10.08
24,25,智谱AI,BK1182,1107.48,19.22,1.77,403755504000,0.0,24,4,豆神教育,14.2
25,26,东数西算,BK1064,1354.55,23.37,1.76,877286960000,0.0,33,10,朗威股份,13.31
26,27,算力概念,BK1134,1314.25,22.63,1.75,6083159808000,0.0,69,35,星宸科技,20.0
27,28,BC电池,BK1148,968.06,15.95,1.68,430122640000,0.0,8,6,英诺激光,19.65
28,29,第四代半导体,BK1121,1488.38,24.37,1.66,119675206000,0.0,4,0,中国西电,3.79
29,30,钠离子电池,BK0988,1274.25,20.69,1.65,1998082704000,0.0,29,11,翔丰华,19.99
30,31,全息技术,BK0699,2060.46,32.86,1.62,143222434000,0.0,5,3,深天马Ａ,9.87
31,32,低碳冶金,BK0979,939.71,14.85,1.61,304392160000,0.0,5,1,中钢国际,7.3
32,33,超级电容,BK0703,3429.84,54.1,1.6,651614336000,0.0,21,8,元力股份,19.16
33,34,统一大市场,BK1077,1092.02,17.01,1.58,361202176000,0.0,22,10,*ST新宁,20.11
34,35,机器视觉,BK0998,1399.15,21.44,1.56,420982608000,0.0,30,21,巨能股份,29.79
35,36,裸眼3D,BK1142,1017.72,15.59,1.56,302106944000,0.0,12,1,深天马Ａ,9.87
36,37,ChatGPT概念,BK1126,1819.97,27.5,1.53,2086084480000,0.0,45,13,福石控股,20.08
37,38,上海自贸,BK0643,2983.06,44.33,1.51,990155856000,0.0,19,10,锦江在线,10.01
38,39,远程办公,BK0912,1402.83,19.95,1.44,757715536000,0.0,22,8,二六三,10.02
39,40,疫苗冷链,BK0941,1150.87,16.02,1.41,493780192000,0.0,10,10,中科美菱,29.87
40,41,C2M概念,BK0955,1029.73,14.17,1.4,282431568000,0.0,20,8,酷特智能,20.0
41,42,复合集流体,BK1113,791.21,10.74,1.38,193257954000,0.0,15,4,光华科技,10.0
42,43,跨境电商,BK1115,1210.74,16.27,1.36,1219758912000,0.0,60,34,*ST新宁,20.11
43,44,电子后视镜,BK1125,1480.27,19.85,1.36,336859056000,0.0,7,10,星宸科技,20.0
44,45,快递概念,BK0990,893.38,11.93,1.35,608995616000,0.0,20,9,*ST新宁,20.11
45,46,RCS概念,BK0919,1335.94,17.83,1.35,201292959000,0.0,10,7,线上线下,20.01
46,47,固态电池,BK0968,1626.59,21.38,1.33,4871622656000,0.0,83,51,蠡湖股份,20.03
47,48,VPN,BK0885,1121.88,14.55,1.31,310242464000,0.0,9,4,二六三,10.02
48,49,AIGC概念,BK1111,1733.87,22.05,1.29,1758629920000,0.0,51,24,福石控股,20.08
49,50,退税商店,BK0933,1071.64,13.55,1.28,135632033000,0.0,6,2,茂业商业,9.77
50,51,华为欧拉,BK1013,1759.47,22.24,1.28,335512768000,0.0,8,4,麒麟信安,9.25
51,52,破净股,BK1112,1233.38,15.48,1.27,20448989440000,0.0,297,42,维尔利,14.29
52,53,在线教育,BK0662,2108.86,26.17,1.26,1550326864000,0.0,70,30,世纪鼎利,20.0
53,54,汽车拆解,BK0943,1058.34,12.88,1.23,255302338000,0.0,13,2,交运股份,9.98
54,55,职业教育,BK1022,1197.44,14.51,1.23,634298176000,0.0,31,21,世纪鼎利,20.0
55,56,3D玻璃,BK0881,1203.22,14.57,1.23,276507216000,0.0,9,6,福能东方,19.72
56,57,Kimi概念,BK1169,1025.41,12.25,1.21,444858288000,0.0,15,5,天娱数科,10.09
57,58,MicroLED,BK0948,1024.92,12.23,1.21,479543792000,0.0,11,2,深天马Ａ,9.87
58,59,工程机械概念,BK0991,1212.28,14.39,1.2,911637296000,0.0,24,12,中环海陆,14.69
59,60,减速器,BK1100,1112.34,13.07,1.19,435360864000,0.0,29,18,通力科技,19.18
60,61,抗菌面料,BK1116,1129.29,13.25,1.19,76778406000,0.0,9,3,佛塑科技,10.05
61,62,租售同权,BK0822,790.68,9.15,1.17,478382000000,0.0,9,2,深物业A,10.05
62,63,毫米波概念,BK1124,1456.74,16.38,1.14,458859264000,0.0,17,14,星宸科技,20.0
63,64,AI眼镜,BK1178,1548.46,17.24,1.13,997346624000,0.0,29,17,明月镜片,19.98
64,65,国家安防,BK0667,2693.22,29.48,1.11,1674529888000,0.0,43,41,立方控股,30.0
65,66,粤港自贸,BK0677,2930.01,32.02,1.1,1061551744000,0.0,38,18,深物业A,10.05
66,67,财税数字化,BK1176,1631.93,17.69,1.1,517696880000,0.0,18,10,豆神教育,14.2
67,68,冷链物流,BK0852,1671.12,17.98,1.09,1496291632000,0.0,47,36,中科美菱,29.87
68,69,托育服务,BK1074,643.09,6.91,1.09,79929223000,0.0,7,1,金发拉比,10.03
69,70,MLCC,BK0890,1867.19,20.04,1.08,181785979000,0.0,8,3,昀冢科技,6.58
70,71,元宇宙概念,BK1009,1912.15,20.27,1.07,4337899776000,0.0,72,38,福石控股,20.08
71,72,工业气体,BK0981,1477.58,15.52,1.06,387988320000,0.0,16,4,和远气体,8.09
72,73,短剧互动游戏,BK1151,1176.39,12.32,1.06,360144032000,0.0,16,7,天娱数科,10.09
73,74,网红直播,BK0940,608.81,6.35,1.05,1573445856000,0.0,59,36,红豆股份,10.11
74,75,华为昇腾,BK0995,1375.42,14.28,1.05,355009248000,0.0,13,6,创意信息,8.91
75,76,核污染防治,BK0983,1211.27,12.36,1.03,395428288000,0.0,12,10,建龙微纳,20.01
76,77,数据安全,BK1047,918.74,9.33,1.03,901878224000,0.0,33,28,立方数科,20.0
77,78,沪企改革,BK0672,2694.92,27.35,1.03,1026093216000,0.0,20,11,锦江在线,10.01
78,79,AI芯片,BK1127,1148.37,11.65,1.02,1062400192000,0.0,10,6,星宸科技,20.0
79,80,痘病毒防治,BK1085,801.61,7.89,0.99,673110880000,0.0,30,12,君实生物-U,19.99
80,81,英伟达概念,BK1161,1246.3,12.22,0.99,1282683984000,0.0,17,17,安诺其,10.29
81,82,健康中国,BK0719,1110.52,10.8,0.98,1540620848000,0.0,48,36,中科美菱,29.87
82,83,口罩,BK0911,1470.34,14.26,0.98,2715880944000,0.0,79,48,酷特智能,20.0
83,84,智慧城市,BK0628,4816.18,46.55,0.98,2511028000000,0.0,96,65,立方控股,30.0
84,85,参股保险,BK0604,2273.88,21.93,0.97,5568778752000,0.0,47,25,红豆股份,10.11
85,86,噪声防治,BK1082,1161.01,11.05,0.96,30964540000,0.0,3,2,凯伦股份,8.03
86,87,参股期货,BK0524,29072.05,275.76,0.96,3305022640000,0.0,24,10,中科金财,9.98
87,88,3D打印,BK0619,4912.49,46.06,0.95,568827472000,0.0,30,22,英诺激光,19.65
88,89,麒麟电池,BK1092,1129.02,10.56,0.94,1263378352000,0.0,4,3,富临精工,4.3
89,90,云游戏,BK0903,1143.42,10.56,0.93,303970128000,0.0,14,3,丝路视觉,5.28
90,91,智慧政务,BK0886,1296.46,11.83,0.92,655245776000,0.0,35,24,豆神教育,14.2
91,92,数据确权,BK1118,1476.99,13.01,0.89,285469360000,0.0,14,8,天娱数科,10.09
92,93,动力电池回收,BK1052,732.59,6.45,0.89,733911296000,0.0,15,13,道氏技术,15.0
