,排名,板块名称,板块代码,最新价,涨跌额,涨跌幅,总市值,换手率,上涨家数,下跌家数,领涨股票,领涨股票-涨跌幅
0,1,昨日涨停,BK0815,152.01,12.38,8.87,914290864000,0.0,100,3,流金科技,29.94
1,2,昨日涨停_含一字,BK1050,27339.14,2192.82,8.72,1211759040000,0.0,120,2,天龙集团,20.05
2,3,昨日连板_含一字,BK1051,331.58,25.05,8.17,590397520000,0.0,50,1,富乐德,20.01
3,4,昨日连板,BK0816,73193.69,5123.38,7.53,245127031000,0.0,26,1,利尔达,25.0
4,5,数字阅读,BK0959,1541.51,46.73,3.13,210183088000,0.0,14,4,中文在线,19.99
5,6,广电,BK0904,1398.24,40.41,2.98,244195381000,0.0,18,4,流金科技,29.94
6,7,AI语料,BK1172,877.35,23.43,2.74,323674512000,0.0,14,7,中文在线,19.99
7,8,同步磁阻电机,BK1131,1081.03,28.03,2.66,41340677000,0.0,2,2,佳电股份,10.03
8,9,智能电视,BK0656,1065.86,26.51,2.55,273979376000,0.0,10,2,四川长虹,9.99
9,10,Kimi概念,BK1169,950.79,22.77,2.45,426645312000,0.0,19,4,中文在线,19.99
10,11,短剧互动游戏,BK1151,1088.0,22.11,2.07,341816816000,0.0,16,7,中文在线,19.99
11,12,抗菌面料,BK1116,1054.57,20.78,2.01,73316308000,0.0,7,3,汇鸿集团,10.0
12,13,字节概念,BK0923,1110.98,21.86,2.01,623798000000,0.0,43,13,天龙集团,20.05
13,14,知识产权,BK0839,1722.2,33.05,1.96,362411856000,0.0,21,12,流金科技,29.94
14,15,碳纤维,BK1171,1095.91,21.01,1.95,319705072000,0.0,11,7,通易航天,29.82
15,16,Sora概念,BK1159,1305.35,24.47,1.91,316877232000,0.0,23,11,天龙集团,20.05
16,17,在线旅游,BK0692,1528.55,28.41,1.89,225523085000,0.0,15,6,华闻集团,10.05
17,18,拼多多概念,BK0957,923.58,16.97,1.87,109856417000,0.0,15,3,天音控股,9.96
18,19,万达概念,BK0831,891.95,15.71,1.79,519844592000,0.0,9,2,汇鸿集团,10.0
19,20,人造肉,BK0866,905.43,15.69,1.76,170084618000,0.0,11,2,东方集团,9.77
20,21,数字水印,BK1129,889.66,14.36,1.64,97596201000,0.0,12,1,鸿博股份,9.99
21,22,长寿药,BK0936,912.82,14.12,1.57,129282478000,0.0,10,1,银禧科技,19.93
22,23,影视概念,BK0847,785.68,11.81,1.53,541969408000,0.0,31,19,流金科技,29.94
23,24,彩票概念,BK0671,2004.0,29.78,1.51,300196256000,0.0,11,5,鸿博股份,9.99
24,25,农业种植,BK0888,1764.2,26.12,1.5,673316032000,0.0,42,19,花溪科技,29.87
25,26,PVDF概念,BK1012,753.42,11.15,1.5,233912800000,0.0,6,2,深圳新星,9.99
