,排名,板块名称,板块代码,最新价,涨跌额,涨跌幅,总市值,换手率,上涨家数,下跌家数,领涨股票,领涨股票-涨跌幅
0,1,昨日涨停_含一字,BK1050,36897.48,3021.7,8.92,2690246096000,0.0,199,3,蒙草生态,20.03
1,2,昨日涨停,BK0815,199.18,16.28,8.9,2478747248000,0.0,183,3,许昌智能,29.99
2,3,昨日连板_含一字,BK1051,491.01,38.82,8.58,1188363680000,0.0,83,1,格林精密,20.02
3,4,昨日连板,BK0816,100576.92,7809.23,8.42,877179360000,0.0,60,1,格林精密,20.02
4,5,血氧仪,BK1122,919.97,37.3,4.23,135538474000,0.0,7,2,中科美菱,29.97
5,6,屏下摄像,BK0947,1000.07,31.65,3.27,557138656000,0.0,6,1,同兴达,10.01
6,7,第四代半导体,BK1121,1469.11,46.02,3.23,117915706000,0.0,2,0,衢州发展,8.84
7,8,电子车牌,BK0982,1394.01,35.77,2.63,170514975000,0.0,8,4,浩云科技,20.0
8,9,发电机概念,BK1014,1111.85,26.89,2.48,120291221000,0.0,10,6,科泰电源,20.03
9,10,万达概念,BK0831,1012.99,22.61,2.28,531101792000,0.0,11,2,顺发恒业,10.17
10,11,钒电池,BK1095,1179.46,25.99,2.25,570021392000,0.0,6,9,易成新能,19.97
11,12,AI眼镜,BK1178,1491.63,30.06,2.06,989231952000,0.0,30,29,格林精密,20.02
12,13,化债(AMC)概念,BK0980,1051.97,20.88,2.03,1148324240000,0.0,30,14,蒙草生态,20.03
13,14,MicroLED,BK0948,1052.49,20.89,2.03,507947568000,0.0,12,4,新相微,19.94
14,15,户外露营,BK1079,1065.43,21.09,2.02,115454802000,0.0,11,6,泰鹏智能,26.74
15,16,智谱AI,BK1182,1091.28,19.98,1.87,417324816000,0.0,16,13,豆神教育,19.9
16,17,赛马概念,BK0709,649.59,11.76,1.84,17921278000,0.0,1,2,海南瑞泽,9.93
17,18,同步磁阻电机,BK1131,1136.89,19.76,1.77,45957189000,0.0,2,1,卧龙电驱,10.01
18,19,低碳冶金,BK0979,977.82,16.43,1.71,303754512000,0.0,4,2,酒钢宏兴,9.95
19,20,3D玻璃,BK0881,1126.12,18.53,1.67,279534416000,0.0,5,5,星星科技,19.03
20,21,京津冀,BK0684,1627.92,26.19,1.64,657012640000,0.0,23,15,津投城开,10.18
21,22,TOPCon电池,BK1097,814.19,12.77,1.59,736507792000,0.0,18,16,聚和材料,20.01
22,23,玻璃基板,BK1175,1333.56,20.76,1.58,529817232000,0.0,16,12,三超新材,19.99
23,24,租售同权,BK0822,837.23,12.76,1.55,504921344000,0.0,8,6,张江高科,10.01
24,25,电子后视镜,BK1125,1427.38,21.66,1.54,333325504000,0.0,11,5,光庭信息,20.0
25,26,汽车拆解,BK0943,1010.01,14.74,1.48,239371622000,0.0,8,4,华新环保,20.0
26,27,中超概念,BK0635,2173.41,31.04,1.45,218701563000,0.0,6,2,华夏幸福,10.09
27,28,磁悬浮概念,BK0975,1634.88,22.51,1.4,799636560000,0.0,13,7,通业科技,15.64
28,29,字节概念,BK0923,1182.13,15.87,1.36,642737808000,0.0,34,23,吴通控股,13.95
29,30,财税数字化,BK1176,1583.06,21.17,1.36,509167392000,0.0,11,19,光庭信息,20.0
30,31,培育钻石,BK1023,939.71,12.48,1.35,135467671000,0.0,6,3,黄河旋风,8.53
31,32,拼多多概念,BK0957,951.71,12.53,1.33,109189972000,0.0,9,10,德力股份,10.06
32,33,粤港自贸,BK0677,2950.63,38.52,1.32,1094640464000,0.0,29,21,赢时胜,19.99
33,34,低价股,BK1053,891.02,11.06,1.26,1985316592000,0.0,91,61,ST峡创,12.32
34,35,Web3.0,BK1110,1517.7,17.96,1.2,446613328000,0.0,16,20,赢时胜,19.99
35,36,数字水印,BK1129,956.6,11.29,1.19,104961202000,0.0,4,9,亚信安全,20.0
36,37,参股保险,BK0604,2228.76,26.25,1.19,5527106560000,0.0,35,24,ST峡创,12.32
37,38,海绵城市,BK0724,908.3,10.57,1.18,287021248000,0.0,12,13,蒙草生态,20.03
38,39,多模态AI,BK1153,982.17,11.31,1.16,680836416000,0.0,19,9,三六零,10.03
39,40,REITs概念,BK0992,830.48,9.29,1.13,929822720000,0.0,9,9,张江高科,10.01
40,41,激光雷达,BK1002,1405.33,15.18,1.09,370718208000,0.0,11,13,福晶科技,10.01
41,42,稀土永磁,BK0578,2058.61,22.08,1.08,877567712000,0.0,26,12,英洛华,10.03
